sale_id,order_date,order_ts,customer_id,store_id,dc_id,region,payment_method,payment_status,payment_days,channel,subtotal_net,tax_amount,total_gross,status,has_partial_stockout,num_items,ticket_trend
SO-2026-0000422,2026-03-11,2026-03-11T11:20:09,CUST_F7FFB509F08A,ST_00374,,Comunitat Valenciana,tarjeta,pending,15,tienda,69.16,14.11,83.27,confirmed,True,17,growing
SO-2026-0000423,2026-03-12,2026-03-12T11:07:06,CUST_76F2CD29A36F,,DC_ZGZ,País Vasco,transferencia,paid,0,ecommerce,165.15,30.74,195.89,confirmed,False,23,stable
SO-2026-0000424,2026-03-12,2026-03-12T20:41:17,CUST_87EA8DB06746,ST_00952,,Cataluña,transferencia,paid,0,tienda,24.41,4.94,29.35,confirmed,True,9,declining
SO-2026-0000425,2026-03-12,2026-03-12T18:35:41,CUST_8B681D61FAC3,,DC_MAD,Comunidad de Madrid,contrareembolso,pending,15,ecommerce,28.98,4.98,33.96,confirmed,False,4,declining
SO-2026-0000426,2026-03-12,2026-03-12T11:30:13,CUST_398517DC8EFF,,DC_MAD,Castilla y León,transferencia,paid,0,ecommerce,95.18,18.17,113.35,confirmed,False,18,stable
SO-2026-0000427,2026-03-12,2026-03-12T18:49:46,CUST_175A112FA612,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,48.32,9.98,58.3,confirmed,False,8,stable
SO-2026-0000428,2026-03-12,2026-03-12T11:52:50,CUST_019059DCABD0,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,28.74,6.04,34.78,confirmed,False,5,stable
SO-2026-0000429,2026-03-12,2026-03-12T11:35:46,CUST_36D5F37FD50D,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,10.08,2.12,12.2,confirmed,False,2,stable
SO-2026-0000430,2026-03-12,2026-03-12T18:57:55,CUST_69298693FD9D,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,43.6,9.15,52.75,confirmed,False,6,stable
SO-2026-0000431,2026-03-12,2026-03-12T14:37:47,CUST_C482AE84B81C,,DC_VLC,Comunitat Valenciana,contrareembolso,paid,0,ecommerce,37.69,7.92,45.61,confirmed,False,7,declining
SO-2026-0000432,2026-03-13,2026-03-13T10:23:21,CUST_008D610461E3,ST_00952,,Cataluña,tarjeta,paid,0,tienda,46.21,9.7,55.91,confirmed,True,12,stable
SO-2026-0000433,2026-03-13,2026-03-13T13:02:19,CUST_907B978648F8,,DC_ZGZ,País Vasco,contrareembolso,paid,0,ecommerce,58.45,12.27,70.72,confirmed,False,16,stable
SO-2026-0000434,2026-03-13,2026-03-13T14:10:09,CUST_8B681D61FAC3,,DC_MAD,Comunidad de Madrid,transferencia,pending,15,ecommerce,23.28,4.89,28.17,confirmed,False,4,declining
SO-2026-0000435,2026-03-13,2026-03-13T13:40:19,CUST_0B9B23C86D30,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,52.77,11.08,63.85,confirmed,False,10,growing
SO-2026-0000436,2026-03-13,2026-03-13T12:31:29,CUST_03CD21BDDB41,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,26.56,5.34,31.9,confirmed,False,5,stable
SO-2026-0000437,2026-03-13,2026-03-13T12:03:01,CUST_F75D6B2D5B09,,DC_SEV,Ciudad Autónoma de Melilla,tarjeta,pending,15,ecommerce,118.05,24.79,142.84,confirmed,False,20,stable
SO-2026-0000438,2026-03-13,2026-03-13T14:09:48,CUST_01589D8776A0,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,52.38,11.0,63.38,confirmed,False,10,stable
SO-2026-0000439,2026-03-13,2026-03-13T19:20:54,CUST_4A558ACBBE09,ST_00952,,Cataluña,contrareembolso,paid,0,tienda,55.6,11.68,67.28,confirmed,True,6,stable
SO-2026-0000440,2026-03-13,2026-03-13T12:47:20,CUST_C482AE84B81C,,DC_VLC,Comunitat Valenciana,tarjeta,paid,0,ecommerce,50.44,10.59,61.03,confirmed,False,12,declining
SO-2026-0000441,2026-03-14,2026-03-14T16:09:40,CUST_ABF3FEC21BBE,,DC_ZGZ,País Vasco,transferencia,pending,15,ecommerce,19.26,4.04,23.3,confirmed,False,4,stable
SO-2026-0000442,2026-03-14,2026-03-14T17:39:01,CUST_1EB753FFD3A2,ST_00952,,Cataluña,contrareembolso,paid,0,tienda,45.41,9.54,54.95,confirmed,True,9,declining
SO-2026-0000443,2026-03-14,2026-03-14T14:40:42,CUST_67B01D7C0098,ST_00952,,Cataluña,tarjeta,pending,15,tienda,79.05,15.2,94.25,confirmed,True,11,declining
SO-2026-0000444,2026-03-14,2026-03-14T18:42:10,CUST_113620509C62,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,30.91,4.43,35.34,confirmed,False,2,growing
SO-2026-0000445,2026-03-14,2026-03-14T20:52:13,CUST_69298693FD9D,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,50.25,8.27,58.52,confirmed,False,7,stable
SO-2026-0000446,2026-03-14,2026-03-14T10:10:38,CUST_7688CE4758BE,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,67.8,11.09,78.89,confirmed,True,18,stable
SO-2026-0000447,2026-03-14,2026-03-14T17:40:24,CUST_71EFAE13591E,,DC_ZGZ,Aragón,contrareembolso,paid,0,ecommerce,30.29,6.36,36.65,confirmed,True,4,stable
SO-2026-0000448,2026-03-15,2026-03-15T14:45:16,CUST_5560C96B5EDB,ST_00952,,Cataluña,contrareembolso,paid,0,tienda,54.95,11.54,66.49,confirmed,True,9,growing
SO-2026-0000449,2026-03-16,2026-03-16T14:09:02,CUST_A9D3505CC686,,DC_SEV,Andalucía,transferencia,pending,15,ecommerce,69.95,14.69,84.64,confirmed,False,12,stable
SO-2026-0000450,2026-03-16,2026-03-16T17:04:22,CUST_692E0B2F6D5C,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,86.12,18.08,104.2,confirmed,True,16,growing
SO-2026-0000451,2026-03-16,2026-03-16T12:22:47,CUST_500EB89BDF7F,ST_00981,,Cataluña,tarjeta,paid,0,tienda,51.57,10.57,62.14,confirmed,True,9,stable
SO-2026-0000452,2026-03-17,2026-03-17T18:51:29,CUST_4D57D865D69A,,DC_ZGZ,País Vasco,transferencia,paid,0,ecommerce,48.7,10.23,58.93,confirmed,False,11,stable
SO-2026-0000453,2026-03-17,2026-03-17T18:49:27,CUST_5A31CD4B69A9,,DC_ZGZ,Comunidad Foral de Navarra,transferencia,paid,0,ecommerce,33.09,6.67,39.76,confirmed,False,10,declining
SO-2026-0000454,2026-03-17,2026-03-17T11:24:02,CUST_500EB89BDF7F,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,47.8,10.04,57.84,confirmed,False,9,stable
SO-2026-0000455,2026-03-17,2026-03-17T10:39:04,CUST_929D1CFB655F,,DC_ZGZ,Comunidad Foral de Navarra,tarjeta,paid,0,ecommerce,95.73,19.29,115.02,confirmed,False,12,stable
SO-2026-0000456,2026-03-17,2026-03-17T18:44:41,CUST_92EAEC93E596,ST_00277,,Comunitat Valenciana,tarjeta,paid,0,tienda,35.66,7.49,43.15,confirmed,False,4,stable
SO-2026-0000457,2026-03-17,2026-03-17T16:11:11,CUST_C1D7F3025D16,,DC_MAD,Castilla y León,transferencia,pending,30,ecommerce,61.15,12.65,73.8,confirmed,False,10,stable
SO-2026-0000458,2026-03-17,2026-03-17T10:52:22,CUST_9BE492701D60,ST_00981,,Cataluña,transferencia,paid,0,tienda,45.21,9.5,54.71,confirmed,False,5,growing
SO-2026-0000459,2026-03-18,2026-03-18T09:29:41,CUST_039F4D6168BD,ST_01294,,Canarias,tarjeta,paid,0,tienda,93.29,18.59,111.88,confirmed,True,13,stable
SO-2026-0000460,2026-03-18,2026-03-18T14:38:08,CUST_1EB753FFD3A2,ST_00952,,Cataluña,tarjeta,paid,0,tienda,42.16,8.85,51.01,confirmed,True,6,declining
SO-2026-0000461,2026-03-18,2026-03-18T11:31:50,CUST_692E0B2F6D5C,ST_00952,,Cataluña,transferencia,paid,0,tienda,71.04,14.37,85.41,confirmed,True,15,growing
SO-2026-0000462,2026-03-18,2026-03-18T12:12:59,CUST_9DB589A3C811,ST_00952,,Cataluña,transferencia,paid,0,tienda,50.8,10.67,61.47,confirmed,True,8,declining
SO-2026-0000463,2026-03-18,2026-03-18T18:01:46,CUST_2D6EB7893986,,DC_BCN,Cataluña,transferencia,pending,15,ecommerce,37.01,7.59,44.6,confirmed,False,12,growing
SO-2026-0000464,2026-03-19,2026-03-19T14:27:00,CUST_76F2CD29A36F,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,147.57,29.56,177.13,confirmed,False,25,stable
SO-2026-0000465,2026-03-19,2026-03-19T18:15:32,CUST_A66F39669FA7,,DC_ZGZ,Galicia,tarjeta,paid,0,ecommerce,75.36,14.7,90.06,confirmed,False,5,stable
SO-2026-0000466,2026-03-19,2026-03-19T11:09:44,CUST_929C33C08BF1,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,101.74,21.08,122.82,confirmed,False,14,growing
SO-2026-0000467,2026-03-19,2026-03-19T20:23:33,CUST_6F462ACE1AA9,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,45.12,9.47,54.59,confirmed,False,5,declining
SO-2026-0000468,2026-03-19,2026-03-19T09:06:08,CUST_9DB589A3C811,ST_00952,,Cataluña,tarjeta,paid,0,tienda,40.09,8.42,48.51,confirmed,True,13,declining
SO-2026-0000469,2026-03-19,2026-03-19T16:59:38,CUST_F18C131EB723,,DC_MAD,Castilla-La Mancha,tarjeta,paid,0,ecommerce,22.89,4.81,27.7,confirmed,False,3,stable
SO-2026-0000470,2026-03-19,2026-03-19T14:16:40,CUST_702F62CCC604,,DC_BCN,Cataluña,tarjeta,pending,15,ecommerce,78.06,16.39,94.45,confirmed,False,12,stable
SO-2026-0000471,2026-03-20,2026-03-20T12:43:43,CUST_3BCA620A60AC,ST_01294,,Canarias,contrareembolso,paid,0,tienda,34.82,7.07,41.89,confirmed,True,11,stable
SO-2026-0000472,2026-03-20,2026-03-20T15:54:29,CUST_500524C778A5,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,33.31,6.27,39.58,confirmed,False,9,stable
SO-2026-0000473,2026-03-20,2026-03-20T17:29:22,CUST_7ED1C9B7C9BC,,DC_BCN,Cataluña,transferencia,pending,30,ecommerce,169.12,35.51,204.63,confirmed,False,32,growing
SO-2026-0000474,2026-03-20,2026-03-20T13:14:40,CUST_CDFD302B7831,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,153.73,29.6,183.33,confirmed,False,23,stable
SO-2026-0000475,2026-03-20,2026-03-20T13:49:10,CUST_C482AE84B81C,ST_00277,,Comunitat Valenciana,contrareembolso,paid,0,tienda,31.22,6.56,37.78,confirmed,True,3,declining
SO-2026-0000476,2026-03-20,2026-03-20T10:21:22,CUST_88CC669B29B8,,DC_VLC,Comunitat Valenciana,tarjeta,pending,15,ecommerce,154.94,29.3,184.24,confirmed,False,25,stable
SO-2026-0000477,2026-03-20,2026-03-20T13:54:18,CUST_E08211A529B4,,DC_ZGZ,Principado de Asturias,tarjeta,paid,0,ecommerce,62.26,13.07,75.33,confirmed,False,11,stable
SO-2026-0000478,2026-03-20,2026-03-20T10:14:15,CUST_702F62CCC604,,DC_BCN,Cataluña,transferencia,pending,15,ecommerce,69.5,14.6,84.1,confirmed,True,14,stable
SO-2026-0000479,2026-03-20,2026-03-20T16:48:39,CUST_2B8C5780BE17,,DC_ZGZ,Comunidad Foral de Navarra,contrareembolso,paid,0,ecommerce,71.06,12.43,83.49,confirmed,True,14,growing
SO-2026-0000480,2026-03-21,2026-03-21T18:50:13,CUST_30B1310C0C00,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,105.68,20.59,126.27,confirmed,False,20,stable
SO-2026-0000481,2026-03-21,2026-03-21T20:28:33,CUST_EDD450F0FD0A,,DC_SEV,Andalucía,transferencia,paid,0,ecommerce,38.66,5.79,44.45,confirmed,False,4,stable
SO-2026-0000482,2026-03-21,2026-03-21T11:02:50,CUST_0710F071D879,ST_00952,,Cataluña,transferencia,paid,0,tienda,34.79,7.31,42.1,confirmed,True,3,stable
SO-2026-0000483,2026-03-21,2026-03-21T09:21:00,CUST_175A112FA612,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,38.49,8.08,46.57,confirmed,False,4,stable
SO-2026-0000484,2026-03-21,2026-03-21T18:05:43,CUST_019059DCABD0,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,26.6,5.59,32.19,confirmed,False,4,stable
SO-2026-0000485,2026-03-21,2026-03-21T20:33:49,CUST_69298693FD9D,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,71.11,8.8,79.91,confirmed,False,5,stable
SO-2026-0000486,2026-03-21,2026-03-21T12:42:57,CUST_D2C76118433B,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,20.57,4.32,24.89,confirmed,False,4,declining
SO-2026-0000487,2026-03-21,2026-03-21T13:12:41,CUST_929D1CFB655F,,DC_ZGZ,Comunidad Foral de Navarra,tarjeta,paid,0,ecommerce,98.35,20.41,118.76,confirmed,False,15,stable
SO-2026-0000488,2026-03-21,2026-03-21T11:22:32,CUST_99DB8DAB66D3,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,12.47,2.62,15.09,confirmed,False,4,stable
SO-2026-0000489,2026-03-21,2026-03-21T19:02:56,CUST_A3BF388C9751,ST_01425,,Aragón,tarjeta,paid,0,tienda,25.67,5.01,30.68,confirmed,True,9,declining
SO-2026-0000490,2026-03-22,2026-03-22T10:57:30,CUST_716F45A88829,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,56.34,11.83,68.17,confirmed,False,9,growing
SO-2026-0000491,2026-03-23,2026-03-23T12:15:43,CUST_6667E3B56360,,DC_BCN,Cataluña,transferencia,pending,30,ecommerce,168.51,21.33,189.84,confirmed,False,13,declining
SO-2026-0000492,2026-03-23,2026-03-23T19:19:27,CUST_86342BA6ADB3,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,48.59,5.23,53.82,confirmed,False,5,stable
SO-2026-0000493,2026-03-23,2026-03-23T17:28:04,CUST_F55D6D268B37,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,120.84,12.97,133.81,confirmed,False,4,growing
SO-2026-0000494,2026-03-23,2026-03-23T10:07:57,CUST_9DB589A3C811,ST_00952,,Cataluña,contrareembolso,paid,0,tienda,41.82,8.78,50.6,confirmed,True,12,declining
SO-2026-0000495,2026-03-24,2026-03-24T13:58:57,CUST_989DE15CA666,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,34.6,7.27,41.87,confirmed,False,5,stable
SO-2026-0000496,2026-03-24,2026-03-24T20:11:39,CUST_8B681D61FAC3,,DC_MAD,Comunidad de Madrid,transferencia,pending,15,ecommerce,27.46,5.77,33.23,confirmed,False,8,declining
SO-2026-0000497,2026-03-24,2026-03-24T19:27:04,CUST_692E0B2F6D5C,ST_00952,,Cataluña,contrareembolso,paid,0,tienda,111.35,23.38,134.73,confirmed,False,16,growing
SO-2026-0000498,2026-03-24,2026-03-24T18:03:39,CUST_DB4B537D0BD1,ST_00952,,Cataluña,tarjeta,pending,15,tienda,62.66,13.16,75.82,confirmed,True,10,stable
SO-2026-0000499,2026-03-25,2026-03-25T20:21:23,CUST_556300E85ECE,,DC_MAD,Comunidad de Madrid,transferencia,pending,30,ecommerce,79.82,16.58,96.4,confirmed,False,6,growing
SO-2026-0000500,2026-03-25,2026-03-25T18:04:43,CUST_93B712F70C97,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,13.18,2.77,15.95,confirmed,False,4,declining
SO-2026-0000501,2026-03-25,2026-03-25T11:48:34,CUST_019059DCABD0,ST_00981,,Cataluña,tarjeta,paid,0,tienda,25.03,4.71,29.74,confirmed,True,8,stable
SO-2026-0000502,2026-03-25,2026-03-25T11:02:37,CUST_E670FC48F615,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,47.81,10.04,57.85,confirmed,True,8,growing
SO-2026-0000503,2026-03-25,2026-03-25T16:50:36,CUST_44BE7EA5A387,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,33.23,5.91,39.14,confirmed,False,6,declining
SO-2026-0000504,2026-03-25,2026-03-25T11:08:36,CUST_6DE8CE9E9EBD,,DC_VLC,Islas Baleares,tarjeta,paid,0,ecommerce,77.37,16.25,93.62,confirmed,False,15,stable
SO-2026-0000505,2026-03-25,2026-03-25T09:07:03,CUST_702F62CCC604,ST_00952,,Cataluña,transferencia,pending,15,tienda,65.36,13.72,79.08,confirmed,True,15,stable
SO-2026-0000506,2026-03-25,2026-03-25T17:33:07,CUST_9BE492701D60,ST_00981,,Cataluña,tarjeta,paid,0,tienda,47.01,8.77,55.78,confirmed,True,7,growing
SO-2026-0000507,2026-03-26,2026-03-26T14:48:49,CUST_989DE15CA666,ST_00981,,Cataluña,tarjeta,paid,0,tienda,33.4,6.46,39.86,confirmed,True,7,stable
SO-2026-0000508,2026-03-26,2026-03-26T11:53:47,CUST_03CD21BDDB41,,DC_MAD,Comunidad de Madrid,contrareembolso,paid,0,ecommerce,25.44,3.46,28.9,confirmed,False,6,stable
SO-2026-0000509,2026-03-26,2026-03-26T16:46:03,CUST_F55D6D268B37,,DC_BCN,Cataluña,transferencia,paid,0,ecommerce,44.45,9.33,53.78,confirmed,False,2,growing
SO-2026-0000510,2026-03-27,2026-03-27T19:11:19,CUST_B7F23DEFA849,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,40.02,8.41,48.43,confirmed,False,4,stable
SO-2026-0000511,2026-03-27,2026-03-27T11:35:10,CUST_B596EF4AFA88,,DC_MAD,Castilla-La Mancha,transferencia,pending,15,ecommerce,63.27,13.02,76.29,confirmed,False,12,declining
SO-2026-0000512,2026-03-28,2026-03-28T14:53:29,CUST_30B1310C0C00,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,182.65,38.13,220.78,confirmed,False,14,stable
SO-2026-0000513,2026-03-28,2026-03-28T12:00:59,CUST_039F4D6168BD,ST_01294,,Canarias,contrareembolso,paid,0,tienda,81.16,15.41,96.57,confirmed,True,12,stable
SO-2026-0000514,2026-03-28,2026-03-28T19:49:57,CUST_03CD21BDDB41,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,13.35,2.8,16.15,confirmed,False,6,stable
SO-2026-0000515,2026-03-28,2026-03-28T18:43:54,CUST_716F45A88829,,DC_BCN,Cataluña,contrareembolso,paid,0,ecommerce,55.26,11.16,66.42,confirmed,False,9,growing
SO-2026-0000516,2026-03-28,2026-03-28T11:43:46,CUST_A436F2D3F761,ST_00981,,Cataluña,tarjeta,paid,0,tienda,71.94,15.11,87.05,confirmed,True,13,stable
SO-2026-0000517,2026-03-29,2026-03-29T15:10:46,CUST_6DAA8861FE18,,DC_ZGZ,Galicia,tarjeta,paid,0,ecommerce,17.36,3.64,21.0,confirmed,False,1,growing
SO-2026-0000518,2026-03-29,2026-03-29T20:16:33,CUST_175A112FA612,ST_00981,,Cataluña,tarjeta,paid,0,tienda,30.18,6.34,36.52,confirmed,False,11,stable
SO-2026-0000519,2026-03-29,2026-03-29T12:25:02,CUST_D55791DDB9BF,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,50.57,10.51,61.08,confirmed,False,11,stable
SO-2026-0000520,2026-03-30,2026-03-30T09:54:34,CUST_13D5709B7D97,ST_01425,,Aragón,transferencia,paid,0,tienda,28.35,5.95,34.3,confirmed,True,5,declining
SO-2026-0000521,2026-03-30,2026-03-30T13:42:37,CUST_B90E951C25D5,,DC_SEV,Ciudad Autónoma de Melilla,transferencia,paid,0,ecommerce,61.62,12.94,74.56,confirmed,False,6,declining
SO-2026-0000522,2026-03-30,2026-03-30T12:03:50,CUST_FE74DD83AD03,ST_00952,,Cataluña,contrareembolso,paid,0,tienda,18.87,3.96,22.83,confirmed,True,7,declining
SO-2026-0000523,2026-03-31,2026-03-31T17:42:15,CUST_69298693FD9D,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,36.34,7.04,43.38,confirmed,False,5,stable
SO-2026-0000524,2026-03-31,2026-03-31T12:00:28,CUST_A612889D4B76,,DC_SEV,Ciudad Autónoma de Melilla,transferencia,paid,0,ecommerce,95.56,19.89,115.45,confirmed,False,7,stable
SO-2026-0000525,2026-03-31,2026-03-31T11:57:21,CUST_CBD5F73936E9,ST_01294,,Canarias,tarjeta,paid,0,tienda,117.63,24.7,142.33,confirmed,True,6,stable
SO-2026-0000526,2026-03-31,2026-03-31T11:55:21,CUST_6DE8CE9E9EBD,,DC_VLC,Islas Baleares,tarjeta,paid,0,ecommerce,70.79,14.86,85.65,confirmed,False,6,stable
SO-2026-0000527,2026-04-01,2026-04-01T09:41:25,CUST_E9DD63119ACA,ST_00981,,Cataluña,tarjeta,paid,0,tienda,132.33,27.79,160.12,confirmed,True,21,growing
SO-2026-0000528,2026-04-01,2026-04-01T14:17:45,CUST_D10341241BB4,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,164.47,34.54,199.01,confirmed,False,19,growing
SO-2026-0000529,2026-04-01,2026-04-01T17:34:53,CUST_D2C76118433B,,DC_ZGZ,País Vasco,tarjeta,paid,0,ecommerce,20.14,4.23,24.37,confirmed,False,3,declining
SO-2026-0000530,2026-04-02,2026-04-02T11:24:22,CUST_E3B10A3450FC,,DC_ZGZ,Cantabria,tarjeta,paid,0,ecommerce,25.83,5.42,31.25,confirmed,False,1,stable
SO-2026-0000531,2026-04-02,2026-04-02T19:42:20,CUST_1723BF2C14A0,ST_01425,,Aragón,tarjeta,paid,0,tienda,65.55,13.62,79.17,confirmed,True,7,stable
SO-2026-0000532,2026-04-02,2026-04-02T14:45:33,CUST_9A457227890E,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,116.34,24.1,140.44,confirmed,True,24,stable
SO-2026-0000533,2026-04-02,2026-04-02T13:05:33,CUST_88CC669B29B8,ST_00277,,Comunitat Valenciana,transferencia,pending,15,tienda,148.44,30.88,179.32,confirmed,True,33,stable
SO-2026-0000534,2026-04-02,2026-04-02T15:51:00,CUST_32735373BF4D,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,86.26,16.4,102.66,confirmed,True,22,stable
SO-2026-0000535,2026-04-02,2026-04-02T15:01:39,CUST_F7FFB509F08A,,DC_VLC,Comunitat Valenciana,transferencia,pending,15,ecommerce,68.87,14.46,83.33,confirmed,False,16,growing
SO-2026-0000536,2026-04-03,2026-04-03T18:50:31,CUST_B0B608601833,ST_00952,,Cataluña,tarjeta,paid,0,tienda,44.93,9.43,54.36,confirmed,False,11,stable
SO-2026-0000537,2026-04-03,2026-04-03T17:44:12,CUST_03CD21BDDB41,,DC_MAD,Comunidad de Madrid,transferencia,paid,0,ecommerce,24.36,5.12,29.48,confirmed,False,6,stable
SO-2026-0000538,2026-04-03,2026-04-03T20:36:40,CUST_370B0A530DF9,,DC_SEV,Canarias,tarjeta,paid,0,ecommerce,25.75,5.41,31.16,confirmed,False,9,stable
SO-2026-0000539,2026-04-03,2026-04-03T17:24:53,CUST_2D6EB7893986,ST_00981,,Cataluña,transferencia,pending,15,tienda,66.44,13.05,79.49,confirmed,False,9,growing
SO-2026-0000540,2026-04-03,2026-04-03T14:03:50,CUST_7D35788FD0CD,ST_00952,,Cataluña,tarjeta,paid,0,tienda,30.98,6.5,37.48,confirmed,False,9,stable
SO-2026-0000541,2026-04-04,2026-04-04T11:38:28,CUST_13D5709B7D97,,DC_ZGZ,Aragón,tarjeta,paid,0,ecommerce,33.64,7.07,40.71,confirmed,False,9,declining
SO-2026-0000542,2026-04-04,2026-04-04T17:48:26,CUST_F75D6B2D5B09,,DC_SEV,Ciudad Autónoma de Melilla,transferencia,pending,15,ecommerce,107.25,22.52,129.77,confirmed,True,26,stable
SO-2026-0000543,2026-04-04,2026-04-04T12:27:05,CUST_2D6EB7893986,,DC_BCN,Cataluña,tarjeta,pending,15,ecommerce,44.84,9.11,53.95,confirmed,False,6,growing
SO-2026-0000544,2026-04-05,2026-04-05T15:59:29,CUST_E9DD63119ACA,ST_00981,,Cataluña,transferencia,paid,0,tienda,169.58,32.68,202.26,confirmed,True,39,growing
SO-2026-0000545,2026-04-05,2026-04-05T13:39:07,CUST_500EB89BDF7F,ST_00981,,Cataluña,tarjeta,paid,0,tienda,94.37,19.4,113.77,confirmed,False,10,stable
SO-2026-0000546,2026-04-05,2026-04-05T12:20:10,CUST_43B4E1E89E7E,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,31.63,6.64,38.27,confirmed,False,6,stable
SO-2026-0000547,2026-04-05,2026-04-05T10:12:14,CUST_BC92039B058C,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,26.59,5.58,32.17,confirmed,False,3,stable
SO-2026-0000548,2026-04-06,2026-04-06T12:41:11,CUST_A66F39669FA7,,DC_ZGZ,Galicia,tarjeta,paid,0,ecommerce,29.14,5.96,35.1,confirmed,False,11,stable
SO-2026-0000549,2026-04-06,2026-04-06T13:16:36,CUST_43B4E1E89E7E,,DC_SEV,Andalucía,tarjeta,paid,0,ecommerce,35.41,6.59,42.0,confirmed,False,11,stable
SO-2026-0000550,2026-04-06,2026-04-06T10:14:32,CUST_CBD5F73936E9,ST_01294,,Canarias,transferencia,paid,0,tienda,109.09,22.01,131.1,confirmed,True,23,stable
SO-2026-0000551,2026-04-06,2026-04-06T14:47:11,CUST_C1D7F3025D16,,DC_MAD,Castilla y León,tarjeta,pending,30,ecommerce,39.63,8.32,47.95,confirmed,False,7,stable
SO-2026-0000552,2026-04-07,2026-04-07T14:05:19,CUST_DEF568F45BCE,ST_00981,,Cataluña,tarjeta,paid,0,tienda,62.9,13.21,76.11,confirmed,True,12,growing
SO-2026-0000553,2026-04-07,2026-04-07T09:54:42,CUST_1EB753FFD3A2,ST_00952,,Cataluña,tarjeta,paid,0,tienda,41.43,8.7,50.13,confirmed,True,3,declining
SO-2026-0000554,2026-04-07,2026-04-07T15:28:51,CUST_F75D6B2D5B09,,DC_SEV,Ciudad Autónoma de Melilla,tarjeta,pending,15,ecommerce,130.88,27.49,158.37,confirmed,False,24,stable
SO-2026-0000555,2026-04-07,2026-04-07T16:08:28,CUST_BC92039B058C,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,20.07,3.43,23.5,confirmed,False,6,stable
SO-2026-0000556,2026-04-07,2026-04-07T18:58:37,CUST_CDFD302B7831,ST_00981,,Cataluña,tarjeta,paid,0,tienda,152.55,27.25,179.8,confirmed,True,18,stable
SO-2026-0000557,2026-04-08,2026-04-08T09:43:35,CUST_5560C96B5EDB,,DC_BCN,Cataluña,tarjeta,paid,0,ecommerce,28.48,4.97,33.45,confirmed,False,5,growing
SO-2026-0000558,2026-04-08,2026-04-08T18:13:08,CUST_03CD21BDDB41,,DC_MAD,Comunidad de Madrid,tarjeta,paid,0,ecommerce,24.16,4.67,28.83,confirmed,True,6,stable
SO-2026-0000559,2026-04-08,2026-04-08T11:12:27,CUST_4B1F0977C513,,DC_ZGZ,Galicia,tarjeta,paid,0,ecommerce,54.2,11.38,65.58,confirmed,True,11,stable
SO-2026-0000560,2026-04-08,2026-04-08T18:03:30,CUST_6667E3B56360,,DC_BCN,Cataluña,transferencia,pending,30,ecommerce,52.83,7.49,60.32,confirmed,False,9,declining
SO-2026-0000561,2026-04-08,2026-04-08T17:41:40,CUST_7688CE4758BE,,DC_MAD,Comunidad de Madrid,transferencia,paid,0,ecommerce,72.8,14.75,87.55,confirmed,False,13,stable
