receipt_id,po_id,po_line_number,dc_id,product_id,supplier_id,quantity_received,receipt_date,unit_cost
GR-2024-00000729,PO-2024-0000579,1,DC_ZGZ,PROD_001404,SUP_00019,220,2024-05-09,14.8606
GR-2024-00000730,PO-2024-0000550,1,DC_MAD,PROD_002180,SUP_00014,408,2024-05-10,0.7928
GR-2024-00000731,PO-2024-0000552,1,DC_BCN,PROD_002248,SUP_00014,195,2024-05-10,2.6511
GR-2024-00000732,PO-2024-0000552,2,DC_BCN,PROD_001371,SUP_00014,345,2024-05-10,5.2684
GR-2024-00000733,PO-2024-0000557,1,DC_BCN,PROD_003606,SUP_00017,82,2024-05-10,4.2622
GR-2024-00000734,PO-2024-0000562,1,DC_SEV,PROD_002194,SUP_00017,407,2024-05-10,0.5624
GR-2024-00000735,PO-2024-0000574,1,DC_MAD,PROD_002975,SUP_00016,324,2024-05-10,1.4422
GR-2024-00000736,PO-2024-0000581,1,DC_SEV,PROD_001746,SUP_00007,347,2024-05-10,1.1809
GR-2024-00000737,PO-2024-0000564,1,DC_VLC,PROD_003460,SUP_00004,197,2024-05-11,1.2097
GR-2024-00000738,PO-2024-0000568,1,DC_ZGZ,PROD_001230,SUP_00017,190,2024-05-11,0.6851
GR-2024-00000739,PO-2024-0000580,1,DC_BCN,PROD_000558,SUP_00007,188,2024-05-11,1.2598
GR-2024-00000740,PO-2024-0000580,2,DC_BCN,PROD_000223,SUP_00007,289,2024-05-11,1.7902
GR-2024-00000741,PO-2024-0000584,1,DC_BCN,PROD_000205,SUP_00019,149,2024-05-11,10.2787
GR-2024-00000742,PO-2024-0000587,1,DC_ZGZ,PROD_001272,SUP_00019,228,2024-05-11,1.207
GR-2024-00000743,PO-2024-0000572,1,DC_VLC,PROD_001659,SUP_00017,191,2024-05-12,0.8477
GR-2024-00000744,PO-2024-0000575,1,DC_ZGZ,PROD_003075,SUP_00016,290,2024-05-12,2.4
GR-2024-00000745,PO-2024-0000585,1,DC_BCN,PROD_000389,SUP_00007,192,2024-05-12,1.2252
GR-2024-00000746,PO-2024-0000586,1,DC_ZGZ,PROD_001693,SUP_00007,288,2024-05-12,1.7517
GR-2024-00000747,PO-2024-0000591,1,DC_VLC,PROD_000402,SUP_00019,266,2024-05-12,3.4469
GR-2024-00000748,PO-2024-0000569,1,DC_BCN,PROD_001477,SUP_00017,150,2024-05-13,1.1773
GR-2024-00000749,PO-2024-0000592,1,DC_VLC,PROD_000127,SUP_00007,306,2024-05-13,15.235
GR-2024-00000750,PO-2024-0000593,1,DC_BCN,PROD_001943,SUP_00007,246,2024-05-13,0.2597
GR-2024-00000751,PO-2024-0000593,2,DC_BCN,PROD_002120,SUP_00007,217,2024-05-13,1.9562
GR-2024-00000752,PO-2024-0000599,1,DC_BCN,PROD_001915,SUP_00019,164,2024-05-13,1.6035
GR-2024-00000753,PO-2024-0000576,1,DC_MAD,PROD_001078,SUP_00017,337,2024-05-14,1.6936
GR-2024-00000754,PO-2024-0000578,1,DC_ZGZ,PROD_000221,SUP_00017,383,2024-05-14,0.5321
GR-2024-00000755,PO-2024-0000583,1,DC_BCN,PROD_000619,SUP_00016,152,2024-05-14,0.5672
GR-2024-00000756,PO-2024-0000583,2,DC_BCN,PROD_002829,SUP_00016,217,2024-05-14,1.0176
GR-2024-00000757,PO-2024-0000596,1,DC_SEV,PROD_002332,SUP_00007,303,2024-05-14,1.6434
GR-2024-00000758,PO-2024-0000597,1,DC_BCN,PROD_001931,SUP_00007,147,2024-05-14,3.3599
GR-2024-00000759,PO-2024-0000598,1,DC_BCN,PROD_001834,SUP_00015,205,2024-05-14,1.4329
GR-2024-00000760,PO-2024-0000566,1,DC_ZGZ,PROD_003498,SUP_00004,205,2024-05-15,0.3927
GR-2024-00000761,PO-2024-0000566,2,DC_ZGZ,PROD_003514,SUP_00004,251,2024-05-15,0.8526
GR-2024-00000762,PO-2024-0000566,3,DC_ZGZ,PROD_003485,SUP_00004,346,2024-05-15,0.9232
GR-2024-00000763,PO-2024-0000567,1,DC_ZGZ,PROD_001473,SUP_00014,328,2024-05-15,1.1181
GR-2024-00000764,PO-2024-0000570,1,DC_SEV,PROD_002015,SUP_00014,328,2024-05-15,1.6765
GR-2024-00000765,PO-2024-0000601,1,DC_BCN,PROD_000931,SUP_00015,132,2024-05-15,0.7706
GR-2024-00000766,PO-2024-0000595,1,DC_SEV,PROD_001561,SUP_00016,469,2024-05-16,1.0477
GR-2024-00000767,PO-2024-0000600,1,DC_MAD,PROD_002763,SUP_00016,418,2024-05-16,1.5709
GR-2024-00000768,PO-2024-0000600,2,DC_MAD,PROD_003156,SUP_00016,598,2024-05-16,2.1649
GR-2024-00000769,PO-2024-0000603,1,DC_MAD,PROD_000861,SUP_00007,361,2024-05-16,1.1548
GR-2024-00000770,PO-2024-0000577,1,DC_MAD,PROD_001428,SUP_00014,441,2024-05-17,1.4013
GR-2024-00000771,PO-2024-0000588,1,DC_BCN,PROD_002682,SUP_00017,115,2024-05-17,1.8219
GR-2024-00000772,PO-2024-0000606,1,DC_MAD,PROD_001288,SUP_00015,309,2024-05-17,1.3883
GR-2024-00000773,PO-2024-0000606,2,DC_MAD,PROD_001984,SUP_00015,542,2024-05-17,1.2939
GR-2024-00000774,PO-2024-0000608,1,DC_BCN,PROD_001119,SUP_00007,111,2024-05-17,1.0269
GR-2024-00000775,PO-2024-0000610,1,DC_BCN,PROD_002514,SUP_00015,310,2024-05-17,0.2535
GR-2024-00000776,PO-2024-0000582,1,DC_BCN,PROD_003686,SUP_00014,223,2024-05-18,1.881
GR-2024-00000777,PO-2024-0000611,1,DC_ZGZ,PROD_002521,SUP_00015,224,2024-05-18,1.3424
GR-2024-00000778,PO-2024-0000589,1,DC_VLC,PROD_000805,SUP_00017,329,2024-05-19,1.3367
GR-2024-00000779,PO-2024-0000589,2,DC_VLC,PROD_003613,SUP_00017,172,2024-05-19,3.9647
GR-2024-00000780,PO-2024-0000590,1,DC_VLC,PROD_002396,SUP_00014,224,2024-05-19,5.7057
GR-2024-00000781,PO-2024-0000612,1,DC_MAD,PROD_000686,SUP_00016,441,2024-05-19,0.8314
GR-2024-00000782,PO-2024-0000616,1,DC_ZGZ,PROD_002050,SUP_00015,147,2024-05-20,0.9557
GR-2024-00000783,PO-2024-0000618,1,DC_ZGZ,PROD_001390,SUP_00007,202,2024-05-20,4.2311
GR-2024-00000784,PO-2024-0000614,1,DC_BCN,PROD_002899,SUP_00016,169,2024-05-21,1.0619
GR-2024-00000785,PO-2024-0000625,1,DC_BCN,PROD_000609,SUP_00007,198,2024-05-21,3.8537
GR-2024-00000786,PO-2024-0000625,2,DC_BCN,PROD_001724,SUP_00007,259,2024-05-21,1.371
GR-2024-00000787,PO-2024-0000602,1,DC_MAD,PROD_003376,SUP_00004,404,2024-05-22,2.5627
GR-2024-00000788,PO-2024-0000602,2,DC_MAD,PROD_002913,SUP_00004,380,2024-05-22,1.6311
GR-2024-00000789,PO-2024-0000605,1,DC_BCN,PROD_003573,SUP_00017,253,2024-05-22,19.5575
GR-2024-00000790,PO-2024-0000607,1,DC_MAD,PROD_001656,SUP_00017,382,2024-05-22,1.1777
GR-2024-00000791,PO-2024-0000622,1,DC_BCN,PROD_002809,SUP_00016,161,2024-05-22,1.9983
GR-2024-00000792,PO-2024-0000622,2,DC_BCN,PROD_003129,SUP_00016,307,2024-05-22,2.1258
GR-2024-00000793,PO-2024-0000594,1,DC_MAD,PROD_003341,SUP_00004,356,2024-05-23,0.4981
GR-2024-00000794,PO-2024-0000604,1,DC_MAD,PROD_000838,SUP_00014,204,2024-05-23,2.298
GR-2024-00000795,PO-2024-0000620,1,DC_MAD,PROD_003012,SUP_00016,410,2024-05-23,0.6453
GR-2024-00000796,PO-2024-0000620,2,DC_MAD,PROD_003161,SUP_00016,230,2024-05-23,2.2176
GR-2024-00000797,PO-2024-0000623,1,DC_MAD,PROD_000453,SUP_00016,374,2024-05-23,0.8646
GR-2024-00000798,PO-2024-0000623,2,DC_MAD,PROD_003020,SUP_00016,384,2024-05-23,0.8468
GR-2024-00000799,PO-2024-0000615,1,DC_BCN,PROD_003712,SUP_00004,298,2024-05-24,2.5707
GR-2024-00000800,PO-2024-0000629,1,DC_MAD,PROD_001897,SUP_00015,413,2024-05-24,0.1858
GR-2024-00000801,PO-2024-0000633,1,DC_BCN,PROD_002138,SUP_00007,258,2024-05-24,0.3203
GR-2024-00000802,PO-2024-0000609,1,DC_BCN,PROD_001784,SUP_00014,162,2024-05-25,1.1156
GR-2024-00000803,PO-2024-0000613,1,DC_SEV,PROD_002173,SUP_00014,399,2024-05-25,2.4763
GR-2024-00000804,PO-2024-0000626,1,DC_SEV,PROD_002222,SUP_00016,264,2024-05-25,0.8332
GR-2024-00000805,PO-2024-0000630,1,DC_BCN,PROD_001856,SUP_00007,216,2024-05-25,0.991
GR-2024-00000806,PO-2024-0000624,1,DC_MAD,PROD_003475,SUP_00004,264,2024-05-26,0.7566
GR-2024-00000807,PO-2024-0000628,1,DC_MAD,PROD_002848,SUP_00016,323,2024-05-26,3.5778
GR-2024-00000808,PO-2024-0000632,1,DC_BCN,PROD_000751,SUP_00016,165,2024-05-26,1.8846
GR-2024-00000809,PO-2024-0000632,2,DC_BCN,PROD_002973,SUP_00016,144,2024-05-26,2.4297
GR-2024-00000810,PO-2024-0000632,3,DC_BCN,PROD_002067,SUP_00016,250,2024-05-26,2.0495
GR-2024-00000811,PO-2024-0000634,1,DC_SEV,PROD_002106,SUP_00007,243,2024-05-26,0.259
GR-2024-00000812,PO-2024-0000635,1,DC_SEV,PROD_002350,SUP_00015,192,2024-05-26,0.793
GR-2024-00000813,PO-2024-0000636,1,DC_ZGZ,PROD_002427,SUP_00015,176,2024-05-26,1.3647
GR-2024-00000814,PO-2024-0000642,1,DC_ZGZ,PROD_000984,SUP_00019,336,2024-05-26,1.7641
GR-2024-00000815,PO-2024-0000619,1,DC_MAD,PROD_001014,SUP_00014,293,2024-05-27,3.2205
GR-2024-00000816,PO-2024-0000641,1,DC_ZGZ,PROD_001778,SUP_00007,228,2024-05-27,3.6131
GR-2024-00000817,PO-2024-0000641,2,DC_ZGZ,PROD_001319,SUP_00007,238,2024-05-27,1.4766
GR-2024-00000818,PO-2024-0000643,1,DC_ZGZ,PROD_002571,SUP_00015,265,2024-05-27,0.899
GR-2024-00000819,PO-2024-0000647,1,DC_BCN,PROD_001218,SUP_00019,214,2024-05-27,7.548
GR-2024-00000820,PO-2024-0000621,1,DC_BCN,PROD_001322,SUP_00014,142,2024-05-28,1.7846
GR-2024-00000821,PO-2024-0000627,1,DC_SEV,PROD_003577,SUP_00017,418,2024-05-28,3.3943
GR-2024-00000822,PO-2024-0000646,1,DC_MAD,PROD_000992,SUP_00015,410,2024-05-28,1.0924
GR-2024-00000823,PO-2024-0000617,1,DC_ZGZ,PROD_000776,SUP_00004,241,2024-05-29,0.4642
GR-2024-00000824,PO-2024-0000637,1,DC_BCN,PROD_000826,SUP_00016,267,2024-05-29,0.7909
GR-2024-00000825,PO-2024-0000638,1,DC_MAD,PROD_000295,SUP_00017,532,2024-05-30,2.0164
GR-2024-00000826,PO-2024-0000640,1,DC_ZGZ,PROD_000047,SUP_00016,274,2024-05-30,1.9012
GR-2024-00000827,PO-2024-0000640,2,DC_ZGZ,PROD_002797,SUP_00016,263,2024-05-30,1.772
GR-2024-00000828,PO-2024-0000640,3,DC_ZGZ,PROD_003179,SUP_00016,368,2024-05-30,1.6935
GR-2024-00000829,PO-2024-0000640,4,DC_ZGZ,PROD_002749,SUP_00016,215,2024-05-30,1.7492
GR-2024-00000830,PO-2024-0000649,1,DC_ZGZ,PROD_000477,SUP_00007,199,2024-05-30,9.2536
GR-2024-00000831,PO-2024-0000631,1,DC_BCN,PROD_001267,SUP_00014,201,2024-06-01,2.3873
GR-2024-00000832,PO-2024-0000639,1,DC_SEV,PROD_000962,SUP_00017,229,2024-06-01,0.9184
GR-2024-00000833,PO-2024-0000656,1,DC_BCN,PROD_001146,SUP_00015,94,2024-06-01,1.033
GR-2024-00000834,PO-2024-0000659,1,DC_SEV,PROD_001438,SUP_00007,189,2024-06-01,3.9699
GR-2024-00000835,PO-2024-0000660,1,DC_MAD,PROD_002340,SUP_00007,396,2024-06-01,16.8867
GR-2024-00000836,PO-2024-0000665,1,DC_BCN,PROD_002541,SUP_00019,144,2024-06-01,6.1611
GR-2024-00000837,PO-2024-0000644,1,DC_MAD,PROD_001624,SUP_00017,475,2024-06-02,1.0631
GR-2024-00000838,PO-2024-0000654,1,DC_ZGZ,PROD_002974,SUP_00016,222,2024-06-02,1.1896
GR-2024-00000839,PO-2024-0000663,1,DC_VLC,PROD_002273,SUP_00007,160,2024-06-02,12.4231
GR-2024-00000840,PO-2024-0000645,1,DC_MAD,PROD_001532,SUP_00014,183,2024-06-03,1.8186
GR-2024-00000841,PO-2024-0000669,1,DC_SEV,PROD_000574,SUP_00015,231,2024-06-03,1.9774
GR-2024-00000842,PO-2024-0000672,1,DC_VLC,PROD_002338,SUP_00007,186,2024-06-03,1.9748
GR-2024-00000843,PO-2024-0000650,1,DC_BCN,PROD_000798,SUP_00017,100,2024-06-04,2.4468
GR-2024-00000844,PO-2024-0000650,2,DC_BCN,PROD_002287,SUP_00017,206,2024-06-04,1.0381
GR-2024-00000845,PO-2024-0000655,1,DC_SEV,PROD_003065,SUP_00016,340,2024-06-04,1.4857
GR-2024-00000846,PO-2024-0000671,1,DC_MAD,PROD_001924,SUP_00007,416,2024-06-04,0.3091
GR-2024-00000847,PO-2024-0000678,1,DC_BCN,PROD_001411,SUP_00019,164,2024-06-04,2.602
GR-2024-00000848,PO-2024-0000648,1,DC_SEV,PROD_003547,SUP_00004,245,2024-06-05,1.1563
GR-2024-00000849,PO-2024-0000651,1,DC_VLC,PROD_000942,SUP_00014,339,2024-06-05,1.0688
GR-2024-00000850,PO-2024-0000653,1,DC_ZGZ,PROD_000967,SUP_00017,312,2024-06-05,0.5601
GR-2024-00000851,PO-2024-0000674,1,DC_ZGZ,PROD_001746,SUP_00007,281,2024-06-05,1.1789
GR-2024-00000852,PO-2024-0000676,1,DC_VLC,PROD_002840,SUP_00016,186,2024-06-05,1.1615
GR-2024-00000853,PO-2024-0000676,2,DC_VLC,PROD_000718,SUP_00016,199,2024-06-05,1.506
GR-2024-00000854,PO-2024-0000658,1,DC_SEV,PROD_003380,SUP_00004,307,2024-06-06,0.4528
GR-2024-00000855,PO-2024-0000668,1,DC_BCN,PROD_003054,SUP_00016,141,2024-06-06,2.2277
GR-2024-00000856,PO-2024-0000677,1,DC_MAD,PROD_003173,SUP_00016,190,2024-06-06,1.8926
GR-2024-00000857,PO-2024-0000682,1,DC_VLC,PROD_001950,SUP_00007,169,2024-06-06,1.1668
GR-2024-00000858,PO-2024-0000685,1,DC_ZGZ,PROD_001115,SUP_00019,343,2024-06-06,0.7545
GR-2024-00000859,PO-2024-0000652,1,DC_ZGZ,PROD_002098,SUP_00014,193,2024-06-07,5.4478
GR-2024-00000860,PO-2024-0000661,1,DC_BCN,PROD_001099,SUP_00014,148,2024-06-07,1.3358
GR-2024-00000861,PO-2024-0000664,1,DC_VLC,PROD_003612,SUP_00017,192,2024-06-07,3.2699
GR-2024-00000862,PO-2024-0000666,1,DC_BCN,PROD_002173,SUP_00014,277,2024-06-07,2.8555
GR-2024-00000863,PO-2024-0000679,1,DC_MAD,PROD_001280,SUP_00016,620,2024-06-07,0.8633
GR-2024-00000864,PO-2024-0000679,2,DC_MAD,PROD_002636,SUP_00016,453,2024-06-07,1.1535
GR-2024-00000865,PO-2024-0000686,1,DC_ZGZ,PROD_001406,SUP_00015,307,2024-06-07,0.6459
GR-2024-00000866,PO-2024-0000667,1,DC_BCN,PROD_002322,SUP_00017,237,2024-06-08,1.0325
GR-2024-00000867,PO-2024-0000689,1,DC_SEV,PROD_001186,SUP_00015,291,2024-06-08,1.4589
GR-2024-00000868,PO-2024-0000691,1,DC_MAD,PROD_002408,SUP_00019,318,2024-06-08,1.1712
GR-2024-00000869,PO-2024-0000694,1,DC_VLC,PROD_002546,SUP_00019,144,2024-06-08,1.6601
GR-2024-00000870,PO-2024-0000662,1,DC_VLC,PROD_000156,SUP_00004,204,2024-06-09,0.4069
GR-2024-00000871,PO-2024-0000670,1,DC_MAD,PROD_002486,SUP_00014,480,2024-06-09,5.6803
GR-2024-00000872,PO-2024-0000673,1,DC_VLC,PROD_000192,SUP_00014,188,2024-06-09,1.9038
GR-2024-00000873,PO-2024-0000673,2,DC_VLC,PROD_001049,SUP_00014,120,2024-06-09,2.0618
GR-2024-00000874,PO-2024-0000680,1,DC_VLC,PROD_000535,SUP_00016,236,2024-06-09,1.0927
GR-2024-00000875,PO-2024-0000684,1,DC_MAD,PROD_003065,SUP_00016,387,2024-06-09,1.7176
GR-2024-00000876,PO-2024-0000687,1,DC_SEV,PROD_002883,SUP_00005,186,2024-06-09,2.4594
GR-2024-00000877,PO-2024-0000693,1,DC_VLC,PROD_001250,SUP_00015,158,2024-06-09,1.0166
GR-2024-00000878,PO-2024-0000657,1,DC_SEV,PROD_001409,SUP_00014,243,2024-06-10,4.5155
GR-2024-00000879,PO-2024-0000675,1,DC_ZGZ,PROD_003407,SUP_00004,232,2024-06-10,0.6298
GR-2024-00000880,PO-2024-0000688,1,DC_MAD,PROD_002639,SUP_00016,444,2024-06-10,2.1475
GR-2024-00000881,PO-2024-0000696,1,DC_SEV,PROD_000412,SUP_00007,306,2024-06-10,0.4577
GR-2024-00000882,PO-2024-0000697,1,DC_SEV,PROD_001670,SUP_00007,198,2024-06-10,2.1485
GR-2024-00000883,PO-2024-0000692,1,DC_BCN,PROD_003091,SUP_00016,241,2024-06-11,0.9914
GR-2024-00000884,PO-2024-0000695,1,DC_BCN,PROD_001642,SUP_00007,243,2024-06-11,1.6329
GR-2024-00000885,PO-2024-0000699,1,DC_MAD,PROD_001032,SUP_00007,517,2024-06-11,2.8305
GR-2024-00000886,PO-2024-0000702,1,DC_ZGZ,PROD_001389,SUP_00007,203,2024-06-11,4.0211
GR-2024-00000887,PO-2024-0000703,1,DC_BCN,PROD_000630,SUP_00019,168,2024-06-11,3.3481
GR-2024-00000888,PO-2024-0000703,2,DC_BCN,PROD_002585,SUP_00019,267,2024-06-11,17.1108
GR-2024-00000889,PO-2024-0000681,1,DC_VLC,PROD_003397,SUP_00004,133,2024-06-12,1.0736
GR-2024-00000890,PO-2024-0000704,1,DC_BCN,PROD_002542,SUP_00007,272,2024-06-12,1.0796
GR-2024-00000891,PO-2024-0000704,2,DC_BCN,PROD_000806,SUP_00007,231,2024-06-12,1.0827
GR-2024-00000892,PO-2024-0000705,1,DC_BCN,PROD_001728,SUP_00015,233,2024-06-12,2.2858
GR-2024-00000893,PO-2024-0000683,1,DC_SEV,PROD_003523,SUP_00004,397,2024-06-13,1.674
GR-2024-00000894,PO-2024-0000698,1,DC_SEV,PROD_001380,SUP_00016,199,2024-06-13,0.9116
GR-2024-00000895,PO-2024-0000701,1,DC_ZGZ,PROD_003053,SUP_00016,231,2024-06-14,0.8982
GR-2024-00000896,PO-2024-0000707,1,DC_SEV,PROD_000667,SUP_00007,382,2024-06-14,8.8623
GR-2024-00000897,PO-2024-0000690,1,DC_VLC,PROD_000367,SUP_00014,310,2024-06-15,1.8822
GR-2024-00000898,PO-2024-0000714,1,DC_BCN,PROD_002262,SUP_00007,180,2024-06-17,0.9119
GR-2024-00000899,PO-2024-0000715,1,DC_MAD,PROD_001514,SUP_00019,375,2024-06-17,7.2819
GR-2024-00000900,PO-2024-0000700,1,DC_SEV,PROD_003358,SUP_00004,199,2024-06-18,1.6005
GR-2024-00000901,PO-2024-0000706,1,DC_SEV,PROD_001277,SUP_00017,362,2024-06-18,1.109
GR-2024-00000902,PO-2024-0000706,2,DC_SEV,PROD_000566,SUP_00017,295,2024-06-18,0.7754
GR-2024-00000903,PO-2024-0000710,1,DC_BCN,PROD_003247,SUP_00016,131,2024-06-18,0.7669
GR-2024-00000904,PO-2024-0000719,1,DC_BCN,PROD_001678,SUP_00007,221,2024-06-19,0.777
GR-2024-00000905,PO-2024-0000721,1,DC_ZGZ,PROD_000632,SUP_00007,277,2024-06-19,1.8209
GR-2024-00000906,PO-2024-0000720,1,DC_ZGZ,PROD_002192,SUP_00015,241,2024-06-20,1.336
GR-2024-00000907,PO-2024-0000720,2,DC_ZGZ,PROD_002499,SUP_00015,136,2024-06-20,1.1001
GR-2024-00000908,PO-2024-0000720,3,DC_ZGZ,PROD_001214,SUP_00015,283,2024-06-20,0.6239
GR-2024-00000909,PO-2024-0000711,1,DC_BCN,PROD_003614,SUP_00017,386,2024-06-21,14.0253
GR-2024-00000910,PO-2024-0000712,1,DC_ZGZ,PROD_003511,SUP_00004,228,2024-06-21,0.6089
GR-2024-00000911,PO-2024-0000717,1,DC_MAD,PROD_002624,SUP_00016,438,2024-06-21,0.6554
GR-2024-00000912,PO-2024-0000709,1,DC_ZGZ,PROD_003661,SUP_00017,159,2024-06-22,0.994
GR-2024-00000913,PO-2024-0000723,1,DC_ZGZ,PROD_001128,SUP_00007,192,2024-06-22,1.8731
GR-2024-00000914,PO-2024-0000725,1,DC_MAD,PROD_000063,SUP_00016,537,2024-06-22,2.2366
GR-2024-00000915,PO-2024-0000727,1,DC_MAD,PROD_001088,SUP_00007,547,2024-06-22,1.2103
GR-2024-00000916,PO-2024-0000728,1,DC_BCN,PROD_001783,SUP_00007,224,2024-06-22,0.7935
GR-2024-00000917,PO-2024-0000730,1,DC_MAD,PROD_001866,SUP_00019,307,2024-06-22,3.463
GR-2024-00000918,PO-2024-0000713,1,DC_ZGZ,PROD_003705,SUP_00004,171,2024-06-23,0.7521
GR-2024-00000919,PO-2024-0000735,1,DC_SEV,PROD_001626,SUP_00007,193,2024-06-23,0.7562
GR-2024-00000920,PO-2024-0000708,1,DC_BCN,PROD_003479,SUP_00004,155,2024-06-24,0.8571
GR-2024-00000921,PO-2024-0000708,2,DC_BCN,PROD_003448,SUP_00004,219,2024-06-24,1.0218
GR-2024-00000922,PO-2024-0000708,3,DC_BCN,PROD_003432,SUP_00004,87,2024-06-24,2.4026
GR-2024-00000923,PO-2024-0000716,1,DC_MAD,PROD_003282,SUP_00004,421,2024-06-24,1.8508
GR-2024-00000924,PO-2024-0000726,1,DC_SEV,PROD_001004,SUP_00016,374,2024-06-24,0.9851
GR-2024-00000925,PO-2024-0000734,1,DC_SEV,PROD_000573,SUP_00015,288,2024-06-24,2.4433
GR-2024-00000926,PO-2024-0000734,2,DC_SEV,PROD_000886,SUP_00015,190,2024-06-24,0.5841
GR-2024-00000927,PO-2024-0000729,1,DC_VLC,PROD_003250,SUP_00016,301,2024-06-25,2.3508
GR-2024-00000928,PO-2024-0000731,1,DC_SEV,PROD_003229,SUP_00016,460,2024-06-25,2.7702
GR-2024-00000929,PO-2024-0000736,1,DC_VLC,PROD_000800,SUP_00016,169,2024-06-25,0.5892
GR-2024-00000930,PO-2024-0000737,1,DC_VLC,PROD_000553,SUP_00007,275,2024-06-25,0.8507
GR-2024-00000931,PO-2024-0000739,1,DC_ZGZ,PROD_001877,SUP_00007,234,2024-06-25,2.0771
GR-2024-00000932,PO-2024-0000741,1,DC_BCN,PROD_000933,SUP_00007,278,2024-06-25,1.0849
GR-2024-00000933,PO-2024-0000742,1,DC_BCN,PROD_001311,SUP_00015,253,2024-06-25,0.3796
GR-2024-00000934,PO-2024-0000724,1,DC_ZGZ,PROD_003342,SUP_00004,164,2024-06-26,0.9201
GR-2024-00000935,PO-2024-0000732,1,DC_BCN,PROD_003166,SUP_00016,289,2024-06-26,1.6857
GR-2024-00000936,PO-2024-0000718,1,DC_BCN,PROD_001046,SUP_00014,143,2024-06-27,1.4291
GR-2024-00000937,PO-2024-0000722,1,DC_ZGZ,PROD_001773,SUP_00014,264,2024-06-28,0.8421
GR-2024-00000938,PO-2024-0000740,1,DC_ZGZ,PROD_002731,SUP_00016,360,2024-06-28,1.7625
GR-2024-00000939,PO-2024-0000743,1,DC_BCN,PROD_003069,SUP_00016,284,2024-06-28,1.3071
GR-2024-00000940,PO-2024-0000745,1,DC_MAD,PROD_003662,SUP_00007,379,2024-06-28,0.7552
GR-2024-00000941,PO-2024-0000746,1,DC_VLC,PROD_001223,SUP_00007,99,2024-06-28,1.1348
GR-2024-00000942,PO-2024-0000746,2,DC_VLC,PROD_000847,SUP_00007,216,2024-06-28,0.7308
GR-2024-00000943,PO-2024-0000733,1,DC_SEV,PROD_002038,SUP_00017,215,2024-06-29,0.9357
GR-2024-00000944,PO-2024-0000747,1,DC_BCN,PROD_001506,SUP_00019,137,2024-06-29,0.8637
GR-2024-00000945,PO-2024-0000744,1,DC_MAD,PROD_003191,SUP_00016,223,2024-06-30,2.7385
GR-2024-00000946,PO-2024-0000744,2,DC_MAD,PROD_000022,SUP_00016,495,2024-06-30,0.4788
GR-2024-00000947,PO-2024-0000749,1,DC_ZGZ,PROD_000871,SUP_00007,171,2024-06-30,6.5657
GR-2024-00000948,PO-2024-0000753,1,DC_ZGZ,PROD_000271,SUP_00019,137,2024-06-30,1.1619
GR-2024-00000949,PO-2024-0000738,1,DC_BCN,PROD_002527,SUP_00014,156,2024-07-02,3.7995
GR-2024-00000950,PO-2024-0000748,1,DC_ZGZ,PROD_003121,SUP_00016,150,2024-07-03,2.4054
GR-2024-00000951,PO-2024-0000748,2,DC_ZGZ,PROD_002076,SUP_00016,299,2024-07-03,0.7784
GR-2024-00000952,PO-2024-0000748,3,DC_ZGZ,PROD_003018,SUP_00016,191,2024-07-03,1.8717
GR-2024-00000953,PO-2024-0000751,1,DC_BCN,PROD_003205,SUP_00016,255,2024-07-03,2.3749
GR-2024-00000954,PO-2024-0000754,1,DC_SEV,PROD_002686,SUP_00016,286,2024-07-04,1.3278
GR-2024-00000955,PO-2024-0000762,1,DC_ZGZ,PROD_002241,SUP_00007,221,2024-07-05,1.0712
GR-2024-00000956,PO-2024-0000769,1,DC_SEV,PROD_000997,SUP_00019,247,2024-07-05,5.6299
GR-2024-00000957,PO-2024-0000750,1,DC_BCN,PROD_003536,SUP_00004,259,2024-07-06,1.2491
GR-2024-00000958,PO-2024-0000765,1,DC_BCN,PROD_002631,SUP_00016,157,2024-07-06,1.739
GR-2024-00000959,PO-2024-0000773,1,DC_ZGZ,PROD_000598,SUP_00019,189,2024-07-06,1.5463
GR-2024-00000960,PO-2024-0000755,1,DC_SEV,PROD_001657,SUP_00017,251,2024-07-07,0.7766
GR-2024-00000961,PO-2024-0000756,1,DC_MAD,PROD_003700,SUP_00014,378,2024-07-07,1.1688
GR-2024-00000962,PO-2024-0000770,1,DC_MAD,PROD_002399,SUP_00007,440,2024-07-07,2.4625
GR-2024-00000963,PO-2024-0000777,1,DC_BCN,PROD_000419,SUP_00019,144,2024-07-07,1.3014
GR-2024-00000964,PO-2024-0000752,1,DC_ZGZ,PROD_003706,SUP_00004,169,2024-07-08,0.6087
GR-2024-00000965,PO-2024-0000757,1,DC_SEV,PROD_001209,SUP_00017,291,2024-07-08,1.2076
GR-2024-00000966,PO-2024-0000758,1,DC_MAD,PROD_001515,SUP_00017,332,2024-07-08,0.8362
GR-2024-00000967,PO-2024-0000774,1,DC_MAD,PROD_000283,SUP_00007,374,2024-07-08,0.9866
GR-2024-00000968,PO-2024-0000759,1,DC_MAD,PROD_003296,SUP_00004,443,2024-07-09,0.6839
GR-2024-00000969,PO-2024-0000759,2,DC_MAD,PROD_003462,SUP_00004,400,2024-07-09,0.5778
GR-2024-00000970,PO-2024-0000760,1,DC_BCN,PROD_003327,SUP_00004,238,2024-07-09,1.2906
GR-2024-00000971,PO-2024-0000771,1,DC_MAD,PROD_003207,SUP_00016,502,2024-07-09,1.4441
