snapshot_date,product_id,location_type,location_id,quantity_on_hand,quantity_reserved,quantity_in_transit,reorder_point,max_stock,unit_cost
2024-12-30,PROD_002880,DC,DC_ZGZ,196,0,0,174,402,1.0261
2024-12-30,PROD_002880,STORE,ST_00130,4,0,0,3,4,1.0773
2024-12-30,PROD_002880,STORE,ST_00277,3,0,0,2,9,1.0455
2024-12-30,PROD_002880,STORE,ST_00359,9,0,0,4,9,1.0841
2024-12-30,PROD_002880,STORE,ST_00374,11,0,0,5,11,1.0727
2024-12-30,PROD_002880,STORE,ST_00938,7,0,0,6,14,1.1884
2024-12-30,PROD_002880,STORE,ST_00952,8,0,0,2,8,1.1722
2024-12-30,PROD_002880,STORE,ST_01467,2,0,0,3,4,1.1809
2024-12-30,PROD_002881,DC,DC_MAD,437,0,0,169,642,0.753
2024-12-30,PROD_002881,DC,DC_BCN,304,0,0,98,348,0.7565
2024-12-30,PROD_002881,DC,DC_VLC,271,0,0,91,363,0.7128
2024-12-30,PROD_002881,DC,DC_SEV,202,0,0,111,423,0.674
2024-12-30,PROD_002881,DC,DC_ZGZ,294,0,0,119,415,0.6732
2024-12-30,PROD_002881,STORE,ST_00374,12,0,0,6,14,0.7133
2024-12-30,PROD_002881,STORE,ST_00938,10,0,0,3,10,0.7446
2024-12-30,PROD_002881,STORE,ST_01403,4,0,0,4,8,0.6891
2024-12-30,PROD_002881,STORE,ST_01425,3,0,0,2,3,0.6983
2024-12-30,PROD_002881,STORE,ST_01467,3,0,0,2,5,0.7608
2024-12-30,PROD_002882,DC,DC_MAD,360,0,0,119,422,0.9438
2024-12-30,PROD_002882,DC,DC_BCN,214,0,0,107,246,0.9538
2024-12-30,PROD_002882,DC,DC_VLC,169,0,0,100,246,0.8616
2024-12-30,PROD_002882,DC,DC_SEV,263,0,0,108,292,0.8221
2024-12-30,PROD_002882,DC,DC_ZGZ,173,0,0,80,267,0.8279
2024-12-30,PROD_002882,STORE,ST_00076,3,0,0,2,6,0.8046
2024-12-30,PROD_002882,STORE,ST_00374,0,0,0,4,11,0.8647
2024-12-30,PROD_002882,STORE,ST_00938,12,0,0,5,15,0.9279
2024-12-30,PROD_002882,STORE,ST_00952,12,0,0,4,12,0.9452
2024-12-30,PROD_002882,STORE,ST_01425,4,0,0,3,4,0.8142
2024-12-30,PROD_002882,STORE,ST_01467,5,0,0,4,5,0.8905
2024-12-30,PROD_002883,DC,DC_MAD,325,0,0,171,367,2.7552
2024-12-30,PROD_002883,DC,DC_BCN,111,0,0,109,228,2.804
2024-12-30,PROD_002883,DC,DC_VLC,127,0,0,105,244,2.5378
2024-12-30,PROD_002883,DC,DC_SEV,346,0,0,164,362,2.4594
2024-12-30,PROD_002883,DC,DC_ZGZ,216,0,0,90,265,2.5588
2024-12-30,PROD_002883,STORE,ST_00076,5,0,0,2,5,2.4477
2024-12-30,PROD_002883,STORE,ST_00130,1,0,0,2,4,2.5278
2024-12-30,PROD_002883,STORE,ST_00938,14,0,0,5,17,2.9006
2024-12-30,PROD_002883,STORE,ST_00952,1,0,0,5,11,2.7866
2024-12-30,PROD_002884,DC,DC_MAD,157,0,0,100,379,1.8164
2024-12-30,PROD_002884,DC,DC_BCN,90,0,0,63,187,1.8072
2024-12-30,PROD_002884,DC,DC_VLC,201,0,0,72,257,1.6953
2024-12-30,PROD_002884,DC,DC_SEV,213,0,0,122,283,1.6101
2024-12-30,PROD_002884,DC,DC_ZGZ,227,0,0,90,243,1.6271
2024-12-30,PROD_002884,STORE,ST_00277,7,0,0,6,9,1.664
2024-12-30,PROD_002884,STORE,ST_00359,5,0,0,5,6,1.6802
2024-12-30,PROD_002884,STORE,ST_00374,13,0,0,5,13,1.612
2024-12-30,PROD_002884,STORE,ST_00952,10,0,0,3,13,1.8146
2024-12-30,PROD_002884,STORE,ST_01425,3,0,0,3,4,1.6118
2024-12-30,PROD_002885,DC,DC_MAD,310,0,0,249,539,0.9235
2024-12-30,PROD_002885,DC,DC_BCN,131,0,0,90,259,0.9365
2024-12-30,PROD_002885,DC,DC_VLC,129,0,0,111,316,0.8572
2024-12-30,PROD_002885,DC,DC_SEV,186,0,0,100,335,0.8013
2024-12-30,PROD_002885,DC,DC_ZGZ,163,0,0,93,350,0.8028
2024-12-30,PROD_002885,STORE,ST_00130,4,0,0,3,4,0.8512
2024-12-30,PROD_002885,STORE,ST_00277,7,0,0,5,7,0.8523
2024-12-30,PROD_002885,STORE,ST_00938,6,0,0,6,18,0.945
2024-12-30,PROD_002885,STORE,ST_00981,9,0,0,4,10,0.9104
2024-12-30,PROD_002885,STORE,ST_01425,2,0,0,3,4,0.8323
2024-12-30,PROD_002886,DC,DC_MAD,114,0,0,85,317,0.5996
2024-12-30,PROD_002886,DC,DC_BCN,81,0,0,76,194,0.6215
2024-12-30,PROD_002886,DC,DC_VLC,142,0,0,66,240,0.5598
2024-12-30,PROD_002886,DC,DC_SEV,150,0,0,75,285,0.5357
2024-12-30,PROD_002886,DC,DC_ZGZ,225,0,0,78,241,0.5502
2024-12-30,PROD_002886,STORE,ST_00076,6,0,0,5,6,0.5176
2024-12-30,PROD_002886,STORE,ST_00130,2,0,0,3,4,0.5373
2024-12-30,PROD_002886,STORE,ST_00277,0,0,0,4,9,0.5583
2024-12-30,PROD_002886,STORE,ST_00938,8,0,0,5,12,0.6117
2024-12-30,PROD_002886,STORE,ST_00981,9,0,0,4,11,0.6024
2024-12-30,PROD_002886,STORE,ST_01425,3,0,0,2,3,0.5374
2024-12-30,PROD_002887,DC,DC_MAD,186,0,0,163,555,1.3752
2024-12-30,PROD_002887,DC,DC_BCN,258,0,0,82,335,1.3977
2024-12-30,PROD_002887,DC,DC_VLC,220,0,0,108,273,1.2493
2024-12-30,PROD_002887,DC,DC_SEV,350,0,0,160,419,1.2244
2024-12-30,PROD_002887,DC,DC_ZGZ,239,0,0,133,321,1.2397
2024-12-30,PROD_002887,STORE,ST_00076,5,0,0,4,5,1.2098
2024-12-30,PROD_002887,STORE,ST_00130,4,0,0,3,6,1.2279
2024-12-30,PROD_002887,STORE,ST_00374,9,0,0,6,11,1.2522
2024-12-30,PROD_002887,STORE,ST_01294,2,0,0,4,6,1.2058
2024-12-30,PROD_002887,STORE,ST_01403,6,0,0,4,6,1.2248
2024-12-30,PROD_002888,DC,DC_MAD,339,0,0,157,505,1.1184
2024-12-30,PROD_002888,DC,DC_BCN,144,0,0,128,337,1.1329
2024-12-30,PROD_002888,DC,DC_VLC,116,0,0,80,317,1.0
2024-12-30,PROD_002888,DC,DC_SEV,438,0,0,182,451,1.0079
2024-12-30,PROD_002888,DC,DC_ZGZ,204,0,0,163,353,1.0239
2024-12-30,PROD_002888,STORE,ST_00359,4,0,0,2,9,1.0557
2024-12-30,PROD_002888,STORE,ST_00374,1,0,0,2,11,1.0255
2024-12-30,PROD_002888,STORE,ST_00938,5,0,0,3,12,1.097
2024-12-30,PROD_002888,STORE,ST_00952,4,0,0,2,12,1.1215
2024-12-30,PROD_002888,STORE,ST_00981,5,0,0,6,10,1.1382
2024-12-30,PROD_002888,STORE,ST_01294,4,0,0,3,4,1.0116
2024-12-30,PROD_002888,STORE,ST_01425,1,0,0,2,3,1.0012
2024-12-30,PROD_002888,STORE,ST_01467,1,0,0,4,5,1.0871
2024-12-30,PROD_002889,DC,DC_MAD,435,0,0,144,463,3.3364
2024-12-30,PROD_002889,DC,DC_BCN,113,0,0,113,237,3.2599
2024-12-30,PROD_002889,DC,DC_VLC,171,0,0,82,232,3.0299
2024-12-30,PROD_002889,DC,DC_SEV,206,0,0,159,346,2.8931
2024-12-30,PROD_002889,DC,DC_ZGZ,233,0,0,96,286,2.9891
2024-12-30,PROD_002889,STORE,ST_00076,1,0,0,2,8,2.9254
2024-12-30,PROD_002889,STORE,ST_00130,4,0,0,4,5,2.9707
2024-12-30,PROD_002889,STORE,ST_00277,4,0,0,3,8,2.9174
2024-12-30,PROD_002889,STORE,ST_00359,0,0,0,4,7,2.9476
2024-12-30,PROD_002889,STORE,ST_00981,7,0,0,3,7,3.3127
2024-12-30,PROD_002889,STORE,ST_01294,0,0,0,5,6,2.8391
2024-12-30,PROD_002889,STORE,ST_01403,0,0,0,5,7,2.9613
2024-12-30,PROD_002889,STORE,ST_01425,0,0,0,3,4,2.9996
2024-12-30,PROD_002890,DC,DC_MAD,370,0,0,90,370,0.9703
2024-12-30,PROD_002890,DC,DC_BCN,124,0,0,55,206,0.984
2024-12-30,PROD_002890,DC,DC_VLC,123,0,0,111,269,0.8861
2024-12-30,PROD_002890,DC,DC_SEV,197,0,0,114,348,0.8303
2024-12-30,PROD_002890,DC,DC_ZGZ,199,0,0,68,282,0.8377
2024-12-30,PROD_002890,STORE,ST_00130,3,0,0,3,4,0.8845
2024-12-30,PROD_002890,STORE,ST_00359,5,0,0,2,6,0.8807
2024-12-30,PROD_002890,STORE,ST_00374,14,0,0,2,14,0.8592
2024-12-30,PROD_002890,STORE,ST_00938,12,0,0,5,12,0.9522
2024-12-30,PROD_002890,STORE,ST_00952,10,0,0,3,10,0.9464
2024-12-30,PROD_002890,STORE,ST_00981,4,0,0,2,7,0.9698
2024-12-30,PROD_002890,STORE,ST_01403,5,0,0,4,5,0.8554
2024-12-30,PROD_002891,DC,DC_MAD,288,0,0,195,557,1.8086
2024-12-30,PROD_002891,DC,DC_BCN,182,0,0,132,337,1.8014
2024-12-30,PROD_002891,DC,DC_VLC,208,0,0,124,338,1.658
2024-12-30,PROD_002891,DC,DC_SEV,324,0,0,260,548,1.5248
2024-12-30,PROD_002891,DC,DC_ZGZ,262,0,0,204,424,1.5496
2024-12-30,PROD_002891,STORE,ST_00076,2,0,0,3,5,1.5514
2024-12-30,PROD_002891,STORE,ST_00130,1,0,0,3,4,1.5897
2024-12-30,PROD_002891,STORE,ST_00277,2,0,0,2,8,1.6431
2024-12-30,PROD_002891,STORE,ST_00938,13,0,0,4,17,1.84
2024-12-30,PROD_002891,STORE,ST_00952,1,0,0,3,12,1.8362
2024-12-30,PROD_002891,STORE,ST_01294,6,0,0,3,6,1.5957
2024-12-30,PROD_002891,STORE,ST_01425,3,0,0,2,3,1.5925
2024-12-30,PROD_002891,STORE,ST_01467,5,0,0,4,7,1.7148
2024-12-30,PROD_002892,DC,DC_MAD,491,0,0,224,544,0.9228
2024-12-30,PROD_002892,DC,DC_BCN,148,0,0,97,285,0.9092
2024-12-30,PROD_002892,DC,DC_VLC,198,0,0,159,331,0.8255
2024-12-30,PROD_002892,DC,DC_SEV,267,0,0,156,418,0.8069
2024-12-30,PROD_002892,DC,DC_ZGZ,323,0,0,90,330,0.854
2024-12-30,PROD_002892,STORE,ST_00938,13,0,0,3,13,0.9236
2024-12-30,PROD_002892,STORE,ST_01294,5,0,0,4,5,0.7995
2024-12-30,PROD_002892,STORE,ST_01403,6,0,0,5,8,0.8088
2024-12-30,PROD_002893,DC,DC_MAD,356,0,0,103,406,1.3749
2024-12-30,PROD_002893,DC,DC_BCN,88,0,0,74,228,1.3597
2024-12-30,PROD_002893,DC,DC_VLC,231,0,0,71,269,1.2476
2024-12-30,PROD_002893,DC,DC_SEV,272,0,0,109,433,1.2137
2024-12-30,PROD_002893,DC,DC_ZGZ,162,0,0,110,278,1.2331
2024-12-30,PROD_002893,STORE,ST_00277,5,0,0,5,6,1.2009
2024-12-30,PROD_002893,STORE,ST_00938,0,0,0,2,17,1.3473
2024-12-30,PROD_002893,STORE,ST_00952,10,0,0,6,14,1.3779
2024-12-30,PROD_002893,STORE,ST_00981,7,0,0,6,10,1.3965
2024-12-30,PROD_002893,STORE,ST_01294,4,0,0,3,4,1.1659
2024-12-30,PROD_002893,STORE,ST_01425,0,0,0,2,3,1.231
2024-12-30,PROD_002894,DC,DC_MAD,430,0,0,207,584,4.1849
2024-12-30,PROD_002894,DC,DC_BCN,158,0,0,91,279,4.2064
2024-12-30,PROD_002894,DC,DC_VLC,122,0,0,113,293,3.7976
2024-12-30,PROD_002894,DC,DC_SEV,228,0,0,124,515,3.6678
2024-12-30,PROD_002894,DC,DC_ZGZ,334,0,0,158,406,3.7355
2024-12-30,PROD_002894,STORE,ST_00076,8,0,0,3,8,3.7494
2024-12-30,PROD_002894,STORE,ST_00130,0,0,0,2,3,3.7214
2024-12-30,PROD_002894,STORE,ST_00277,0,0,0,6,9,3.7357
2024-12-30,PROD_002894,STORE,ST_00374,7,0,0,4,13,3.7297
2024-12-30,PROD_002894,STORE,ST_00981,9,0,0,4,9,4.1899
2024-12-30,PROD_002894,STORE,ST_01425,2,0,0,3,4,3.6648
2024-12-30,PROD_002895,DC,DC_MAD,543,0,0,172,548,3.112
2024-12-30,PROD_002895,DC,DC_BCN,281,0,0,127,325,3.127
2024-12-30,PROD_002895,DC,DC_VLC,204,0,0,71,254,2.8726
2024-12-30,PROD_002895,DC,DC_SEV,315,0,0,161,371,2.7592
2024-12-30,PROD_002895,DC,DC_ZGZ,264,0,0,94,350,2.8563
2024-12-30,PROD_002895,STORE,ST_00359,4,0,0,3,8,2.8221
2024-12-30,PROD_002895,STORE,ST_00938,7,0,0,6,15,3.1659
2024-12-30,PROD_002895,STORE,ST_00981,3,0,0,2,7,3.0417
2024-12-30,PROD_002895,STORE,ST_01294,0,0,0,3,6,2.6827
2024-12-30,PROD_002895,STORE,ST_01403,2,0,0,2,6,2.705
2024-12-30,PROD_002895,STORE,ST_01425,2,0,0,3,4,2.8117
2024-12-30,PROD_002895,STORE,ST_01467,4,0,0,3,4,3.0485
2024-12-30,PROD_002896,DC,DC_MAD,283,0,0,186,526,2.715
2024-12-30,PROD_002896,DC,DC_BCN,197,0,0,102,276,2.7691
2024-12-30,PROD_002896,DC,DC_VLC,202,0,0,110,339,2.4837
2024-12-30,PROD_002896,DC,DC_SEV,284,0,0,189,491,2.3851
2024-12-30,PROD_002896,DC,DC_ZGZ,309,0,0,154,402,2.4289
2024-12-30,PROD_002896,STORE,ST_00076,4,0,0,3,8,2.4801
2024-12-30,PROD_002896,STORE,ST_00130,1,0,0,2,3,2.5553
2024-12-30,PROD_002896,STORE,ST_00359,4,0,0,3,10,2.5211
2024-12-30,PROD_002896,STORE,ST_00952,6,0,0,3,12,2.7013
2024-12-30,PROD_002896,STORE,ST_01294,2,0,0,3,4,2.4688
2024-12-30,PROD_002896,STORE,ST_01467,2,0,0,3,4,2.7806
2024-12-30,PROD_002897,DC,DC_MAD,357,0,0,170,384,1.7753
2024-12-30,PROD_002897,DC,DC_BCN,132,0,0,75,249,1.7793
2024-12-30,PROD_002897,DC,DC_VLC,105,0,0,92,213,1.6263
2024-12-30,PROD_002897,DC,DC_SEV,206,0,0,122,326,1.542
2024-12-30,PROD_002897,DC,DC_ZGZ,201,0,0,70,248,1.598
2024-12-30,PROD_002897,STORE,ST_00076,4,0,0,4,5,1.4967
2024-12-30,PROD_002897,STORE,ST_00130,4,0,0,3,4,1.5998
2024-12-30,PROD_002897,STORE,ST_00359,9,0,0,2,10,1.587
2024-12-30,PROD_002897,STORE,ST_00374,6,0,0,5,9,1.5543
2024-12-30,PROD_002897,STORE,ST_00938,11,0,0,3,11,1.8065
2024-12-30,PROD_002897,STORE,ST_00981,5,0,0,5,6,1.8019
2024-12-30,PROD_002897,STORE,ST_01294,3,0,0,3,6,1.5542
2024-12-30,PROD_002897,STORE,ST_01467,3,0,0,4,5,1.7022
2024-12-30,PROD_002898,DC,DC_MAD,268,0,0,149,467,0.9639
2024-12-30,PROD_002898,DC,DC_BCN,120,0,0,106,303,0.9938
2024-12-30,PROD_002898,DC,DC_VLC,255,0,0,76,303,0.9153
2024-12-30,PROD_002898,DC,DC_SEV,332,0,0,148,343,0.8636
2024-12-30,PROD_002898,DC,DC_ZGZ,285,0,0,106,351,0.9133
2024-12-30,PROD_002898,STORE,ST_00374,3,0,0,6,16,0.9203
2024-12-30,PROD_002898,STORE,ST_00938,5,0,0,3,17,1.0238
2024-12-30,PROD_002898,STORE,ST_01294,1,0,0,4,7,0.8794
2024-12-30,PROD_002898,STORE,ST_01403,1,0,0,3,6,0.8947
2024-12-30,PROD_002898,STORE,ST_01425,2,0,0,2,3,0.895
2024-12-30,PROD_002899,DC,DC_MAD,272,0,0,97,309,1.0224
2024-12-30,PROD_002899,DC,DC_BCN,169,0,0,74,176,1.0619
2024-12-30,PROD_002899,DC,DC_VLC,168,0,0,95,238,0.9245
2024-12-30,PROD_002899,DC,DC_SEV,162,0,0,125,284,0.892
2024-12-30,PROD_002899,DC,DC_ZGZ,202,0,0,86,231,0.9473
2024-12-30,PROD_002899,STORE,ST_00076,8,0,0,3,8,0.9249
2024-12-30,PROD_002899,STORE,ST_00981,2,0,0,5,7,1.0157
2024-12-30,PROD_002899,STORE,ST_01294,5,0,0,4,5,0.8928
2024-12-30,PROD_002899,STORE,ST_01425,3,0,0,2,3,0.9365
2024-12-30,PROD_002900,DC,DC_MAD,249,0,0,201,441,0.9414
2024-12-30,PROD_002900,DC,DC_BCN,93,0,0,92,248,0.9803
2024-12-30,PROD_002900,DC,DC_VLC,158,0,0,81,235,0.8851
2024-12-30,PROD_002900,DC,DC_SEV,234,0,0,76,301,0.8099
2024-12-30,PROD_002900,DC,DC_ZGZ,201,0,0,122,266,0.8587
2024-12-30,PROD_002900,STORE,ST_00076,5,0,0,4,5,0.8204
2024-12-30,PROD_002900,STORE,ST_00938,5,0,0,4,10,0.9683
2024-12-30,PROD_002900,STORE,ST_00952,14,0,0,5,14,0.9434
2024-12-30,PROD_002900,STORE,ST_01294,7,0,0,4,7,0.8086
2024-12-30,PROD_002900,STORE,ST_01403,1,0,0,2,8,0.8696
2024-12-30,PROD_002900,STORE,ST_01425,2,0,0,2,3,0.8258
2024-12-30,PROD_002900,STORE,ST_01467,3,0,0,5,6,0.9611
2024-12-30,PROD_002901,DC,DC_MAD,561,0,0,268,580,1.5725
2024-12-30,PROD_002901,DC,DC_BCN,306,0,0,113,371,1.5903
2024-12-30,PROD_002901,DC,DC_VLC,277,0,0,118,366,1.4804
2024-12-30,PROD_002901,DC,DC_SEV,5,0,0,100,403,1.4197
2024-12-30,PROD_002901,DC,DC_ZGZ,343,0,0,110,432,1.4542
2024-12-30,PROD_002901,STORE,ST_00076,4,0,0,4,6,1.3754
2024-12-30,PROD_002901,STORE,ST_00130,1,0,0,2,3,1.4545
2024-12-30,PROD_002901,STORE,ST_00359,5,0,0,4,6,1.439
2024-12-30,PROD_002901,STORE,ST_00938,6,0,0,2,18,1.5498
2024-12-30,PROD_002901,STORE,ST_00981,5,0,0,3,10,1.5633
2024-12-30,PROD_002901,STORE,ST_01425,0,0,0,2,3,1.4587
2024-12-30,PROD_002902,DC,DC_MAD,488,0,0,233,497,2.2767
2024-12-30,PROD_002902,DC,DC_BCN,331,0,0,130,348,2.2161
2024-12-30,PROD_002902,DC,DC_VLC,140,0,0,88,279,2.1011
2024-12-30,PROD_002902,DC,DC_SEV,249,0,0,147,500,1.9661
2024-12-30,PROD_002902,DC,DC_ZGZ,285,0,0,122,312,2.0416
2024-12-30,PROD_002902,STORE,ST_00359,0,0,0,2,9,2.1192
2024-12-30,PROD_002902,STORE,ST_00938,12,0,0,4,12,2.2608
2024-12-30,PROD_002902,STORE,ST_00981,10,0,0,5,11,2.273
2024-12-30,PROD_002902,STORE,ST_01403,6,0,0,5,6,2.0879
2024-12-30,PROD_002902,STORE,ST_01425,0,0,0,2,3,2.0853
2024-12-30,PROD_002902,STORE,ST_01467,6,0,0,5,7,2.1787
2024-12-30,PROD_002903,DC,DC_MAD,243,0,0,125,386,1.9658
2024-12-30,PROD_002903,DC,DC_BCN,150,0,0,64,216,2.0972
2024-12-30,PROD_002903,DC,DC_VLC,200,0,0,95,218,1.9166
2024-12-30,PROD_002903,DC,DC_SEV,114,0,0,99,340,1.8455
2024-12-30,PROD_002903,DC,DC_ZGZ,157,0,0,128,286,1.7865
2024-12-30,PROD_002903,STORE,ST_00359,1,0,0,4,8,1.907
2024-12-30,PROD_002903,STORE,ST_00374,5,0,0,4,15,1.8932
2024-12-30,PROD_002903,STORE,ST_00938,13,0,0,5,13,2.0743
2024-12-30,PROD_002903,STORE,ST_00952,8,0,0,6,8,2.0872
2024-12-30,PROD_002903,STORE,ST_00981,6,0,0,4,6,2.0302
2024-12-30,PROD_002904,DC,DC_MAD,255,0,0,247,569,1.7844
2024-12-30,PROD_002904,DC,DC_BCN,340,0,0,128,374,1.7836
2024-12-30,PROD_002904,DC,DC_VLC,241,0,0,108,346,1.6366
2024-12-30,PROD_002904,DC,DC_SEV,402,0,0,164,416,1.547
2024-12-30,PROD_002904,DC,DC_ZGZ,331,0,0,114,434,1.611
2024-12-30,PROD_002904,STORE,ST_00076,7,0,0,5,8,1.5263
2024-12-30,PROD_002904,STORE,ST_00374,16,0,0,4,16,1.6108
2024-12-30,PROD_002904,STORE,ST_01403,5,0,0,5,6,1.5869
2024-12-30,PROD_002904,STORE,ST_01425,1,0,0,2,3,1.6031
2024-12-30,PROD_002905,DC,DC_MAD,252,0,0,146,436,2.7409
2024-12-30,PROD_002905,DC,DC_BCN,59,0,0,57,212,2.7981
2024-12-30,PROD_002905,DC,DC_VLC,134,0,0,78,242,2.449
2024-12-30,PROD_002905,DC,DC_SEV,235,0,0,73,279,2.3433
2024-12-30,PROD_002905,DC,DC_ZGZ,22,0,0,116,248,2.4358
2024-12-30,PROD_002905,STORE,ST_01294,4,0,0,3,5,2.3639
2024-12-30,PROD_002905,STORE,ST_01403,4,0,0,4,5,2.4303
2024-12-30,PROD_002905,STORE,ST_01425,1,0,0,2,3,2.3972
2024-12-30,PROD_002906,DC,DC_MAD,355,0,0,110,410,0.6373
2024-12-30,PROD_002906,DC,DC_BCN,227,0,0,90,258,0.6446
2024-12-30,PROD_002906,DC,DC_VLC,214,0,0,93,242,0.5958
2024-12-30,PROD_002906,DC,DC_SEV,200,0,0,185,396,0.5704
2024-12-30,PROD_002906,DC,DC_ZGZ,228,0,0,90,276,0.5814
2024-12-30,PROD_002906,STORE,ST_00277,0,0,0,2,9,0.6182
2024-12-30,PROD_002906,STORE,ST_00359,9,0,0,2,9,0.6136
2024-12-30,PROD_002906,STORE,ST_00374,7,0,0,6,10,0.6102
2024-12-30,PROD_002906,STORE,ST_00938,7,0,0,2,14,0.678
2024-12-30,PROD_002906,STORE,ST_00952,6,0,0,5,12,0.6686
2024-12-30,PROD_002906,STORE,ST_00981,6,0,0,5,6,0.6684
2024-12-30,PROD_002906,STORE,ST_01294,1,0,0,3,5,0.5793
2024-12-30,PROD_002906,STORE,ST_01403,6,0,0,5,8,0.5735
2024-12-30,PROD_002906,STORE,ST_01467,1,0,0,2,5,0.653
2024-12-30,PROD_002907,DC,DC_MAD,356,0,0,123,376,1.5291
2024-12-30,PROD_002907,DC,DC_BCN,100,0,0,65,213,1.5658
2024-12-30,PROD_002907,DC,DC_VLC,141,0,0,84,222,1.3954
2024-12-30,PROD_002907,DC,DC_SEV,239,0,0,128,293,1.3558
2024-12-30,PROD_002907,DC,DC_ZGZ,183,0,0,114,239,1.3297
2024-12-30,PROD_002907,STORE,ST_00359,7,0,0,2,10,1.3433
2024-12-30,PROD_002907,STORE,ST_00374,0,0,0,3,16,1.3979
2024-12-30,PROD_002907,STORE,ST_00952,5,0,0,3,10,1.5185
2024-12-30,PROD_002907,STORE,ST_01294,0,0,0,4,7,1.3569
2024-12-30,PROD_002907,STORE,ST_01403,3,0,0,4,7,1.3189
2024-12-30,PROD_002907,STORE,ST_01425,1,0,0,2,3,1.353
2024-12-30,PROD_002907,STORE,ST_01467,5,0,0,3,5,1.4657
2024-12-30,PROD_002908,DC,DC_MAD,298,0,0,131,321,1.0464
2024-12-30,PROD_002908,DC,DC_BCN,183,0,0,59,220,1.0718
2024-12-30,PROD_002908,DC,DC_VLC,99,0,0,82,209,1.0093
2024-12-30,PROD_002908,DC,DC_SEV,175,0,0,157,329,0.9352
2024-12-30,PROD_002908,DC,DC_ZGZ,167,0,0,79,233,0.9587
2024-12-30,PROD_002908,STORE,ST_00076,5,0,0,2,5,0.9626
2024-12-30,PROD_002908,STORE,ST_00277,6,0,0,2,6,1.0029
2024-12-30,PROD_002908,STORE,ST_00374,1,0,0,5,9,0.999
2024-12-30,PROD_002908,STORE,ST_01403,6,0,0,5,6,0.9462
2024-12-30,PROD_002908,STORE,ST_01425,4,0,0,3,4,0.9602
2024-12-30,PROD_002909,DC,DC_MAD,213,0,0,132,544,0.953
2024-12-30,PROD_002909,DC,DC_BCN,109,0,0,101,272,0.9917
2024-12-30,PROD_002909,DC,DC_VLC,284,0,0,107,285,0.9193
2024-12-30,PROD_002909,DC,DC_SEV,318,0,0,200,438,0.8785
2024-12-30,PROD_002909,DC,DC_ZGZ,254,0,0,108,394,0.8789
2024-12-30,PROD_002909,STORE,ST_00130,4,0,0,2,5,0.8688
2024-12-30,PROD_002909,STORE,ST_00359,6,0,0,4,8,0.8784
2024-12-30,PROD_002909,STORE,ST_00938,13,0,0,6,13,0.9581
2024-12-30,PROD_002909,STORE,ST_00952,5,0,0,2,10,0.979
2024-12-30,PROD_002909,STORE,ST_01294,2,0,0,3,4,0.8717
2024-12-30,PROD_002909,STORE,ST_01425,3,0,0,2,3,0.8687
2024-12-30,PROD_002909,STORE,ST_01467,3,0,0,3,4,0.9888
2024-12-30,PROD_002910,DC,DC_MAD,383,0,0,178,487,3.4784
2024-12-30,PROD_002910,DC,DC_BCN,228,0,0,101,271,3.3855
2024-12-30,PROD_002910,DC,DC_VLC,161,0,0,81,257,3.1645
2024-12-30,PROD_002910,DC,DC_SEV,301,0,0,118,407,3.0672
2024-12-30,PROD_002910,DC,DC_ZGZ,213,0,0,94,288,3.0649
2024-12-30,PROD_002910,STORE,ST_00076,4,0,0,3,4,2.974
2024-12-30,PROD_002910,STORE,ST_00130,2,0,0,3,5,3.0945
2024-12-30,PROD_002910,STORE,ST_00374,2,0,0,3,15,3.0608
2024-12-30,PROD_002910,STORE,ST_00952,10,0,0,4,10,3.3903
2024-12-30,PROD_002910,STORE,ST_01294,3,0,0,3,6,3.023
2024-12-30,PROD_002910,STORE,ST_01403,3,0,0,2,6,3.0949
2024-12-30,PROD_002910,STORE,ST_01467,4,0,0,6,7,3.4468
2024-12-30,PROD_002911,DC,DC_MAD,334,0,0,148,403,2.4215
2024-12-30,PROD_002911,DC,DC_BCN,224,0,0,96,252,2.4619
2024-12-30,PROD_002911,DC,DC_VLC,157,0,0,77,236,2.325
2024-12-30,PROD_002911,DC,DC_SEV,288,0,0,179,385,2.1212
2024-12-30,PROD_002911,DC,DC_ZGZ,108,0,0,86,273,2.1981
2024-12-30,PROD_002911,STORE,ST_00076,5,0,0,4,5,2.2218
2024-12-30,PROD_002911,STORE,ST_00277,4,0,0,4,6,2.2143
2024-12-30,PROD_002911,STORE,ST_00359,0,0,0,4,5,2.3166
2024-12-30,PROD_002911,STORE,ST_00952,13,0,0,6,13,2.4856
2024-12-30,PROD_002911,STORE,ST_00981,8,0,0,2,10,2.426
2024-12-30,PROD_002911,STORE,ST_01294,4,0,0,3,4,2.2077
2024-12-30,PROD_002911,STORE,ST_01403,0,0,0,2,7,2.1627
2024-12-30,PROD_002912,DC,DC_MAD,373,0,0,279,669,1.2648
2024-12-30,PROD_002912,DC,DC_BCN,220,0,0,83,290,1.2643
2024-12-30,PROD_002912,DC,DC_VLC,126,0,0,122,307,1.1579
2024-12-30,PROD_002912,DC,DC_SEV,223,0,0,146,436,1.101
2024-12-30,PROD_002912,DC,DC_ZGZ,353,0,0,153,427,1.1706
2024-12-30,PROD_002912,STORE,ST_01294,3,0,0,5,6,1.1173
2024-12-30,PROD_002912,STORE,ST_01403,7,0,0,6,7,1.1272
2024-12-30,PROD_002913,DC,DC_MAD,552,0,0,251,596,1.6311
