po_id,line_number,product_id,quantity_ordered,unit_cost,tax_rate,line_total_net
PO-2024-0000982,2,PROD_002271,335,0.8119,0.1,271.99
PO-2024-0000982,3,PROD_003240,244,1.0808,0.1,263.72
PO-2024-0000983,1,PROD_000531,239,4.5693,0.1,1092.06
PO-2024-0000984,1,PROD_002477,373,7.8051,0.04,2911.3
PO-2024-0000985,1,PROD_002615,172,0.6114,0.21,105.16
PO-2024-0000986,1,PROD_000215,380,1.6648,0.04,632.62
PO-2024-0000987,1,PROD_003279,341,0.9098,0.21,310.24
PO-2024-0000987,2,PROD_003399,426,2.313,0.21,985.34
PO-2024-0000988,1,PROD_003340,233,1.186,0.21,276.34
PO-2024-0000989,1,PROD_002995,370,0.4608,0.21,170.5
PO-2024-0000990,1,PROD_003353,159,4.5671,0.21,726.17
PO-2024-0000991,1,PROD_000386,232,1.1083,0.04,257.13
PO-2024-0000992,1,PROD_003160,269,1.7789,0.21,478.52
PO-2024-0000993,1,PROD_000135,128,1.1167,0.1,142.94
PO-2024-0000994,1,PROD_002881,303,0.7565,0.21,229.22
PO-2024-0000995,1,PROD_001467,190,1.1316,0.1,215.0
PO-2024-0000996,1,PROD_003629,288,1.2025,0.04,346.32
PO-2024-0000997,1,PROD_000188,145,2.2232,0.1,322.36
PO-2024-0000997,2,PROD_001429,194,5.6789,0.1,1101.71
PO-2024-0000997,3,PROD_001730,192,5.7751,0.1,1108.82
PO-2024-0000998,1,PROD_001253,190,16.6689,0.1,3167.09
PO-2024-0000999,1,PROD_002260,364,0.8691,0.1,316.35
PO-2024-0001000,1,PROD_003275,193,1.7373,0.21,335.3
PO-2024-0001001,1,PROD_001473,476,1.0736,0.1,511.03
PO-2024-0001002,1,PROD_003505,397,1.2021,0.21,477.23
PO-2024-0001003,1,PROD_001310,335,0.8139,0.04,272.66
PO-2024-0001003,2,PROD_002424,226,5.1771,0.04,1170.02
PO-2024-0001004,1,PROD_001357,446,1.1199,0.04,499.48
PO-2024-0001005,1,PROD_001050,205,1.4805,0.1,303.5
PO-2024-0001006,1,PROD_003424,310,0.952,0.21,295.12
PO-2024-0001007,1,PROD_000190,248,0.2874,0.21,71.28
PO-2024-0001007,2,PROD_001723,289,0.8965,0.04,259.09
PO-2024-0001007,3,PROD_000346,371,1.1389,0.04,422.53
PO-2024-0001008,1,PROD_002922,178,0.9728,0.21,173.16
PO-2024-0001009,1,PROD_002542,425,1.0738,0.04,456.37
PO-2024-0001010,1,PROD_003198,534,3.1268,0.21,1669.71
PO-2024-0001011,1,PROD_003468,406,0.4906,0.21,199.18
PO-2024-0001012,1,PROD_000580,302,1.9063,0.1,575.7
PO-2024-0001013,1,PROD_000899,169,1.1695,0.04,197.65
PO-2024-0001014,1,PROD_003561,215,2.7747,0.21,596.56
PO-2024-0001015,1,PROD_000528,217,0.8543,0.04,185.38
PO-2024-0001016,1,PROD_000864,650,1.4843,0.04,964.79
PO-2024-0001017,1,PROD_002311,270,1.6139,0.1,435.75
PO-2024-0001018,1,PROD_002343,183,1.6958,0.1,310.33
PO-2024-0001019,1,PROD_000607,105,0.9089,0.1,95.43
PO-2024-0001020,1,PROD_003187,182,2.2144,0.21,403.02
PO-2024-0001021,1,PROD_003372,555,1.028,0.21,570.54
PO-2024-0001022,1,PROD_001478,212,3.1869,0.21,675.62
PO-2024-0001023,1,PROD_003394,161,0.9079,0.21,146.17
PO-2024-0001024,1,PROD_000044,255,0.6148,0.21,156.77
PO-2024-0001025,1,PROD_001549,522,1.1441,0.1,597.22
PO-2024-0001025,2,PROD_003018,253,2.0031,0.21,506.78
PO-2024-0001026,1,PROD_000838,123,2.0548,0.1,252.74
PO-2024-0001026,2,PROD_001686,268,1.5813,0.1,423.79
PO-2024-0001026,3,PROD_002036,186,3.2876,0.1,611.49
PO-2024-0001027,1,PROD_002671,629,0.7034,0.21,442.44
PO-2024-0001028,1,PROD_001535,382,1.6341,0.04,624.23
PO-2024-0001029,1,PROD_002657,180,2.8777,0.1,517.99
PO-2024-0001030,1,PROD_000107,209,1.8136,0.21,379.04
PO-2024-0001031,1,PROD_002343,170,1.8634,0.1,316.78
PO-2024-0001032,1,PROD_002173,311,2.7038,0.1,840.88
PO-2024-0001033,1,PROD_002488,311,2.4878,0.1,773.71
PO-2024-0001034,1,PROD_000597,252,1.1881,0.1,299.4
PO-2024-0001035,1,PROD_001382,126,0.7161,0.1,90.23
PO-2024-0001036,1,PROD_002954,272,1.8856,0.21,512.88
PO-2024-0001036,2,PROD_001620,139,2.6534,0.1,368.82
PO-2024-0001036,3,PROD_000740,277,1.4265,0.21,395.14
PO-2024-0001037,1,PROD_000736,184,2.1357,0.21,392.97
PO-2024-0001038,1,PROD_001565,260,0.2901,0.21,75.43
PO-2024-0001039,1,PROD_001806,368,2.4912,0.04,916.76
PO-2024-0001040,1,PROD_003290,305,0.6301,0.21,192.18
PO-2024-0001041,1,PROD_003718,168,0.5536,0.21,93.0
PO-2024-0001042,1,PROD_001725,494,1.099,0.1,542.91
PO-2024-0001042,2,PROD_003031,325,1.217,0.21,395.53
PO-2024-0001043,1,PROD_000955,432,1.0455,0.04,451.66
PO-2024-0001044,1,PROD_003050,234,0.9249,0.21,216.43
PO-2024-0001045,1,PROD_003349,257,0.8736,0.21,224.52
PO-2024-0001046,1,PROD_002444,316,1.9982,0.1,631.43
PO-2024-0001047,1,PROD_003414,419,1.1302,0.21,473.55
PO-2024-0001048,1,PROD_000780,323,0.8066,0.1,260.53
PO-2024-0001049,1,PROD_002286,408,0.5914,0.21,241.29
PO-2024-0001050,1,PROD_000172,165,44.6759,0.1,7371.52
PO-2024-0001051,1,PROD_000235,289,0.5617,0.04,162.33
PO-2024-0001052,1,PROD_002876,379,0.7592,0.21,287.74
PO-2024-0001052,2,PROD_002842,153,2.4362,0.21,372.74
PO-2024-0001053,1,PROD_002661,317,1.7395,0.21,551.42
PO-2024-0001054,1,PROD_003336,172,2.1834,0.21,375.54
PO-2024-0001055,1,PROD_000163,250,3.4494,0.1,862.35
PO-2024-0001056,1,PROD_001892,164,1.5629,0.1,256.32
PO-2024-0001056,2,PROD_001135,227,1.7997,0.1,408.53
PO-2024-0001057,1,PROD_003140,329,1.296,0.21,426.38
PO-2024-0001058,1,PROD_000424,185,1.2275,0.04,227.09
PO-2024-0001059,1,PROD_002552,238,0.7043,0.1,167.62
PO-2024-0001060,1,PROD_001555,185,4.543,0.04,840.46
PO-2024-0001061,1,PROD_003527,323,1.1584,0.21,374.16
PO-2024-0001062,1,PROD_002700,152,2.3655,0.21,359.56
PO-2024-0001063,1,PROD_002111,315,5.5197,0.1,1738.71
PO-2024-0001064,1,PROD_003542,116,0.7967,0.21,92.42
PO-2024-0001065,1,PROD_000583,229,1.7866,0.1,409.13
PO-2024-0001066,1,PROD_002155,213,2.2655,0.04,482.55
PO-2024-0001067,1,PROD_000689,151,1.3244,0.21,199.98
PO-2024-0001068,1,PROD_001729,215,1.0688,0.1,229.79
PO-2024-0001069,1,PROD_002096,287,7.5653,0.1,2171.24
PO-2024-0001070,1,PROD_002013,343,3.5378,0.04,1213.47
PO-2024-0001071,1,PROD_003667,387,2.2915,0.1,886.81
PO-2024-0001072,1,PROD_003272,134,0.4936,0.21,66.14
PO-2024-0001073,1,PROD_002131,206,1.4711,0.04,303.05
PO-2024-0001074,1,PROD_000802,183,1.1218,0.1,205.29
PO-2024-0001075,1,PROD_002295,134,0.2875,0.21,38.52
PO-2024-0001076,1,PROD_001251,316,14.0937,0.1,4453.61
PO-2024-0001077,1,PROD_003268,338,2.2134,0.21,748.13
PO-2024-0001078,1,PROD_000184,240,0.8647,0.1,207.53
PO-2024-0001079,1,PROD_003553,203,1.2227,0.21,248.21
PO-2024-0001079,2,PROD_003347,338,1.3242,0.21,447.58
PO-2024-0001080,1,PROD_001904,218,1.0529,0.21,229.53
PO-2024-0001081,1,PROD_000595,271,1.9136,0.1,518.59
PO-2024-0001082,1,PROD_002950,380,0.4759,0.21,180.84
PO-2024-0001083,1,PROD_001940,468,1.9165,0.04,896.92
PO-2024-0001084,1,PROD_002192,398,1.4754,0.04,587.21
PO-2024-0001085,1,PROD_000837,259,0.9608,0.21,248.85
PO-2024-0001086,1,PROD_003350,410,1.6888,0.21,692.41
PO-2024-0001086,2,PROD_003401,289,0.7825,0.21,226.14
PO-2024-0001087,1,PROD_000899,327,1.183,0.04,386.84
PO-2024-0001087,2,PROD_002601,318,0.9753,0.04,310.15
PO-2024-0001088,1,PROD_000980,541,0.7596,0.1,410.94
PO-2024-0001088,2,PROD_003618,578,3.9125,0.1,2261.43
PO-2024-0001089,1,PROD_002977,472,1.445,0.21,682.04
PO-2024-0001089,2,PROD_002659,442,0.5447,0.21,240.76
PO-2024-0001090,1,PROD_003054,222,1.925,0.21,427.35
PO-2024-0001091,1,PROD_000205,310,9.5587,0.1,2963.2
PO-2024-0001092,1,PROD_003088,362,2.6899,0.21,973.74
PO-2024-0001093,1,PROD_003326,409,1.0045,0.21,410.84
PO-2024-0001094,1,PROD_002002,209,1.3949,0.04,291.53
PO-2024-0001095,1,PROD_001683,224,5.5101,0.1,1234.26
PO-2024-0001096,1,PROD_000121,436,3.1864,0.21,1389.27
PO-2024-0001097,1,PROD_001942,249,4.8894,0.04,1217.46
PO-2024-0001097,2,PROD_000258,338,6.5778,0.04,2223.3
PO-2024-0001098,1,PROD_001304,280,1.2969,0.1,363.13
PO-2024-0001098,2,PROD_000901,303,0.706,0.1,213.92
PO-2024-0001099,1,PROD_001984,390,1.1956,0.04,466.28
PO-2024-0001100,1,PROD_003373,264,0.971,0.21,256.34
PO-2024-0001101,1,PROD_003223,154,3.0674,0.21,472.38
PO-2024-0001102,1,PROD_002496,207,8.6289,0.1,1786.18
PO-2024-0001103,1,PROD_003515,190,1.369,0.21,260.11
PO-2024-0001104,1,PROD_001340,444,2.1649,0.1,961.22
PO-2024-0001105,1,PROD_003367,178,1.021,0.21,181.74
PO-2024-0001106,1,PROD_000409,195,1.0555,0.04,205.82
PO-2024-0001107,1,PROD_000200,379,1.0849,0.04,411.18
PO-2024-0001108,1,PROD_000890,563,0.9155,0.04,515.43
PO-2024-0001109,1,PROD_000188,474,2.1333,0.1,1011.18
PO-2024-0001110,1,PROD_001881,257,3.5537,0.1,913.3
PO-2024-0001111,1,PROD_002062,297,0.5114,0.1,151.89
PO-2024-0001112,1,PROD_000807,395,1.087,0.1,429.37
PO-2024-0001113,1,PROD_002307,203,4.6501,0.1,943.97
PO-2024-0001114,1,PROD_003383,184,0.8819,0.21,162.27
PO-2024-0001115,1,PROD_002624,194,0.6144,0.21,119.19
PO-2024-0001116,1,PROD_001912,293,15.0607,0.1,4412.79
PO-2024-0001117,1,PROD_001762,163,0.5033,0.21,82.04
PO-2024-0001118,1,PROD_003236,140,2.7489,0.21,384.85
PO-2024-0001119,1,PROD_000462,113,1.9969,0.04,225.65
PO-2024-0001120,1,PROD_002745,275,2.025,0.21,556.88
PO-2024-0001121,1,PROD_000974,164,0.9408,0.04,154.29
PO-2024-0001122,1,PROD_000910,185,2.825,0.21,522.62
PO-2024-0001123,1,PROD_002795,162,3.5883,0.21,581.3
PO-2024-0001123,2,PROD_000579,283,0.7167,0.1,202.83
PO-2024-0001124,1,PROD_001128,392,1.9113,0.04,749.23
PO-2024-0001125,1,PROD_001337,179,6.1693,0.1,1104.3
PO-2024-0001126,1,PROD_001890,325,1.272,0.1,413.4
PO-2024-0001127,1,PROD_001760,388,1.3899,0.1,539.28
PO-2024-0001128,1,PROD_000156,330,0.4556,0.21,150.35
PO-2024-0001129,1,PROD_002989,178,2.2626,0.21,402.74
PO-2024-0001130,1,PROD_002589,158,3.5353,0.04,558.58
PO-2024-0001131,1,PROD_001783,291,0.7174,0.21,208.76
PO-2024-0001132,1,PROD_001600,536,4.1679,0.04,2233.99
PO-2024-0001133,1,PROD_003134,144,2.0288,0.21,292.15
PO-2024-0001134,1,PROD_001522,218,2.8224,0.1,615.28
PO-2024-0001135,1,PROD_001816,148,2.2072,0.21,326.67
PO-2024-0001135,2,PROD_002338,168,2.0843,0.04,350.16
PO-2024-0001136,1,PROD_000920,181,1.3776,0.1,249.35
PO-2024-0001136,2,PROD_000593,247,1.8631,0.1,460.19
PO-2024-0001137,1,PROD_003311,213,0.5259,0.21,112.02
PO-2024-0001138,1,PROD_002875,251,0.5142,0.21,129.06
PO-2024-0001139,1,PROD_003125,170,1.9078,0.21,324.33
PO-2024-0001140,1,PROD_001159,626,3.3926,0.1,2123.77
PO-2024-0001141,1,PROD_003166,328,1.4749,0.21,483.77
PO-2024-0001142,1,PROD_000480,285,4.1854,0.1,1192.84
PO-2024-0001143,1,PROD_001872,107,2.2589,0.1,241.7
PO-2024-0001144,1,PROD_003064,369,0.8946,0.21,330.11
PO-2024-0001145,1,PROD_003412,297,0.757,0.21,224.83
PO-2024-0001146,1,PROD_002939,579,1.9968,0.21,1156.15
PO-2024-0001146,2,PROD_002710,203,0.6675,0.21,135.5
PO-2024-0001147,1,PROD_001409,411,5.0167,0.1,2061.86
PO-2024-0001148,1,PROD_003448,261,0.8933,0.21,233.15
PO-2024-0001149,1,PROD_000501,350,1.7087,0.04,598.05
PO-2024-0001149,2,PROD_003695,337,0.8976,0.04,302.49
PO-2024-0001150,1,PROD_003568,275,1.0994,0.1,302.33
PO-2024-0001151,1,PROD_003363,453,1.7194,0.21,778.89
PO-2024-0001152,1,PROD_001021,281,2.3197,0.1,651.84
PO-2024-0001153,1,PROD_000956,472,3.1272,0.21,1476.04
PO-2024-0001154,1,PROD_001568,234,0.6732,0.21,157.53
PO-2024-0001155,1,PROD_001353,222,0.9352,0.1,207.61
PO-2024-0001156,1,PROD_001811,331,2.2678,0.1,750.64
PO-2024-0001157,1,PROD_000834,164,1.6346,0.1,268.07
PO-2024-0001158,1,PROD_002437,209,2.6081,0.1,545.09
PO-2024-0001159,1,PROD_000917,384,2.2006,0.1,845.03
PO-2024-0001160,1,PROD_003621,367,9.5249,0.1,3495.64
PO-2024-0001161,1,PROD_001369,434,1.3608,0.1,590.59
PO-2024-0001162,1,PROD_000141,189,1.1696,0.1,221.05
PO-2024-0001163,1,PROD_003019,210,2.4824,0.1,521.3
PO-2024-0001164,1,PROD_001987,437,4.2351,0.1,1850.74
PO-2024-0001165,1,PROD_001184,251,2.3647,0.21,593.54
PO-2024-0001165,2,PROD_002294,161,2.7376,0.21,440.75
PO-2024-0001166,1,PROD_000231,365,0.8254,0.04,301.27
PO-2024-0001167,1,PROD_002307,412,5.2648,0.1,2169.1
PO-2024-0001168,1,PROD_000292,395,0.8049,0.1,317.94
PO-2024-0001169,1,PROD_002253,364,0.9651,0.04,351.3
PO-2024-0001170,1,PROD_003494,477,0.8188,0.21,390.57
PO-2024-0001170,2,PROD_003321,451,0.9728,0.21,438.73
PO-2024-0001171,1,PROD_001102,223,1.0227,0.1,228.06
PO-2024-0001172,1,PROD_000789,432,0.6495,0.1,280.58
PO-2024-0001173,1,PROD_001421,193,0.7929,0.1,153.03
PO-2024-0001173,2,PROD_001117,223,5.3108,0.1,1184.31
PO-2024-0001174,1,PROD_003395,247,0.9588,0.21,236.82
PO-2024-0001175,1,PROD_000677,178,4.0961,0.1,729.11
PO-2024-0001176,1,PROD_000972,233,5.856,0.04,1364.45
PO-2024-0001177,1,PROD_002821,380,0.4821,0.21,183.2
PO-2024-0001178,1,PROD_003376,380,2.2188,0.21,843.14
PO-2024-0001179,1,PROD_000945,445,1.764,0.04,784.98
PO-2024-0001180,1,PROD_003240,576,1.2177,0.1,701.4
PO-2024-0001180,2,PROD_000369,340,0.5698,0.1,193.73
PO-2024-0001181,1,PROD_000094,294,1.1108,0.21,326.58
PO-2024-0001182,1,PROD_000462,317,1.9972,0.04,633.11
PO-2024-0001182,2,PROD_000972,403,6.6236,0.04,2669.31
PO-2024-0001183,1,PROD_001125,355,1.4341,0.1,509.11
PO-2024-0001184,1,PROD_002455,131,2.5798,0.21,337.95
PO-2024-0001185,1,PROD_003367,222,0.9009,0.21,200.0
PO-2024-0001186,1,PROD_001053,288,0.7675,0.21,221.04
PO-2024-0001187,1,PROD_002374,368,1.5279,0.1,562.27
PO-2024-0001188,1,PROD_001485,247,7.1943,0.1,1776.99
PO-2024-0001189,1,PROD_002052,400,0.9153,0.04,366.12
PO-2024-0001190,1,PROD_002476,273,1.7295,0.1,472.15
PO-2024-0001191,1,PROD_000936,461,1.3093,0.04,603.59
PO-2024-0001192,1,PROD_000738,303,2.5234,0.21,764.59
PO-2024-0001193,1,PROD_003319,158,0.9413,0.21,148.73
PO-2024-0001194,1,PROD_000768,252,0.7967,0.21,200.77
PO-2024-0001195,1,PROD_002936,109,2.3584,0.21,257.07
PO-2024-0001196,1,PROD_000761,153,0.8256,0.21,126.32
PO-2024-0001197,1,PROD_000271,107,1.2244,0.1,131.01
PO-2024-0001197,2,PROD_002365,257,6.634,0.1,1704.94
PO-2024-0001198,1,PROD_003013,348,0.337,0.21,117.28
PO-2024-0001199,1,PROD_000792,388,0.7116,0.1,276.1
PO-2024-0001200,1,PROD_003351,429,0.9872,0.21,423.51
PO-2024-0001201,1,PROD_000552,217,0.9069,0.04,196.8
PO-2024-0001202,1,PROD_001207,268,2.2956,0.1,615.22
PO-2024-0001203,1,PROD_002064,445,1.3241,0.04,589.22
PO-2024-0001204,1,PROD_002006,170,1.2863,0.04,218.67
PO-2024-0001205,1,PROD_003362,576,17.0517,0.21,9821.78
PO-2024-0001206,1,PROD_003584,436,2.1275,0.1,927.59
PO-2024-0001207,1,PROD_000578,433,2.4994,0.1,1082.24
PO-2024-0001208,1,PROD_003116,310,0.6867,0.21,212.88
PO-2024-0001209,1,PROD_002102,165,2.141,0.1,353.26
PO-2024-0001210,1,PROD_000201,423,5.4971,0.1,2325.27
PO-2024-0001211,1,PROD_002282,322,1.5818,0.04,509.34
PO-2024-0001212,1,PROD_002834,153,3.6813,0.21,563.24
PO-2024-0001213,1,PROD_002828,141,2.8464,0.1,401.34
PO-2024-0001214,1,PROD_001548,114,1.4626,0.1,166.74
PO-2024-0001215,1,PROD_001766,195,0.7981,0.04,155.63
PO-2024-0001216,1,PROD_003711,151,0.7415,0.21,111.97
PO-2024-0001217,1,PROD_003181,143,2.1295,0.21,304.52
PO-2024-0001218,1,PROD_001031,323,1.1043,0.04,356.69
PO-2024-0001219,1,PROD_002846,257,2.1351,0.21,548.72
PO-2024-0001220,1,PROD_001318,232,0.9045,0.1,209.84
PO-2024-0001221,1,PROD_002444,173,2.2658,0.1,391.98
PO-2024-0001222,1,PROD_002069,300,1.1431,0.1,342.93
PO-2024-0001223,1,PROD_003459,198,0.9891,0.21,195.84
PO-2024-0001224,1,PROD_001541,337,0.9349,0.1,315.06
PO-2024-0001225,1,PROD_000878,406,1.366,0.04,554.6
PO-2024-0001226,1,PROD_000416,172,1.3317,0.1,229.05
PO-2024-0001227,1,PROD_002040,255,5.3732,0.1,1370.17
PO-2024-0001228,1,PROD_001363,322,0.9699,0.04,312.31
PO-2024-0001229,1,PROD_000461,125,1.2274,0.04,153.43
PO-2024-0001230,1,PROD_002404,522,2.8428,0.1,1483.94
PO-2024-0001231,1,PROD_002945,230,0.9212,0.21,211.88
PO-2024-0001231,2,PROD_003244,357,1.8279,0.21,652.56
PO-2024-0001232,1,PROD_000731,281,2.6141,0.21,734.56
PO-2024-0001233,1,PROD_000753,202,1.4833,0.21,299.63
PO-2024-0001233,2,PROD_001484,285,0.8284,0.1,236.09
PO-2024-0001234,1,PROD_001843,138,4.3986,0.04,607.01
PO-2024-0001235,1,PROD_001736,171,1.9158,0.1,327.6
PO-2024-0001236,1,PROD_001329,147,2.2196,0.04,326.28
PO-2024-0001237,1,PROD_001884,174,0.784,0.1,136.42
PO-2024-0001237,2,PROD_003165,263,2.574,0.21,676.96
PO-2024-0001238,1,PROD_000498,262,1.7457,0.1,457.37
PO-2024-0001239,1,PROD_002533,360,0.7895,0.1,284.22
PO-2024-0001240,1,PROD_000525,351,0.3459,0.1,121.41
PO-2024-0001241,1,PROD_000865,166,0.5448,0.04,90.44
PO-2024-0001242,1,PROD_003026,131,0.7681,0.1,100.62
PO-2024-0001243,1,PROD_000955,216,1.058,0.04,228.53
PO-2024-0001244,1,PROD_001086,366,4.1109,0.04,1504.59
PO-2024-0001245,1,PROD_000307,296,3.5397,0.21,1047.75
PO-2024-0001246,1,PROD_003038,237,0.9775,0.21,231.67
PO-2024-0001247,1,PROD_000902,285,0.522,0.1,148.77
PO-2024-0001248,1,PROD_000409,555,1.0505,0.04,583.03
PO-2024-0001249,1,PROD_003503,190,0.8063,0.21,153.2
PO-2024-0001250,1,PROD_000826,485,0.7438,0.1,360.74
PO-2024-0001250,2,PROD_001658,330,1.7003,0.1,561.1
PO-2024-0001251,1,PROD_002229,141,1.5,0.1,211.5
PO-2024-0001252,1,PROD_000869,111,0.8859,0.1,98.33
PO-2024-0001253,1,PROD_000409,200,0.9424,0.04,188.48
PO-2024-0001254,1,PROD_001262,274,2.7498,0.21,753.45
PO-2024-0001255,1,PROD_002368,281,3.7691,0.1,1059.12
PO-2024-0001256,1,PROD_001556,380,1.7041,0.1,647.56
PO-2024-0001256,2,PROD_002760,437,2.3867,0.21,1042.99
PO-2024-0001257,1,PROD_002103,225,4.7265,0.04,1063.46
PO-2024-0001257,2,PROD_001826,332,7.8316,0.04,2600.09
PO-2024-0001258,1,PROD_003650,312,2.1751,0.1,678.63
PO-2024-0001259,1,PROD_003478,296,0.4729,0.21,139.98
PO-2024-0001260,1,PROD_001312,118,4.0587,0.1,478.93
PO-2024-0001261,1,PROD_002388,255,2.3553,0.1,600.6
PO-2024-0001262,1,PROD_001150,369,1.3904,0.1,513.06
PO-2024-0001263,1,PROD_003558,348,3.64,0.21,1266.72
PO-2024-0001264,1,PROD_002473,354,1.9445,0.1,688.35
PO-2024-0001265,1,PROD_003621,154,8.9075,0.1,1371.76
PO-2024-0001265,2,PROD_001240,244,0.8022,0.1,195.74
PO-2024-0001266,1,PROD_003495,178,2.295,0.21,408.51
PO-2024-0001267,1,PROD_002579,183,2.1215,0.21,388.23
PO-2024-0001268,1,PROD_002516,214,1.2764,0.04,273.15
PO-2024-0001268,2,PROD_001418,144,8.6827,0.04,1250.31
PO-2024-0001269,1,PROD_003507,315,0.7748,0.21,244.06
PO-2024-0001270,1,PROD_001394,122,2.2494,0.1,274.43
PO-2024-0001271,1,PROD_000569,269,0.2983,0.21,80.24
