movement_id,date,product_id,location_type,location_id,movement_type,reason,reference_id,quantity_delta,quantity_after
MOV_000011374,2026-05-01,PROD_001559,STORE,ST_00952,OUT,sale,ORD_00000677,-1,3
MOV_000011375,2026-05-01,PROD_000605,STORE,ST_00952,OUT,sale,ORD_00000677,-1,1
MOV_000011376,2026-05-01,PROD_003664,STORE,ST_00952,OUT,sale,ORD_00000677,-1,7
MOV_000011377,2026-05-01,PROD_003083,STORE,ST_00952,OUT,sale,ORD_00000677,-2,3
MOV_000011378,2026-05-01,PROD_001990,DC,DC_BCN,OUT,sale,ORD_00000678,-2,115
MOV_000011379,2026-05-01,PROD_002913,DC,DC_BCN,OUT,sale,ORD_00000678,-1,249
MOV_000011380,2026-05-01,PROD_000855,DC,DC_BCN,OUT,sale,ORD_00000678,-3,221
MOV_000011381,2026-05-01,PROD_000140,DC,DC_BCN,OUT,sale,ORD_00000678,-3,152
MOV_000011382,2026-05-01,PROD_002653,DC,DC_BCN,OUT,sale,ORD_00000678,-2,131
MOV_000011383,2026-05-01,PROD_002018,DC,DC_BCN,OUT,sale,ORD_00000678,-1,246
MOV_000011384,2026-05-01,PROD_001049,DC,DC_BCN,OUT,sale,ORD_00000679,-2,127
MOV_000011385,2026-05-01,PROD_001888,DC,DC_BCN,OUT,sale,ORD_00000679,-1,129
MOV_000011386,2026-05-01,PROD_002750,DC,DC_BCN,OUT,sale,ORD_00000679,-1,154
MOV_000011387,2026-05-01,PROD_002122,DC,DC_BCN,OUT,sale,ORD_00000679,-3,171
MOV_000011388,2026-05-01,PROD_000140,DC,DC_BCN,OUT,sale,ORD_00000679,-2,150
MOV_000011389,2026-05-01,PROD_000494,DC,DC_BCN,OUT,sale,ORD_00000679,-5,211
MOV_000011390,2026-05-01,PROD_003185,DC,DC_BCN,OUT,sale,ORD_00000680,-3,165
MOV_000011391,2026-05-01,PROD_000407,DC,DC_BCN,OUT,sale,ORD_00000680,-1,363
MOV_000011392,2026-05-01,PROD_001949,DC,DC_BCN,OUT,sale,ORD_00000680,-1,219
MOV_000011393,2026-05-01,PROD_001282,DC,DC_BCN,OUT,sale,ORD_00000680,-1,77
MOV_000011394,2026-05-01,PROD_002276,DC,DC_BCN,OUT,sale,ORD_00000680,-3,147
MOV_000011395,2026-05-01,PROD_002001,DC,DC_ZGZ,OUT,sale,ORD_00000681,-2,371
MOV_000011396,2026-05-01,PROD_000329,DC,DC_ZGZ,OUT,sale,ORD_00000681,-2,239
MOV_000011397,2026-05-01,PROD_003087,DC,DC_ZGZ,OUT,sale,ORD_00000681,-4,135
MOV_000011398,2026-05-01,PROD_002059,DC,DC_ZGZ,OUT,sale,ORD_00000681,-2,123
MOV_000011399,2026-05-01,PROD_003513,DC,DC_ZGZ,OUT,sale,ORD_00000681,-1,115
MOV_000011400,2026-05-01,PROD_000605,DC,DC_ZGZ,OUT,sale,ORD_00000681,-1,292
MOV_000011401,2026-05-01,PROD_002599,DC,DC_ZGZ,OUT,sale,ORD_00000681,-2,206
MOV_000011402,2026-05-01,PROD_002284,DC,DC_ZGZ,OUT,sale,ORD_00000681,-3,439
MOV_000011403,2026-05-01,PROD_003500,DC,DC_ZGZ,OUT,sale,ORD_00000681,-3,315
MOV_000011404,2026-05-01,PROD_002304,DC,DC_ZGZ,OUT,sale,ORD_00000681,-2,246
MOV_000011405,2026-05-01,PROD_000331,DC,DC_ZGZ,OUT,sale,ORD_00000681,-1,170
MOV_000011406,2026-05-01,PROD_002803,DC,DC_ZGZ,OUT,sale,ORD_00000681,-4,219
MOV_000011407,2026-05-01,PROD_001793,DC,DC_ZGZ,OUT,sale,ORD_00000681,-2,112
MOV_000011408,2026-05-01,PROD_002019,DC,DC_ZGZ,OUT,sale,ORD_00000681,-2,116
MOV_000011409,2026-05-01,PROD_002025,DC,DC_SEV,OUT,sale,ORD_00000682,-1,262
MOV_000011410,2026-05-01,PROD_000062,DC,DC_SEV,OUT,sale,ORD_00000682,-1,189
MOV_000011411,2026-05-01,PROD_002202,DC,DC_SEV,OUT,sale,ORD_00000682,-1,236
MOV_000011412,2026-05-01,PROD_000141,DC,DC_SEV,OUT,sale,ORD_00000682,-2,203
MOV_000011413,2026-05-01,PROD_003691,DC,DC_SEV,OUT,sale,ORD_00000682,-3,306
MOV_000011414,2026-05-01,PROD_003273,DC,DC_SEV,OUT,sale,ORD_00000682,-2,374
MOV_000011415,2026-05-01,PROD_000953,DC,DC_SEV,OUT,sale,ORD_00000682,-4,49
MOV_000011416,2026-05-01,PROD_001458,DC,DC_SEV,OUT,sale,ORD_00000682,-1,395
MOV_000011417,2026-05-01,PROD_000649,DC,DC_SEV,OUT,sale,ORD_00000682,-1,85
MOV_000011418,2026-05-01,PROD_002592,DC,DC_SEV,OUT,sale,ORD_00000682,-4,183
MOV_000011419,2026-05-01,PROD_001742,DC,DC_SEV,OUT,sale,ORD_00000682,-5,209
MOV_000011420,2026-05-01,PROD_002397,DC,DC_ZGZ,OUT,sale,ORD_00000683,-1,243
MOV_000011421,2026-05-01,PROD_002132,DC,DC_ZGZ,OUT,sale,ORD_00000683,-3,417
MOV_000011422,2026-05-01,PROD_001788,DC,DC_ZGZ,OUT,sale,ORD_00000683,-3,107
MOV_000011423,2026-05-01,PROD_002551,DC,DC_ZGZ,OUT,sale,ORD_00000683,-1,222
MOV_000011424,2026-05-01,PROD_002153,DC,DC_ZGZ,OUT,sale,ORD_00000683,-3,310
MOV_000011425,2026-05-01,PROD_000352,DC,DC_ZGZ,OUT,sale,ORD_00000683,-2,241
MOV_000011426,2026-05-01,PROD_002933,DC,DC_ZGZ,OUT,sale,ORD_00000683,-3,334
MOV_000011427,2026-05-01,PROD_000530,DC,DC_ZGZ,OUT,sale,ORD_00000684,-1,259
MOV_000011428,2026-05-01,PROD_000500,DC,DC_ZGZ,OUT,sale,ORD_00000684,-3,372
MOV_000011429,2026-05-01,PROD_001422,DC,DC_ZGZ,OUT,sale,ORD_00000684,-1,105
MOV_000011430,2026-05-01,PROD_000501,DC,DC_ZGZ,OUT,sale,ORD_00000684,-2,374
MOV_000011431,2026-05-01,PROD_000650,DC,DC_ZGZ,OUT,sale,ORD_00000684,-1,286
MOV_000011432,2026-05-01,PROD_000212,DC,DC_ZGZ,OUT,sale,ORD_00000684,-3,341
MOV_000011433,2026-05-01,PROD_001230,DC,DC_MAD,OUT,sale,ORD_00000685,-2,421
MOV_000011434,2026-05-01,PROD_000501,DC,DC_MAD,OUT,sale,ORD_00000685,-2,621
MOV_000011435,2026-05-01,PROD_001168,DC,DC_MAD,OUT,sale,ORD_00000685,-2,360
MOV_000011436,2026-05-01,PROD_003476,DC,DC_MAD,OUT,sale,ORD_00000685,-2,272
MOV_000011437,2026-05-01,PROD_000134,DC,DC_MAD,OUT,sale,ORD_00000685,-2,208
MOV_000011438,2026-05-01,PROD_001854,DC,DC_MAD,OUT,sale,ORD_00000685,-4,368
MOV_000011439,2026-05-01,PROD_001972,DC,DC_MAD,OUT,sale,ORD_00000685,-1,414
MOV_000011440,2026-05-01,PROD_002577,DC,DC_MAD,OUT,sale,ORD_00000685,-2,266
MOV_000011441,2026-05-02,PROD_003286,DC,DC_MAD,IN,receipt,GR-2026-00000698,473,473
MOV_000011442,2026-05-02,PROD_001037,DC,DC_MAD,IN,receipt,GR-2026-00000699,638,638
MOV_000011443,2026-05-02,PROD_000705,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001740,-5,127
MOV_000011444,2026-05-02,PROD_000705,STORE,ST_00277,TRANSFER,transfer_in,TR-2026-0001740,5,6
MOV_000011445,2026-05-02,PROD_003683,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001752,-2,112
MOV_000011446,2026-05-02,PROD_003683,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001752,2,6
MOV_000011447,2026-05-02,PROD_003438,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001754,-6,133
MOV_000011448,2026-05-02,PROD_003438,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001754,6,7
MOV_000011449,2026-05-02,PROD_000565,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001762,-10,307
MOV_000011450,2026-05-02,PROD_000565,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001762,10,10
MOV_000011451,2026-05-02,PROD_000647,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001766,-7,388
MOV_000011452,2026-05-02,PROD_000647,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001766,7,7
MOV_000011453,2026-05-02,PROD_001069,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001768,-6,404
MOV_000011454,2026-05-02,PROD_001069,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001768,6,8
MOV_000011455,2026-05-02,PROD_001902,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001770,-2,141
MOV_000011456,2026-05-02,PROD_001902,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001770,2,5
MOV_000011457,2026-05-02,PROD_003376,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001778,-10,134
MOV_000011458,2026-05-02,PROD_003376,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001778,10,10
MOV_000011459,2026-05-02,PROD_000628,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001779,-5,189
MOV_000011460,2026-05-02,PROD_000628,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001779,5,9
MOV_000011461,2026-05-02,PROD_003287,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001782,-7,258
MOV_000011462,2026-05-02,PROD_003287,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001782,7,7
MOV_000011463,2026-05-02,PROD_001300,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001788,-4,122
MOV_000011464,2026-05-02,PROD_001300,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001788,4,6
MOV_000011465,2026-05-02,PROD_002572,DC,DC_ZGZ,TRANSFER,transfer_out,TR-2026-0001801,-1,220
MOV_000011466,2026-05-02,PROD_002572,STORE,ST_01425,TRANSFER,transfer_in,TR-2026-0001801,1,4
MOV_000011467,2026-05-02,PROD_002187,DC,DC_MAD,IN,return,RET-2026-0000008,1,196
MOV_000011468,2026-05-02,PROD_002138,DC,DC_BCN,OUT,sale,ORD_00000686,-5,350
MOV_000011469,2026-05-02,PROD_001724,DC,DC_BCN,OUT,sale,ORD_00000686,-1,32
MOV_000011470,2026-05-02,PROD_000685,DC,DC_BCN,OUT,sale,ORD_00000686,-1,199
MOV_000011471,2026-05-02,PROD_002775,DC,DC_BCN,OUT,sale,ORD_00000686,-2,183
MOV_000011472,2026-05-02,PROD_000127,DC,DC_BCN,OUT,sale,ORD_00000686,-5,143
MOV_000011473,2026-05-02,PROD_002214,DC,DC_BCN,OUT,sale,ORD_00000686,-1,209
MOV_000011474,2026-05-02,PROD_000912,STORE,ST_00952,OUT,sale,ORD_00000687,-1,7
MOV_000011475,2026-05-02,PROD_001122,STORE,ST_00952,OUT,sale,ORD_00000687,-3,4
MOV_000011476,2026-05-02,PROD_001417,STORE,ST_00952,OUT,sale,ORD_00000687,-1,4
MOV_000011477,2026-05-02,PROD_002204,STORE,ST_00952,OUT,sale,ORD_00000687,-1,0
MOV_000011478,2026-05-02,PROD_001437,STORE,ST_00952,OUT,sale,ORD_00000687,-1,1
MOV_000011479,2026-05-02,PROD_000434,STORE,ST_00952,OUT,sale,ORD_00000687,-2,4
MOV_000011480,2026-05-02,PROD_003419,STORE,ST_00952,OUT,sale,ORD_00000687,-1,8
MOV_000011481,2026-05-02,PROD_002469,STORE,ST_00952,OUT,sale,ORD_00000687,-4,4
MOV_000011482,2026-05-02,PROD_002951,STORE,ST_00952,OUT,sale,ORD_00000687,-5,0
MOV_000011483,2026-05-02,PROD_001974,STORE,ST_00952,OUT,sale,ORD_00000687,-1,7
MOV_000011484,2026-05-02,PROD_003196,STORE,ST_00952,OUT,sale,ORD_00000687,-2,3
MOV_000011485,2026-05-02,PROD_002456,STORE,ST_00952,OUT,sale,ORD_00000687,-2,2
MOV_000011486,2026-05-02,PROD_000426,STORE,ST_00952,OUT,sale,ORD_00000687,-3,7
MOV_000011487,2026-05-02,PROD_001818,STORE,ST_00952,OUT,sale,ORD_00000687,-2,4
MOV_000011488,2026-05-02,PROD_000438,STORE,ST_00952,OUT,sale,ORD_00000687,-1,7
MOV_000011489,2026-05-02,PROD_003395,STORE,ST_00952,OUT,sale,ORD_00000687,-3,4
MOV_000011490,2026-05-02,PROD_000937,STORE,ST_00952,OUT,sale,ORD_00000687,-1,1
MOV_000011491,2026-05-02,PROD_000937,STORE,ST_00952,OUT,waste,WST-2026-00000024,-1,0
MOV_000011492,2026-05-02,PROD_000015,STORE,ST_00952,OUT,sale,ORD_00000687,-1,6
MOV_000011493,2026-05-02,PROD_000095,STORE,ST_00952,OUT,sale,ORD_00000687,-2,1
MOV_000011494,2026-05-02,PROD_002255,DC,DC_MAD,OUT,sale,ORD_00000688,-2,551
MOV_000011495,2026-05-02,PROD_001302,DC,DC_MAD,OUT,sale,ORD_00000688,-2,374
MOV_000011496,2026-05-02,PROD_000139,DC,DC_MAD,OUT,sale,ORD_00000688,-1,424
MOV_000011497,2026-05-02,PROD_002679,DC,DC_MAD,OUT,sale,ORD_00000688,-1,468
MOV_000011498,2026-05-02,PROD_001355,DC,DC_MAD,OUT,sale,ORD_00000688,-1,251
MOV_000011499,2026-05-02,PROD_000085,STORE,ST_00981,OUT,sale,ORD_00000689,-1,4
MOV_000011500,2026-05-02,PROD_002900,STORE,ST_00981,OUT,sale,ORD_00000689,-2,8
MOV_000011501,2026-05-02,PROD_000326,STORE,ST_00981,OUT,sale,ORD_00000689,-4,1
MOV_000011502,2026-05-02,PROD_001519,STORE,ST_00981,OUT,sale,ORD_00000689,-1,7
MOV_000011503,2026-05-02,PROD_000088,STORE,ST_00981,OUT,sale,ORD_00000689,-5,0
MOV_000011504,2026-05-02,PROD_001025,STORE,ST_00981,OUT,sale,ORD_00000689,-5,1
MOV_000011505,2026-05-02,PROD_000759,STORE,ST_00981,OUT,sale,ORD_00000689,-1,7
MOV_000011506,2026-05-02,PROD_001273,STORE,ST_00981,OUT,sale,ORD_00000689,-2,8
MOV_000011507,2026-05-02,PROD_000101,STORE,ST_00981,OUT,sale,ORD_00000689,-1,3
MOV_000011508,2026-05-02,PROD_001358,STORE,ST_00981,OUT,sale,ORD_00000689,-1,3
MOV_000011509,2026-05-02,PROD_002146,STORE,ST_00981,OUT,sale,ORD_00000689,-2,2
MOV_000011510,2026-05-02,PROD_001870,STORE,ST_00981,OUT,sale,ORD_00000689,-5,1
MOV_000011511,2026-05-02,PROD_000153,STORE,ST_00981,OUT,sale,ORD_00000689,-3,6
MOV_000011512,2026-05-02,PROD_003015,STORE,ST_00952,OUT,sale,ORD_00000690,-2,1
MOV_000011513,2026-05-02,PROD_001402,STORE,ST_00952,OUT,sale,ORD_00000690,-2,0
MOV_000011514,2026-05-02,PROD_002414,STORE,ST_00952,OUT,sale,ORD_00000690,-3,2
MOV_000011515,2026-05-02,PROD_003689,STORE,ST_00952,OUT,sale,ORD_00000690,-1,8
MOV_000011516,2026-05-02,PROD_001954,STORE,ST_00952,OUT,sale,ORD_00000690,-1,5
MOV_000011517,2026-05-02,PROD_002077,STORE,ST_00952,OUT,sale,ORD_00000690,-1,3
MOV_000011518,2026-05-02,PROD_002697,STORE,ST_00952,OUT,sale,ORD_00000690,-2,4
MOV_000011519,2026-05-02,PROD_001801,STORE,ST_00981,OUT,sale,ORD_00000691,-3,3
MOV_000011520,2026-05-02,PROD_001749,STORE,ST_00981,OUT,sale,ORD_00000691,-2,6
MOV_000011521,2026-05-02,PROD_001554,STORE,ST_00981,OUT,sale,ORD_00000691,-1,7
MOV_000011522,2026-05-02,PROD_002393,STORE,ST_00981,OUT,sale,ORD_00000691,-1,9
MOV_000011523,2026-05-02,PROD_000221,STORE,ST_00981,OUT,sale,ORD_00000691,-1,6
MOV_000011524,2026-05-02,PROD_002000,STORE,ST_00981,OUT,sale,ORD_00000691,-1,4
MOV_000011525,2026-05-02,PROD_000356,STORE,ST_00981,OUT,sale,ORD_00000691,-1,5
MOV_000011526,2026-05-02,PROD_002119,STORE,ST_00981,OUT,sale,ORD_00000691,-1,4
MOV_000011527,2026-05-02,PROD_003008,STORE,ST_00981,OUT,sale,ORD_00000691,-1,10
MOV_000011528,2026-05-02,PROD_002875,STORE,ST_00981,OUT,sale,ORD_00000691,-2,6
MOV_000011529,2026-05-02,PROD_003572,STORE,ST_00981,OUT,sale,ORD_00000691,-1,4
MOV_000011530,2026-05-02,PROD_001915,STORE,ST_00981,OUT,sale,ORD_00000691,-2,3
MOV_000011531,2026-05-02,PROD_000268,STORE,ST_00981,OUT,sale,ORD_00000691,-1,7
MOV_000011532,2026-05-02,PROD_000839,STORE,ST_00981,OUT,sale,ORD_00000691,-1,3
MOV_000011533,2026-05-02,PROD_000361,STORE,ST_00981,OUT,sale,ORD_00000691,-2,4
MOV_000011534,2026-05-02,PROD_000031,STORE,ST_00981,OUT,sale,ORD_00000691,-2,7
MOV_000011535,2026-05-02,PROD_000390,STORE,ST_00981,OUT,sale,ORD_00000691,-2,5
MOV_000011536,2026-05-02,PROD_000492,STORE,ST_00981,OUT,sale,ORD_00000691,-1,8
MOV_000011537,2026-05-02,PROD_000544,STORE,ST_00981,OUT,sale,ORD_00000691,-2,4
MOV_000011538,2026-05-02,PROD_000813,STORE,ST_00981,OUT,sale,ORD_00000691,-1,2
MOV_000011539,2026-05-02,PROD_000433,STORE,ST_00981,OUT,sale,ORD_00000691,-1,9
MOV_000011540,2026-05-02,PROD_000438,STORE,ST_00981,OUT,sale,ORD_00000691,-1,2
MOV_000011541,2026-05-02,PROD_002820,STORE,ST_00981,OUT,sale,ORD_00000691,-1,4
MOV_000011542,2026-05-02,PROD_000504,STORE,ST_00981,OUT,sale,ORD_00000691,-1,0
MOV_000011543,2026-05-02,PROD_003677,STORE,ST_00981,OUT,sale,ORD_00000691,-2,5
MOV_000011544,2026-05-02,PROD_000690,STORE,ST_00981,OUT,sale,ORD_00000691,-1,3
MOV_000011545,2026-05-02,PROD_000006,STORE,ST_00981,OUT,sale,ORD_00000691,-1,8
MOV_000011546,2026-05-02,PROD_002832,STORE,ST_00981,OUT,sale,ORD_00000691,-2,4
MOV_000011547,2026-05-02,PROD_001852,STORE,ST_00981,OUT,sale,ORD_00000691,-4,1
MOV_000011548,2026-05-02,PROD_003012,STORE,ST_00981,OUT,sale,ORD_00000691,-2,2
MOV_000011549,2026-05-02,PROD_000544,DC,DC_ZGZ,OUT,sale,ORD_00000692,-1,210
MOV_000011550,2026-05-02,PROD_001236,DC,DC_ZGZ,OUT,sale,ORD_00000692,-1,247
MOV_000011551,2026-05-02,PROD_001777,DC,DC_ZGZ,OUT,sale,ORD_00000692,-1,159
MOV_000011552,2026-05-02,PROD_001910,DC,DC_ZGZ,OUT,sale,ORD_00000692,-1,62
MOV_000011553,2026-05-02,PROD_003406,DC,DC_ZGZ,OUT,sale,ORD_00000692,-1,313
MOV_000011554,2026-05-02,PROD_000532,DC,DC_ZGZ,OUT,sale,ORD_00000692,-2,209
MOV_000011555,2026-05-02,PROD_000230,DC,DC_ZGZ,OUT,sale,ORD_00000692,-2,133
MOV_000011556,2026-05-02,PROD_001154,DC,DC_ZGZ,OUT,sale,ORD_00000692,-3,230
MOV_000011557,2026-05-02,PROD_001154,DC,DC_ZGZ,OUT,waste,WST-2026-00000025,-1,229
MOV_000011558,2026-05-02,PROD_001716,DC,DC_ZGZ,OUT,sale,ORD_00000692,-1,177
MOV_000011559,2026-05-02,PROD_000906,DC,DC_ZGZ,OUT,sale,ORD_00000692,-3,240
MOV_000011560,2026-05-02,PROD_001985,DC,DC_ZGZ,OUT,sale,ORD_00000692,-1,229
MOV_000011561,2026-05-02,PROD_001966,DC,DC_ZGZ,OUT,sale,ORD_00000692,-2,151
MOV_000011562,2026-05-02,PROD_000515,DC,DC_ZGZ,OUT,sale,ORD_00000692,-2,215
MOV_000011563,2026-05-03,PROD_003640,DC,DC_ZGZ,IN,receipt,GR-2026-00000700,183,267
MOV_000011564,2026-05-03,PROD_001535,DC,DC_ZGZ,IN,receipt,GR-2026-00000701,260,306
MOV_000011565,2026-05-03,PROD_003618,DC,DC_BCN,IN,receipt,GR-2026-00000702,314,314
MOV_000011566,2026-05-03,PROD_003488,DC,DC_BCN,IN,receipt,GR-2026-00000703,81,163
MOV_000011567,2026-05-03,PROD_000022,DC,DC_MAD,IN,receipt,GR-2026-00000704,468,468
MOV_000011568,2026-05-03,PROD_002902,DC,DC_MAD,IN,receipt,GR-2026-00000705,247,479
MOV_000011569,2026-05-03,PROD_002107,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001763,-9,367
MOV_000011570,2026-05-03,PROD_002107,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001763,9,9
MOV_000011571,2026-05-03,PROD_001708,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001786,-6,252
MOV_000011572,2026-05-03,PROD_001708,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001786,6,8
MOV_000011573,2026-05-03,PROD_001412,DC,DC_ZGZ,TRANSFER,transfer_out,TR-2026-0001795,-1,86
MOV_000011574,2026-05-03,PROD_001412,STORE,ST_01425,TRANSFER,transfer_in,TR-2026-0001795,1,3
MOV_000011575,2026-05-03,PROD_003426,DC,DC_ZGZ,TRANSFER,transfer_out,TR-2026-0001800,-4,227
MOV_000011576,2026-05-03,PROD_003426,STORE,ST_01425,TRANSFER,transfer_in,TR-2026-0001800,4,4
MOV_000011577,2026-05-03,PROD_002925,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001804,-1,139
MOV_000011578,2026-05-03,PROD_002925,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001804,1,7
MOV_000011579,2026-05-03,PROD_000487,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001810,-3,343
MOV_000011580,2026-05-03,PROD_000487,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001810,3,7
MOV_000011581,2026-05-03,PROD_001703,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001813,-8,289
MOV_000011582,2026-05-03,PROD_001703,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001813,8,11
MOV_000011583,2026-05-04,PROD_001808,DC,DC_MAD,IN,receipt,GR-2026-00000706,302,420
MOV_000011584,2026-05-04,PROD_001807,DC,DC_SEV,TRANSFER,transfer_out,TR-2026-0001769,-3,241
MOV_000011585,2026-05-04,PROD_001807,STORE,ST_01294,TRANSFER,transfer_in,TR-2026-0001769,3,3
MOV_000011586,2026-05-04,PROD_003342,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001771,-2,157
MOV_000011587,2026-05-04,PROD_003342,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001771,2,6
MOV_000011588,2026-05-04,PROD_001308,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001775,-3,175
MOV_000011589,2026-05-04,PROD_001308,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001775,3,7
MOV_000011590,2026-05-04,PROD_000639,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001780,-6,285
MOV_000011591,2026-05-04,PROD_000639,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001780,6,8
MOV_000011592,2026-05-04,PROD_001528,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001787,-8,154
MOV_000011593,2026-05-04,PROD_001528,STORE,ST_00952,TRANSFER,transfer_in,TR-2026-0001787,8,9
MOV_000011594,2026-05-04,PROD_001689,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001811,-7,191
MOV_000011595,2026-05-04,PROD_001689,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001811,7,10
MOV_000011596,2026-05-04,PROD_001555,DC,DC_BCN,TRANSFER,transfer_out,TR-2026-0001820,-8,314
MOV_000011597,2026-05-04,PROD_001555,STORE,ST_00981,TRANSFER,transfer_in,TR-2026-0001820,8,8
MOV_000011598,2026-05-04,PROD_001353,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001824,-7,275
MOV_000011599,2026-05-04,PROD_001353,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001824,7,9
MOV_000011600,2026-05-04,PROD_002812,DC,DC_VLC,TRANSFER,transfer_out,TR-2026-0001826,-13,94
MOV_000011601,2026-05-04,PROD_002812,STORE,ST_00374,TRANSFER,transfer_in,TR-2026-0001826,13,15
MOV_000011602,2026-05-04,PROD_003555,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,162
MOV_000011603,2026-05-04,PROD_001303,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,214
MOV_000011604,2026-05-04,PROD_001410,DC,DC_ZGZ,OUT,sale,ORD_00000693,-2,168
MOV_000011605,2026-05-04,PROD_000614,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,265
MOV_000011606,2026-05-04,PROD_003116,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,152
MOV_000011607,2026-05-04,PROD_000530,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,258
MOV_000011608,2026-05-04,PROD_001386,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,208
MOV_000011609,2026-05-04,PROD_002310,DC,DC_ZGZ,OUT,sale,ORD_00000693,-2,129
MOV_000011610,2026-05-04,PROD_000801,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,242
MOV_000011611,2026-05-04,PROD_000485,DC,DC_ZGZ,OUT,sale,ORD_00000693,-3,255
MOV_000011612,2026-05-04,PROD_002994,DC,DC_ZGZ,OUT,sale,ORD_00000693,-2,156
MOV_000011613,2026-05-04,PROD_003319,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,201
MOV_000011614,2026-05-04,PROD_000660,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,298
MOV_000011615,2026-05-04,PROD_003562,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,135
MOV_000011616,2026-05-04,PROD_001648,DC,DC_ZGZ,OUT,sale,ORD_00000693,-2,316
MOV_000011617,2026-05-04,PROD_000117,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,169
MOV_000011618,2026-05-04,PROD_000010,DC,DC_ZGZ,OUT,sale,ORD_00000693,-4,249
MOV_000011619,2026-05-04,PROD_001875,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,289
MOV_000011620,2026-05-04,PROD_001923,DC,DC_ZGZ,OUT,sale,ORD_00000693,-1,116
MOV_000011621,2026-05-04,PROD_002289,DC,DC_MAD,OUT,sale,ORD_00000694,-4,533
MOV_000011622,2026-05-04,PROD_002232,DC,DC_MAD,OUT,sale,ORD_00000694,-2,156
MOV_000011623,2026-05-04,PROD_000686,DC,DC_MAD,OUT,sale,ORD_00000694,-1,89
MOV_000011624,2026-05-04,PROD_002551,DC,DC_MAD,OUT,sale,ORD_00000694,-3,602
MOV_000011625,2026-05-04,PROD_000034,DC,DC_MAD,OUT,sale,ORD_00000694,-1,351
MOV_000011626,2026-05-04,PROD_000916,DC,DC_MAD,OUT,sale,ORD_00000694,-7,446
MOV_000011627,2026-05-04,PROD_000689,DC,DC_MAD,OUT,sale,ORD_00000694,-1,382
MOV_000011628,2026-05-04,PROD_002277,DC,DC_MAD,OUT,sale,ORD_00000694,-3,315
MOV_000011629,2026-05-04,PROD_001826,DC,DC_MAD,OUT,sale,ORD_00000694,-3,357
MOV_000011630,2026-05-04,PROD_001557,DC,DC_BCN,OUT,sale,ORD_00000695,-3,157
