sale_id,line_number,product_id,quantity_ordered,quantity_delivered,unit_price_net,discount_pct,tax_rate,line_total_net
SO-2024-0001614,90,PROD_002204,1,1,1.9423,0.0,0.04,1.94
SO-2024-0001614,100,PROD_001831,5,5,0.375,0.0,0.04,1.88
SO-2024-0001614,110,PROD_003700,1,1,1.4545,0.0,0.1,1.45
SO-2024-0001614,120,PROD_000384,2,2,1.0909,0.2,0.1,1.75
SO-2024-0001614,130,PROD_000820,1,1,1.2727,0.0,0.1,1.27
SO-2024-0001614,140,PROD_000296,1,1,0.9091,0.0,0.1,0.91
SO-2024-0001614,150,PROD_000778,2,2,1.4182,0.0,0.1,2.84
SO-2024-0001614,160,PROD_001788,1,1,2.0909,0.0,0.1,2.09
SO-2024-0001614,170,PROD_001224,2,2,1.2788,0.0,0.04,2.56
SO-2024-0001614,180,PROD_003671,3,3,1.3182,0.0,0.1,3.95
SO-2024-0001614,190,PROD_000304,2,2,2.1442,0.0,0.04,4.29
SO-2024-0001615,10,PROD_000122,1,1,1.5372,0.0,0.21,1.54
SO-2024-0001615,20,PROD_002446,2,2,1.7308,0.0,0.04,3.46
SO-2024-0001615,30,PROD_002184,2,2,2.5091,0.0,0.1,5.02
SO-2024-0001615,40,PROD_003400,5,5,1.6529,0.0,0.21,8.26
SO-2024-0001615,50,PROD_003198,1,1,5.7851,0.0,0.21,5.79
SO-2024-0001615,60,PROD_003067,5,5,0.8678,0.0,0.21,4.34
SO-2024-0001615,70,PROD_001219,2,2,2.8727,0.0,0.1,5.75
SO-2024-0001615,80,PROD_001664,1,1,1.3462,0.0,0.04,1.35
SO-2024-0001615,90,PROD_003260,2,2,5.7851,0.2,0.21,9.26
SO-2024-0001616,10,PROD_002466,2,2,3.6346,0.0,0.04,7.27
SO-2024-0001616,20,PROD_000294,1,1,1.5288,0.2,0.04,1.22
SO-2024-0001616,30,PROD_000625,6,6,2.0455,0.0,0.1,12.27
SO-2024-0001616,40,PROD_000686,2,2,1.1364,0.15,0.1,1.93
SO-2024-0001616,50,PROD_001271,6,6,6.8942,0.0,0.04,41.37
SO-2024-0001617,10,PROD_003367,3,3,1.4793,0.1,0.21,3.99
SO-2024-0001617,20,PROD_002616,3,3,0.8264,0.0,0.21,2.48
SO-2024-0001617,30,PROD_000363,1,1,1.7788,0.0,0.04,1.78
SO-2024-0001617,40,PROD_001798,5,5,1.5385,0.0,0.04,7.69
SO-2024-0001617,50,PROD_003522,1,1,2.405,0.1,0.21,2.16
SO-2024-0001617,60,PROD_002802,1,1,5.3719,0.0,0.21,5.37
SO-2024-0001618,10,PROD_001952,1,1,2.6273,0.0,0.1,2.63
SO-2024-0001618,20,PROD_000437,3,3,1.1058,0.0,0.04,3.32
SO-2024-0001618,30,PROD_001850,2,2,2.0909,0.0,0.1,4.18
SO-2024-0001618,40,PROD_002316,1,1,1.5962,0.0,0.04,1.6
SO-2024-0001618,50,PROD_000409,2,2,1.2404,0.0,0.04,2.48
SO-2024-0001618,60,PROD_002461,1,1,0.9615,0.0,0.04,0.96
SO-2024-0001618,70,PROD_003041,3,3,1.4959,0.0,0.21,4.49
SO-2024-0001618,80,PROD_002227,2,2,1.0331,0.0,0.21,2.07
SO-2024-0001618,90,PROD_002756,1,1,2.4793,0.0,0.21,2.48
SO-2024-0001618,100,PROD_001830,5,5,0.7851,0.0,0.21,3.93
SO-2024-0001618,110,PROD_000554,1,1,0.3365,0.0,0.04,0.34
SO-2024-0001618,120,PROD_000845,2,2,1.4545,0.0,0.1,2.91
SO-2024-0001618,130,PROD_002673,3,3,3.2231,0.0,0.21,9.67
SO-2024-0001619,10,PROD_002098,1,1,7.2727,0.0,0.1,7.27
SO-2024-0001619,20,PROD_002303,1,1,0.7025,0.0,0.21,0.7
SO-2024-0001619,30,PROD_000609,6,6,3.876,0.0,0.21,23.26
SO-2024-0001619,40,PROD_003530,1,1,2.438,0.0,0.21,2.44
SO-2024-0001619,50,PROD_002788,1,1,3.3058,0.0,0.21,3.31
SO-2024-0001619,60,PROD_001597,3,3,1.0577,0.0,0.04,3.17
SO-2024-0001619,70,PROD_002434,2,2,1.5455,0.15,0.1,2.63
SO-2024-0001619,80,PROD_000304,1,1,2.1442,0.0,0.04,2.14
SO-2024-0001619,90,PROD_003180,1,1,2.8926,0.15,0.21,2.46
SO-2024-0001619,100,PROD_002763,2,2,2.3967,0.0,0.21,4.79
SO-2024-0001619,110,PROD_003159,5,5,3.719,0.0,0.21,18.59
SO-2024-0001620,10,PROD_001698,1,1,1.0455,0.1,0.1,0.94
SO-2024-0001620,20,PROD_003626,1,1,2.2981,0.0,0.04,2.3
SO-2024-0001620,30,PROD_001531,2,2,0.9135,0.0,0.04,1.83
SO-2024-0001620,40,PROD_001192,6,6,2.6818,0.0,0.1,16.09
SO-2024-0001620,50,PROD_001486,1,1,2.6818,0.0,0.1,2.68
SO-2024-0001620,60,PROD_000584,2,2,1.0,0.0,0.04,2.0
SO-2024-0001620,70,PROD_002326,1,1,2.4231,0.0,0.04,2.42
SO-2024-0001620,80,PROD_000099,1,1,2.6446,0.0,0.21,2.64
SO-2024-0001620,90,PROD_000540,1,1,1.7273,0.15,0.1,1.47
SO-2024-0001620,100,PROD_002626,4,4,0.7438,0.0,0.21,2.98
SO-2024-0001620,110,PROD_001992,2,2,0.9135,0.0,0.04,1.83
SO-2024-0001620,120,PROD_000931,1,1,0.8654,0.15,0.04,0.74
SO-2024-0001620,130,PROD_001386,4,4,6.1636,0.0,0.1,24.65
SO-2024-0001621,10,PROD_001740,2,2,1.6818,0.0,0.1,3.36
SO-2024-0001621,20,PROD_000200,4,4,1.3942,0.0,0.04,5.58
SO-2024-0001621,30,PROD_000363,6,6,1.7788,0.0,0.04,10.67
SO-2024-0001621,40,PROD_001728,4,4,2.6442,0.0,0.04,10.58
SO-2024-0001621,50,PROD_003682,1,1,1.2019,0.0,0.04,1.2
SO-2024-0001622,10,PROD_003285,1,1,0.9504,0.3,0.21,0.67
SO-2024-0001622,20,PROD_001457,2,2,2.3182,0.0,0.1,4.64
SO-2024-0001622,30,PROD_002744,2,2,2.7686,0.0,0.21,5.54
SO-2024-0001622,40,PROD_001914,1,1,5.6818,0.0,0.1,5.68
SO-2024-0001622,50,PROD_002635,2,2,2.2727,0.0,0.1,4.55
SO-2024-0001622,60,PROD_000605,2,2,1.1346,0.0,0.04,2.27
SO-2024-0001622,70,PROD_000799,2,2,4.75,0.0,0.04,9.5
SO-2024-0001622,80,PROD_000430,4,4,2.0455,0.0,0.1,8.18
SO-2024-0001622,90,PROD_003027,1,1,0.8636,0.0,0.1,0.86
SO-2024-0001622,100,PROD_000603,1,1,2.6364,0.0,0.1,2.64
SO-2024-0001622,110,PROD_003401,1,1,1.2397,0.0,0.21,1.24
SO-2024-0001622,120,PROD_000559,1,1,3.6364,0.0,0.1,3.64
SO-2024-0001622,130,PROD_000912,1,1,1.8269,0.0,0.04,1.83
SO-2024-0001622,140,PROD_001351,1,1,1.0096,0.0,0.04,1.01
SO-2024-0001622,150,PROD_000271,4,4,1.7273,0.0,0.1,6.91
SO-2024-0001623,10,PROD_003086,2,2,3.8182,0.0,0.1,7.64
SO-2024-0001623,20,PROD_003013,1,1,0.6198,0.0,0.21,0.62
SO-2024-0001623,30,PROD_003158,1,1,3.9669,0.0,0.21,3.97
SO-2024-0001623,40,PROD_002486,3,3,7.1545,0.0,0.1,21.46
SO-2024-0001623,50,PROD_003143,1,1,1.0744,0.0,0.21,1.07
SO-2024-0001623,60,PROD_002300,1,1,2.4545,0.0,0.1,2.45
SO-2024-0001623,70,PROD_001048,3,3,3.2273,0.0,0.1,9.68
SO-2024-0001624,10,PROD_000584,3,3,1.0,0.0,0.04,3.0
SO-2024-0001624,20,PROD_001830,3,3,0.7851,0.0,0.21,2.36
SO-2024-0001624,30,PROD_000994,1,1,2.1,0.15,0.1,1.78
SO-2024-0001624,40,PROD_003234,3,3,2.686,0.0,0.21,8.06
SO-2024-0001625,10,PROD_001582,1,1,3.6364,0.0,0.1,3.64
SO-2024-0001625,20,PROD_003644,2,2,1.5,0.1,0.1,2.7
SO-2024-0001625,30,PROD_001298,1,1,1.0096,0.0,0.04,1.01
SO-2024-0001625,40,PROD_002054,1,1,1.2019,0.0,0.04,1.2
SO-2024-0001625,50,PROD_001559,1,1,6.6818,0.0,0.1,6.68
SO-2024-0001625,60,PROD_001086,1,1,5.9519,0.0,0.04,5.95
SO-2024-0001625,70,PROD_000106,4,4,6.5289,0.15,0.21,22.2
SO-2024-0001626,10,PROD_002958,4,4,1.2397,0.0,0.21,4.96
SO-2024-0001626,20,PROD_002117,3,3,4.3846,0.0,0.04,13.15
SO-2024-0001626,30,PROD_001700,4,4,3.5909,0.0,0.1,14.36
SO-2024-0001626,40,PROD_003604,1,1,5.2727,0.0,0.1,5.27
SO-2024-0001626,50,PROD_000188,2,2,2.4091,0.0,0.1,4.82
SO-2024-0001626,60,PROD_002676,2,2,3.3058,0.0,0.21,6.61
SO-2024-0001626,70,PROD_002623,5,5,1.9835,0.0,0.21,9.92
SO-2024-0001626,80,PROD_000227,2,2,0.9091,0.0,0.1,1.82
SO-2024-0001626,90,PROD_002314,2,2,5.8182,0.0,0.1,11.64
SO-2024-0001626,100,PROD_000947,4,4,2.0673,0.25,0.04,6.2
SO-2024-0001626,110,PROD_003650,2,2,2.5,0.0,0.1,5.0
SO-2024-0001626,120,PROD_001074,1,1,0.8654,0.0,0.04,0.87
SO-2024-0001626,130,PROD_000270,1,1,1.7727,0.0,0.1,1.77
SO-2024-0001626,140,PROD_003697,5,5,1.0096,0.1,0.04,4.54
SO-2024-0001626,150,PROD_000245,3,3,0.9091,0.0,0.1,2.73
SO-2024-0001626,160,PROD_001881,2,2,4.4545,0.0,0.1,8.91
SO-2024-0001626,170,PROD_002518,3,3,2.6364,0.0,0.1,7.91
SO-2024-0001627,10,PROD_001731,1,1,1.0,0.15,0.1,0.85
SO-2024-0001627,20,PROD_003011,4,4,0.9917,0.0,0.21,3.97
SO-2024-0001627,30,PROD_002885,2,2,1.3636,0.0,0.21,2.73
SO-2024-0001627,40,PROD_001271,1,1,6.8942,0.0,0.04,6.89
SO-2024-0001627,50,PROD_001942,5,5,6.25,0.0,0.04,31.25
SO-2024-0001627,60,PROD_001794,5,5,1.3223,0.15,0.21,5.62
SO-2024-0001627,70,PROD_002185,1,1,5.8727,0.0,0.1,5.87
SO-2024-0001627,80,PROD_000876,3,3,1.4,0.0,0.1,4.2
SO-2024-0001628,10,PROD_002280,4,4,1.1538,0.0,0.04,4.62
SO-2024-0001628,20,PROD_001214,1,1,0.7692,0.0,0.04,0.77
SO-2024-0001628,30,PROD_001985,2,2,1.7273,0.0,0.1,3.45
SO-2024-0001628,40,PROD_002829,2,2,1.4876,0.0,0.21,2.98
SO-2024-0001628,50,PROD_001936,1,1,5.2455,0.1,0.1,4.72
SO-2024-0001628,60,PROD_000666,3,3,1.3942,0.0,0.04,4.18
SO-2024-0001628,70,PROD_002409,1,1,0.7273,0.0,0.1,0.73
SO-2024-0001628,80,PROD_002062,4,4,0.8182,0.0,0.1,3.27
SO-2024-0001628,90,PROD_002009,3,3,1.3182,0.0,0.1,3.95
SO-2024-0001628,100,PROD_002601,3,3,1.1058,0.0,0.04,3.32
SO-2024-0001628,110,PROD_003013,1,1,0.6198,0.0,0.21,0.62
SO-2024-0001628,120,PROD_002166,3,3,1.7308,0.0,0.04,5.19
SO-2024-0001628,130,PROD_000127,1,1,19.3558,0.0,0.04,19.36
SO-2024-0001628,140,PROD_002682,1,1,2.2727,0.0,0.1,2.27
SO-2024-0001628,150,PROD_002886,2,2,0.9091,0.15,0.21,1.55
SO-2024-0001628,160,PROD_001454,1,1,1.1909,0.0,0.1,1.19
SO-2024-0001628,170,PROD_002173,1,1,3.0909,0.0,0.1,3.09
SO-2024-0001628,180,PROD_001456,1,1,3.5455,0.0,0.1,3.55
SO-2024-0001628,190,PROD_000120,2,2,2.0273,0.15,0.1,3.45
SO-2024-0001628,200,PROD_003112,1,1,9.6727,0.0,0.1,9.67
SO-2024-0001628,210,PROD_001559,4,4,6.6818,0.0,0.1,26.73
SO-2024-0001628,220,PROD_000684,4,4,0.5909,0.0,0.1,2.36
SO-2024-0001628,230,PROD_000550,1,1,1.5909,0.2,0.1,1.27
SO-2024-0001628,240,PROD_001915,2,2,2.1,0.0,0.1,4.2
SO-2024-0001628,250,PROD_003373,3,3,1.4463,0.25,0.21,3.25
SO-2024-0001628,260,PROD_003432,6,6,3.3058,0.0,0.21,19.83
SO-2024-0001629,10,PROD_001384,3,3,7.2115,0.0,0.04,21.63
SO-2024-0001629,20,PROD_000918,2,2,2.5,0.0,0.1,5.0
SO-2024-0001629,30,PROD_001000,3,3,3.7788,0.2,0.04,9.07
SO-2024-0001629,40,PROD_002645,1,1,3.9091,0.0,0.1,3.91
SO-2024-0001629,50,PROD_001461,2,2,1.9091,0.0,0.1,3.82
SO-2024-0001629,60,PROD_000620,2,2,1.5455,0.0,0.1,3.09
SO-2024-0001629,70,PROD_001644,1,1,1.3942,0.0,0.04,1.39
SO-2024-0001629,80,PROD_001030,6,6,3.1736,0.0,0.21,19.04
SO-2024-0001630,10,PROD_002150,4,4,0.8636,0.0,0.1,3.45
SO-2024-0001630,20,PROD_001818,1,1,3.4545,0.1,0.1,3.11
SO-2024-0001630,30,PROD_003042,1,1,2.7273,0.0,0.1,2.73
SO-2024-0001630,40,PROD_001413,3,3,5.3077,0.0,0.04,15.92
SO-2024-0001630,50,PROD_002174,2,2,2.3636,0.15,0.1,4.02
SO-2024-0001630,60,PROD_002312,1,1,1.6364,0.0,0.1,1.64
SO-2024-0001630,70,PROD_000077,2,2,3.9256,0.1,0.21,7.07
SO-2024-0001630,80,PROD_002917,1,1,3.7727,0.0,0.1,3.77
SO-2024-0001630,90,PROD_001087,2,2,2.6727,0.2,0.1,4.28
SO-2024-0001630,100,PROD_002606,1,1,1.1818,0.0,0.1,1.18
SO-2024-0001630,110,PROD_001784,1,1,1.3182,0.0,0.1,1.32
SO-2024-0001630,120,PROD_002051,1,1,1.4615,0.0,0.04,1.46
SO-2024-0001630,130,PROD_002391,8,8,0.7934,0.0,0.21,6.35
SO-2024-0001630,140,PROD_001519,3,3,2.2727,0.0,0.1,6.82
SO-2024-0001630,150,PROD_002940,3,3,1.6529,0.0,0.21,4.96
SO-2024-0001630,160,PROD_002793,1,1,1.7769,0.0,0.21,1.78
SO-2024-0001631,10,PROD_003388,1,1,1.3802,0.0,0.21,1.38
SO-2024-0001631,20,PROD_003301,3,3,1.405,0.0,0.21,4.21
SO-2024-0001631,30,PROD_000497,2,2,5.4455,0.1,0.1,9.8
SO-2024-0001631,40,PROD_003563,1,1,0.7851,0.0,0.21,0.79
SO-2024-0001631,50,PROD_003573,1,1,24.0909,0.0,0.1,24.09
SO-2024-0001631,60,PROD_003660,2,2,1.3636,0.0,0.1,2.73
SO-2024-0001631,70,PROD_000486,1,1,4.7273,0.0,0.1,4.73
SO-2024-0001631,80,PROD_001037,2,2,1.1058,0.0,0.04,2.21
SO-2024-0001631,90,PROD_000484,2,2,14.4727,0.1,0.1,26.05
SO-2024-0001631,100,PROD_001810,2,2,1.7692,0.0,0.04,3.54
SO-2024-0001631,110,PROD_002062,2,2,0.8182,0.0,0.1,1.64
SO-2024-0001631,120,PROD_002955,3,3,3.2231,0.0,0.21,9.67
SO-2024-0001631,130,PROD_001923,4,4,6.2091,0.0,0.1,24.84
SO-2024-0001631,140,PROD_002518,4,4,2.6364,0.0,0.1,10.55
SO-2024-0001631,150,PROD_003404,3,3,1.4876,0.0,0.21,4.46
SO-2024-0001631,160,PROD_003327,1,1,1.8678,0.0,0.21,1.87
SO-2024-0001631,170,PROD_001806,3,3,3.6154,0.0,0.04,10.85
SO-2024-0001631,180,PROD_001260,5,5,5.6923,0.0,0.04,28.46
SO-2024-0001632,10,PROD_002064,2,2,1.6346,0.0,0.04,3.27
SO-2024-0001632,20,PROD_002210,5,5,1.7308,0.0,0.04,8.65
SO-2024-0001632,30,PROD_003142,1,1,4.1322,0.0,0.21,4.13
SO-2024-0001632,40,PROD_000892,1,1,0.7727,0.0,0.1,0.77
SO-2024-0001632,50,PROD_001030,3,3,3.1736,0.0,0.21,9.52
SO-2024-0001632,60,PROD_000186,3,3,1.0165,0.0,0.21,3.05
SO-2024-0001632,70,PROD_003508,3,3,1.7355,0.0,0.21,5.21
SO-2024-0001632,80,PROD_002013,6,6,4.7019,0.0,0.04,28.21
SO-2024-0001633,10,PROD_000490,1,1,0.3471,0.0,0.21,0.35
SO-2024-0001633,20,PROD_002372,4,4,0.7851,0.0,0.21,3.14
SO-2024-0001633,30,PROD_002441,3,3,2.2596,0.0,0.04,6.78
SO-2024-0001633,40,PROD_001078,1,1,2.5455,0.0,0.1,2.55
SO-2024-0001633,50,PROD_002881,1,1,1.157,0.0,0.21,1.16
SO-2024-0001633,60,PROD_000550,1,1,1.5909,0.15,0.1,1.35
SO-2024-0001633,70,PROD_000256,1,1,1.0,0.0,0.21,1.0
SO-2024-0001633,80,PROD_002482,2,2,1.7727,0.0,0.1,3.55
SO-2024-0001633,90,PROD_003505,2,2,1.7769,0.0,0.21,3.55
SO-2024-0001633,100,PROD_002774,1,1,1.405,0.1,0.21,1.26
SO-2024-0001633,110,PROD_001776,2,2,6.3846,0.0,0.04,12.77
SO-2024-0001633,120,PROD_002978,1,1,3.719,0.0,0.21,3.72
SO-2024-0001633,130,PROD_000750,1,1,2.2727,0.0,0.21,2.27
SO-2024-0001633,140,PROD_002800,1,1,0.9091,0.0,0.21,0.91
SO-2024-0001633,150,PROD_000303,4,4,2.5455,0.0,0.1,10.18
SO-2024-0001633,160,PROD_003134,1,1,3.2231,0.25,0.21,2.42
SO-2024-0001633,170,PROD_000681,1,1,2.0,0.0,0.1,2.0
SO-2024-0001633,180,PROD_002079,1,1,0.8654,0.1,0.04,0.78
SO-2024-0001633,190,PROD_001633,2,2,1.9091,0.0,0.1,3.82
SO-2024-0001633,200,PROD_000472,3,3,1.7273,0.0,0.1,5.18
SO-2024-0001633,210,PROD_000800,1,1,0.8636,0.0,0.1,0.86
SO-2024-0001633,220,PROD_003263,1,1,6.1653,0.0,0.21,6.17
SO-2024-0001633,230,PROD_001043,1,1,1.0909,0.0,0.1,1.09
SO-2024-0001633,240,PROD_003275,2,2,2.3884,0.0,0.21,4.78
SO-2024-0001634,10,PROD_000807,2,2,1.3455,0.0,0.1,2.69
SO-2024-0001634,20,PROD_001163,2,2,0.8264,0.0,0.21,1.65
SO-2024-0001634,30,PROD_002722,1,1,1.3223,0.0,0.21,1.32
SO-2024-0001634,40,PROD_002981,2,2,3.2231,0.0,0.21,6.45
SO-2024-0001635,10,PROD_003485,4,4,1.5702,0.0,0.21,6.28
SO-2024-0001635,20,PROD_000837,2,2,1.0,0.1,0.21,1.8
SO-2024-0001635,30,PROD_002162,1,1,2.5455,0.0,0.1,2.55
SO-2024-0001635,40,PROD_002469,6,6,5.7788,0.0,0.04,34.67
SO-2024-0001636,10,PROD_003005,1,1,1.1157,0.0,0.21,1.12
SO-2024-0001636,20,PROD_000219,1,1,1.0909,0.0,0.1,1.09
SO-2024-0001636,30,PROD_002690,2,2,1.6529,0.0,0.21,3.31
SO-2024-0001636,40,PROD_002435,1,1,3.3727,0.0,0.1,3.37
SO-2024-0001636,50,PROD_001331,3,3,1.4615,0.0,0.04,4.38
SO-2024-0001636,60,PROD_001927,1,1,1.3942,0.0,0.04,1.39
SO-2024-0001636,70,PROD_000402,2,2,4.7727,0.1,0.1,8.59
SO-2024-0001637,10,PROD_001697,1,1,4.9,0.1,0.1,4.41
SO-2024-0001637,20,PROD_002146,1,1,5.5909,0.0,0.1,5.59
SO-2024-0001637,30,PROD_002120,4,4,2.3365,0.0,0.04,9.35
SO-2024-0001638,10,PROD_001224,1,1,1.2788,0.0,0.04,1.28
SO-2024-0001638,20,PROD_001661,1,1,1.7727,0.1,0.1,1.6
SO-2024-0001638,30,PROD_003437,4,4,0.8264,0.2,0.21,2.64
SO-2024-0001638,40,PROD_002983,3,3,3.2231,0.0,0.21,9.67
SO-2024-0001639,10,PROD_003118,1,1,3.2231,0.0,0.21,3.22
SO-2024-0001639,20,PROD_002995,1,1,0.8347,0.0,0.21,0.83
SO-2024-0001639,30,PROD_002606,1,1,1.1818,0.0,0.1,1.18
SO-2024-0001639,40,PROD_003162,1,1,1.9835,0.0,0.21,1.98
SO-2024-0001639,50,PROD_002714,2,2,3.5909,0.0,0.1,7.18
SO-2024-0001639,60,PROD_003246,1,1,3.5909,0.0,0.1,3.59
SO-2024-0001639,70,PROD_003692,2,2,1.25,0.15,0.04,2.12
SO-2024-0001640,10,PROD_001145,4,4,2.6364,0.0,0.1,10.55
SO-2024-0001640,20,PROD_003612,1,1,4.7727,0.0,0.1,4.77
SO-2024-0001640,30,PROD_002658,2,2,2.2727,0.0,0.1,4.55
SO-2024-0001640,40,PROD_002307,1,1,5.9545,0.1,0.1,5.36
SO-2024-0001640,50,PROD_003027,1,1,0.8636,0.0,0.1,0.86
SO-2024-0001640,60,PROD_002699,1,1,1.4132,0.3,0.21,0.99
SO-2024-0001640,70,PROD_001289,1,1,8.3455,0.0,0.1,8.35
SO-2024-0001640,80,PROD_001414,1,1,2.1455,0.0,0.1,2.15
SO-2024-0001640,90,PROD_001862,3,3,2.1364,0.3,0.1,4.49
SO-2024-0001640,100,PROD_002130,1,1,2.0192,0.0,0.04,2.02
SO-2024-0001640,110,PROD_003199,1,1,5.4909,0.0,0.1,5.49
SO-2024-0001640,120,PROD_003596,5,5,8.6364,0.1,0.1,38.86
SO-2024-0001640,130,PROD_000907,1,1,1.3636,0.0,0.1,1.36
SO-2024-0001640,140,PROD_003593,2,2,0.9545,0.0,0.1,1.91
SO-2024-0001640,150,PROD_003341,6,4,0.7769,0.15,0.21,2.64
SO-2024-0001640,160,PROD_003574,1,1,6.1,0.0,0.1,6.1
SO-2024-0001640,170,PROD_001763,1,1,7.6273,0.0,0.1,7.63
SO-2024-0001641,10,PROD_000112,3,3,0.9545,0.0,0.1,2.86
SO-2024-0001641,20,PROD_002469,2,2,5.7788,0.25,0.04,8.67
SO-2024-0001641,30,PROD_003563,2,2,0.7851,0.15,0.21,1.33
SO-2024-0001641,40,PROD_003383,8,3,1.4876,0.0,0.21,4.46
SO-2024-0001641,50,PROD_002624,1,1,1.0331,0.0,0.21,1.03
SO-2024-0001641,60,PROD_001483,4,4,1.1,0.2,0.1,3.52
SO-2024-0001641,70,PROD_003082,2,2,3.2231,0.0,0.21,6.45
SO-2024-0001641,80,PROD_000762,3,3,1.6529,0.0,0.21,4.96
SO-2024-0001641,90,PROD_001662,2,2,4.0909,0.0,0.21,8.18
SO-2024-0001642,10,PROD_000206,2,2,2.2727,0.0,0.1,4.55
SO-2024-0001642,20,PROD_001990,3,3,1.4423,0.15,0.04,3.68
SO-2024-0001642,30,PROD_001163,1,1,0.8264,0.0,0.21,0.83
SO-2024-0001642,40,PROD_001439,1,1,4.2212,0.15,0.04,3.59
SO-2024-0001642,50,PROD_000905,3,3,1.0455,0.0,0.1,3.14
SO-2024-0001642,60,PROD_001500,1,1,1.2019,0.0,0.04,1.2
SO-2024-0001642,70,PROD_001055,5,5,1.3182,0.0,0.1,6.59
SO-2024-0001642,80,PROD_000092,6,6,2.9835,0.0,0.21,17.9
SO-2024-0001643,10,PROD_002099,3,3,0.2636,0.15,0.1,0.67
SO-2024-0001643,20,PROD_002294,3,3,3.0413,0.0,0.21,9.12
SO-2024-0001643,30,PROD_000049,1,1,4.9587,0.0,0.21,4.96
SO-2024-0001643,40,PROD_001169,1,1,3.5455,0.0,0.1,3.55
SO-2024-0001644,10,PROD_002657,2,2,4.5455,0.0,0.1,9.09
SO-2024-0001644,20,PROD_001600,1,1,5.5288,0.0,0.04,5.53
SO-2024-0001644,30,PROD_001909,1,1,3.0,0.2,0.1,2.4
SO-2024-0001644,40,PROD_002645,2,2,3.9091,0.0,0.1,7.82
SO-2024-0001644,50,PROD_003122,3,3,3.2231,0.15,0.21,8.22
SO-2024-0001644,60,PROD_002573,1,1,1.7788,0.0,0.04,1.78
SO-2024-0001644,70,PROD_000001,2,2,1.8595,0.0,0.21,3.72
SO-2024-0001644,80,PROD_000417,3,3,1.2314,0.1,0.21,3.32
SO-2024-0001644,90,PROD_003065,2,2,2.8099,0.0,0.21,5.62
SO-2024-0001645,10,PROD_001910,3,3,9.0545,0.0,0.1,27.16
SO-2024-0001645,20,PROD_000648,1,1,3.9818,0.0,0.1,3.98
SO-2024-0001645,30,PROD_002873,1,1,0.595,0.0,0.21,0.59
SO-2024-0001645,40,PROD_002665,2,2,0.8636,0.0,0.1,1.73
SO-2024-0001645,50,PROD_002163,1,1,1.7727,0.0,0.1,1.77
SO-2024-0001645,60,PROD_001685,1,1,1.6364,0.25,0.1,1.23
SO-2024-0001645,70,PROD_001912,1,1,18.1364,0.0,0.1,18.14
SO-2024-0001645,80,PROD_001846,1,1,1.6818,0.0,0.1,1.68
SO-2024-0001645,90,PROD_003620,1,1,1.0,0.0,0.1,1.0
SO-2024-0001645,100,PROD_003164,1,1,3.2231,0.0,0.21,3.22
SO-2024-0001645,110,PROD_001459,1,1,2.9,0.0,0.1,2.9
SO-2024-0001645,120,PROD_003629,2,2,1.4904,0.0,0.04,2.98
SO-2024-0001645,130,PROD_000899,1,1,1.2981,0.0,0.04,1.3
SO-2024-0001645,140,PROD_001273,7,7,1.0577,0.0,0.04,7.4
SO-2024-0001645,150,PROD_001622,4,4,1.6727,0.0,0.1,6.69
SO-2024-0001645,160,PROD_002416,2,2,0.8091,0.0,0.1,1.62
SO-2024-0001645,170,PROD_001516,3,3,7.7727,0.2,0.1,18.65
SO-2024-0001645,180,PROD_000386,2,2,1.4615,0.0,0.04,2.92
SO-2024-0001645,190,PROD_000429,1,1,8.6909,0.0,0.1,8.69
SO-2024-0001645,200,PROD_000483,2,2,2.9455,0.15,0.1,5.01
SO-2024-0001645,210,PROD_002880,1,1,1.5455,0.0,0.1,1.55
SO-2024-0001645,220,PROD_000692,1,1,2.5,0.0,0.1,2.5
SO-2024-0001645,230,PROD_003498,2,2,0.6612,0.0,0.21,1.32
SO-2024-0001645,240,PROD_001362,1,1,1.7727,0.15,0.1,1.51
SO-2024-0001645,250,PROD_001929,2,2,1.4423,0.0,0.04,2.88
SO-2024-0001645,260,PROD_003199,1,1,5.4909,0.0,0.1,5.49
SO-2024-0001645,270,PROD_001559,3,3,6.6818,0.0,0.1,20.05
SO-2024-0001645,280,PROD_001913,2,2,1.2727,0.0,0.1,2.55
SO-2024-0001645,290,PROD_002277,2,2,1.9231,0.0,0.04,3.85
SO-2024-0001646,10,PROD_002971,1,1,3.4959,0.0,0.21,3.5
SO-2024-0001646,20,PROD_001762,3,3,0.7025,0.0,0.21,2.11
SO-2024-0001646,30,PROD_001846,2,2,1.6818,0.0,0.1,3.36
SO-2024-0001646,40,PROD_003236,5,3,4.1322,0.0,0.21,12.4
SO-2024-0001646,50,PROD_001492,2,1,1.157,0.0,0.21,1.16
SO-2024-0001646,60,PROD_002520,3,3,1.3636,0.0,0.21,4.09
SO-2024-0001646,70,PROD_003679,1,1,1.0096,0.0,0.04,1.01
SO-2024-0001646,80,PROD_003148,2,2,3.2231,0.0,0.21,6.45
SO-2024-0001646,90,PROD_001130,1,1,2.1818,0.0,0.1,2.18
SO-2024-0001646,100,PROD_000462,1,1,2.3077,0.25,0.04,1.73
SO-2024-0001646,110,PROD_000039,2,2,3.9256,0.0,0.21,7.85
SO-2024-0001646,120,PROD_003704,4,4,1.6116,0.0,0.21,6.45
SO-2024-0001646,130,PROD_001270,2,2,1.8182,0.0,0.1,3.64
