delivery_id,sale_id,dc_id,carrier,tracking_number,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_status,weight_kg,packages,signature_required,total_amount
ALB-2026-0000544,SO-2026-0000774,DC_SEV,GLS,6090641047975,2026-05-20,2026-05-25,2026-05-25,delivered,0.9,1,False,7.85
ALB-2026-0000545,SO-2026-0000777,DC_ZGZ,SEUR,7659477064266,2026-05-21,2026-05-25,2026-05-25,delivered,0.6,1,False,22.44
ALB-2026-0000547,SO-2026-0000779,DC_SEV,MRW,0106995299498,2026-05-21,2026-05-25,2026-05-25,delivered,5.1,1,False,87.4
ALB-2026-0000551,SO-2026-0000783,DC_VLC,Correos Express,4661142635667,2026-05-22,2026-05-25,2026-05-25,delivered,3.3,1,False,87.45
ALB-2026-0000552,SO-2026-0000784,DC_MAD,SEUR,1018234668941,2026-05-22,2026-05-25,2026-05-25,delivered,1.2,1,False,22.7
ALB-2026-0000555,SO-2026-0000788,DC_ZGZ,GLS,3457363048318,2026-05-23,2026-05-25,2026-05-25,delivered,3.0,1,False,48.8
ALB-2026-0000558,SO-2026-0000794,DC_BCN,GLS,6049057633403,2026-05-23,2026-05-25,2026-05-25,delivered,2.4,1,False,63.77
ALB-2026-0000559,SO-2026-0000795,DC_BCN,SEUR,4384575658903,2026-05-23,2026-05-25,2026-05-25,delivered,2.4,1,False,57.12
ALB-2026-0000553,SO-2026-0000785,DC_MAD,SEUR,7662251072018,2026-05-22,2026-05-26,2026-05-26,delivered,1.5,1,False,38.51
ALB-2026-0000554,SO-2026-0000787,DC_ZGZ,MRW,8069524923453,2026-05-23,2026-05-26,2026-05-26,delivered,2.7,1,False,27.94
ALB-2026-0000556,SO-2026-0000790,DC_BCN,MRW,6604066940724,2026-05-23,2026-05-26,2026-05-26,delivered,5.1,1,True,166.14
ALB-2026-0000560,SO-2026-0000797,DC_BCN,GLS,2251805651512,2026-05-25,2026-05-26,2026-05-28,delivered,6.9,1,True,176.21
ALB-2026-0000557,SO-2026-0000791,DC_SEV,MRW,9614922871298,2026-05-23,2026-05-27,2026-05-27,delivered,1.8,1,False,29.59
ALB-2026-0000561,SO-2026-0000798,DC_VLC,GLS,7751337044678,2026-05-25,2026-05-27,2026-05-27,delivered,3.9,1,True,114.12
ALB-2026-0000564,SO-2026-0000801,DC_ZGZ,SEUR,6806552916096,2026-05-26,2026-05-28,2026-05-28,delivered,1.8,1,False,67.79
ALB-2026-0000565,SO-2026-0000802,DC_MAD,GLS,6863303790524,2026-05-26,2026-05-29,2026-05-29,delivered,3.9,1,False,84.48
ALB-2026-0000562,SO-2026-0000799,DC_ZGZ,MRW,9045614733822,2026-05-26,2026-05-30,2026-05-30,delivered,0.9,1,False,19.6
ALB-2026-0000563,SO-2026-0000800,DC_ZGZ,MRW,6648607984051,2026-05-26,2026-05-30,2026-05-31,delivered,0.6,1,False,27.27
ALB-2026-0000567,SO-2026-0000809,DC_SEV,GLS,7192863960329,2026-05-28,2026-05-30,2026-05-30,delivered,1.2,1,False,25.25
ALB-2026-0000568,SO-2026-0000810,DC_BCN,MRW,7197583179219,2026-05-28,2026-05-30,2026-05-30,delivered,0.3,1,False,21.0
ALB-2026-0000571,SO-2026-0000813,DC_BCN,MRW,4438559044644,2026-05-29,2026-05-30,2026-05-30,delivered,1.8,1,False,82.39
ALB-2026-0000576,SO-2026-0000819,DC_BCN,MRW,0447565053821,2026-05-29,2026-05-30,2026-05-30,delivered,0.6,1,False,37.72
ALB-2026-0000566,SO-2026-0000807,DC_MAD,MRW,9494291921565,2026-05-27,2026-05-31,2026-06-02,delivered,1.5,1,False,21.34
ALB-2026-0000573,SO-2026-0000815,DC_SEV,Correos Express,4682720832489,2026-05-29,2026-05-31,2026-05-31,delivered,5.4,1,True,110.27
ALB-2026-0000575,SO-2026-0000817,DC_BCN,SEUR,9859507192620,2026-05-29,2026-05-31,2026-05-31,delivered,0.9,1,False,48.25
ALB-2026-0000569,SO-2026-0000811,DC_ZGZ,GLS,7588868086151,2026-05-29,2026-06-01,2026-06-01,delivered,0.9,1,False,91.04
ALB-2026-0000570,SO-2026-0000812,DC_BCN,MRW,3368786961671,2026-05-29,2026-06-01,2026-06-01,delivered,0.9,1,False,14.13
ALB-2026-0000578,SO-2026-0000821,DC_SEV,MRW,0355502582592,2026-05-30,2026-06-01,2026-06-03,delivered,0.6,1,False,16.0
ALB-2026-0000579,SO-2026-0000822,DC_MAD,MRW,9195597530542,2026-05-30,2026-06-01,2026-06-01,delivered,4.2,1,False,71.88
ALB-2026-0000572,SO-2026-0000814,DC_MAD,MRW,2678930228671,2026-05-29,2026-06-02,2026-06-02,delivered,2.1,1,False,88.15
ALB-2026-0000574,SO-2026-0000816,DC_MAD,SEUR,5503968605633,2026-05-29,2026-06-02,2026-06-02,delivered,2.4,1,False,52.47
ALB-2026-0000577,SO-2026-0000820,DC_ZGZ,MRW,2179961507441,2026-05-30,2026-06-02,2026-06-02,delivered,1.2,1,False,18.87
ALB-2026-0000581,SO-2026-0000825,DC_BCN,SEUR,0671717442578,2026-05-30,2026-06-02,2026-06-02,delivered,13.5,1,True,204.85
ALB-2026-0000583,SO-2026-0000827,DC_BCN,GLS,6878551909169,2026-05-30,2026-06-02,2026-06-02,delivered,4.5,1,False,58.39
ALB-2026-0000580,SO-2026-0000823,DC_SEV,SEUR,5126145681395,2026-05-30,2026-06-03,2026-06-03,delivered,3.0,1,False,52.77
ALB-2026-0000582,SO-2026-0000826,DC_SEV,MRW,7415204866930,2026-05-30,2026-06-03,2026-06-03,delivered,1.5,1,False,39.8
ALB-2026-0000584,SO-2026-0000828,DC_BCN,SEUR,7808458269592,2026-05-31,2026-06-03,2026-06-03,delivered,3.6,1,False,60.1
ALB-2026-0000586,SO-2026-0000830,DC_BCN,GLS,6727811444284,2026-06-01,2026-06-03,2026-06-03,delivered,0.9,1,False,63.99
ALB-2026-0000591,SO-2026-0000836,DC_VLC,GLS,2909909828186,2026-06-02,2026-06-03,2026-06-03,delivered,4.5,1,False,79.65
ALB-2026-0000585,SO-2026-0000829,DC_MAD,GLS,5539958010710,2026-05-31,2026-06-04,2026-06-04,delivered,0.9,1,False,49.26
ALB-2026-0000588,SO-2026-0000832,DC_ZGZ,MRW,3468294273249,2026-06-01,2026-06-04,2026-06-04,delivered,1.2,1,False,17.6
ALB-2026-0000589,SO-2026-0000833,DC_SEV,Correos Express,6490237341923,2026-06-02,2026-06-04,2026-06-04,delivered,0.9,1,False,16.98
ALB-2026-0000590,SO-2026-0000834,DC_ZGZ,Correos Express,6514552753431,2026-06-02,2026-06-04,2026-06-04,delivered,1.2,1,False,39.98
ALB-2026-0000587,SO-2026-0000831,DC_SEV,SEUR,2451265437058,2026-06-01,2026-06-05,2026-06-05,delivered,1.2,1,False,10.22
ALB-2026-0000592,SO-2026-0000838,DC_ZGZ,SEUR,6836775252743,2026-06-03,2026-06-06,2026-06-06,delivered,1.2,1,False,14.3
ALB-2026-0000597,SO-2026-0000846,DC_SEV,MRW,4004555951096,2026-06-04,2026-06-06,2026-06-06,delivered,4.8,1,True,100.65
ALB-2026-0000593,SO-2026-0000839,DC_MAD,SEUR,8011852882180,2026-06-03,2026-06-07,2026-06-07,delivered,1.2,1,False,72.97
ALB-2026-0000594,SO-2026-0000841,DC_ZGZ,MRW,0389352255895,2026-06-03,2026-06-07,2026-06-07,delivered,4.2,1,False,61.63
ALB-2026-0000596,SO-2026-0000844,DC_ZGZ,GLS,6285714170624,2026-06-04,2026-06-07,2026-06-07,delivered,1.2,1,False,31.06
ALB-2026-0000598,SO-2026-0000847,DC_ZGZ,SEUR,4797975174415,2026-06-04,2026-06-07,2026-06-07,delivered,1.5,1,False,68.1
ALB-2026-0000601,SO-2026-0000851,DC_BCN,MRW,9864401342968,2026-06-05,2026-06-07,2026-06-07,delivered,2.1,1,False,19.18
ALB-2026-0000606,SO-2026-0000856,DC_BCN,MRW,8127620296044,2026-06-06,2026-06-07,2026-06-07,delivered,2.4,1,False,51.15
ALB-2026-0000607,SO-2026-0000857,DC_BCN,MRW,8946164138722,2026-06-06,2026-06-07,2026-06-07,delivered,2.4,1,False,58.24
ALB-2026-0000612,SO-2026-0000864,DC_VLC,MRW,4775804165702,2026-06-06,2026-06-07,2026-06-07,delivered,1.5,1,False,57.19
ALB-2026-0000599,SO-2026-0000848,DC_SEV,GLS,2930713348612,2026-06-04,2026-06-08,2026-06-08,delivered,2.4,1,False,49.55
ALB-2026-0000605,SO-2026-0000855,DC_BCN,MRW,4461368267105,2026-06-06,2026-06-08,2026-06-08,delivered,0.6,1,False,12.6
ALB-2026-0000600,SO-2026-0000849,DC_ZGZ,GLS,1825169183741,2026-06-05,2026-06-09,2026-06-09,delivered,3.0,1,False,60.44
ALB-2026-0000603,SO-2026-0000853,DC_BCN,GLS,4003955065652,2026-06-06,2026-06-09,2026-06-09,delivered,2.1,1,False,45.7
ALB-2026-0000595,SO-2026-0000843,DC_SEV,SEUR,4816994078121,2026-06-04,2026-06-10,2026-06-12,delivered,2.4,1,False,99.0
ALB-2026-0000602,SO-2026-0000852,DC_SEV,MRW,4842439642382,2026-06-06,2026-06-10,2026-06-10,delivered,1.5,1,False,39.9
ALB-2026-0000604,SO-2026-0000854,DC_VLC,MRW,0043083010241,2026-06-06,2026-06-10,2026-06-10,delivered,1.8,1,False,30.9
ALB-2026-0000608,SO-2026-0000858,DC_SEV,SEUR,6850309594833,2026-06-06,2026-06-10,2026-06-10,delivered,3.0,1,False,41.36
ALB-2026-0000609,SO-2026-0000860,DC_MAD,SEUR,1696154123144,2026-06-06,2026-06-10,2026-06-10,delivered,1.5,1,False,21.44
ALB-2026-0000614,SO-2026-0000867,DC_ZGZ,MRW,3959884641037,2026-06-08,2026-06-10,2026-06-10,delivered,1.2,1,False,46.21
ALB-2026-0000611,SO-2026-0000863,DC_SEV,MRW,5776840495699,2026-06-06,2026-06-11,2026-06-11,delivered,1.5,1,False,53.24
ALB-2026-0000610,SO-2026-0000861,DC_SEV,MRW,9691954067085,2026-06-06,2026-06-12,2026-06-12,delivered,2.7,1,True,133.44
ALB-2026-0000620,SO-2026-0000880,DC_BCN,MRW,5333413104211,2026-06-11,2026-06-12,2026-06-12,delivered,1.8,1,False,18.68
ALB-2026-0000613,SO-2026-0000866,DC_SEV,SEUR,8565836215459,2026-06-07,2026-06-13,2026-06-13,delivered,5.4,1,False,96.63
ALB-2026-0000616,SO-2026-0000874,DC_MAD,SEUR,1770240557048,2026-06-10,2026-06-13,2026-06-13,delivered,0.6,1,False,8.35
ALB-2026-0000617,SO-2026-0000876,DC_BCN,MRW,1305994502980,2026-06-11,2026-06-13,2026-06-13,delivered,0.6,1,False,31.9
ALB-2026-0000618,SO-2026-0000877,DC_MAD,SEUR,9227384742621,2026-06-11,2026-06-13,2026-06-13,delivered,3.6,1,False,85.28
ALB-2026-0000619,SO-2026-0000879,DC_ZGZ,SEUR,1735310128416,2026-06-11,2026-06-13,2026-06-16,delivered,1.2,1,False,41.78
ALB-2026-0000615,SO-2026-0000873,DC_ZGZ,MRW,2834936309657,2026-06-10,2026-06-14,2026-06-14,delivered,3.9,1,False,65.7
ALB-2026-0000623,SO-2026-0000884,DC_VLC,MRW,2827042348030,2026-06-11,2026-06-14,2026-06-14,delivered,2.4,1,False,57.14
ALB-2026-0000631,SO-2026-0000895,DC_BCN,Correos Express,7709112308239,2026-06-13,2026-06-14,2026-06-14,delivered,0.6,1,False,11.77
ALB-2026-0000622,SO-2026-0000883,DC_ZGZ,MRW,0729080208236,2026-06-11,2026-06-15,2026-06-15,delivered,6.0,1,False,95.72
ALB-2026-0000624,SO-2026-0000885,DC_MAD,MRW,7543361032286,2026-06-11,2026-06-15,2026-06-15,delivered,1.5,1,False,47.2
ALB-2026-0000625,SO-2026-0000887,DC_MAD,MRW,2513645313689,2026-06-12,2026-06-15,2026-06-15,delivered,1.5,1,False,43.8
ALB-2026-0000626,SO-2026-0000890,DC_BCN,GLS,5331534812930,2026-06-12,2026-06-15,2026-06-15,delivered,1.5,1,False,39.49
ALB-2026-0000627,SO-2026-0000891,DC_MAD,MRW,4978149583494,2026-06-12,2026-06-15,2026-06-15,delivered,1.5,1,False,29.8
ALB-2026-0000628,SO-2026-0000892,DC_SEV,MRW,5562365350770,2026-06-12,2026-06-15,2026-06-15,delivered,0.6,1,False,26.45
ALB-2026-0000630,SO-2026-0000894,DC_BCN,GLS,5732089053425,2026-06-13,2026-06-15,2026-06-15,delivered,3.0,1,False,47.91
ALB-2026-0000621,SO-2026-0000882,DC_SEV,MRW,5129234204334,2026-06-11,2026-06-16,2026-06-16,delivered,0.9,1,False,9.23
ALB-2026-0000632,SO-2026-0000897,DC_BCN,Correos Express,2789238491047,2026-06-14,2026-06-17,2026-06-17,delivered,0.9,1,False,32.84
ALB-2026-0000633,SO-2026-0000899,DC_SEV,MRW,4666241674365,2026-06-14,2026-06-17,2026-06-17,delivered,3.3,1,False,67.32
ALB-2026-0000629,SO-2026-0000893,DC_ZGZ,Correos Express,1933154453156,2026-06-13,2026-06-18,2026-06-18,delivered,1.8,1,False,24.15
ALB-2026-0000636,SO-2026-0000904,DC_BCN,MRW,3977284370193,2026-06-16,2026-06-18,2026-06-20,delivered,1.5,1,False,34.25
ALB-2026-0000634,SO-2026-0000902,DC_BCN,SEUR,9841035580684,2026-06-16,2026-06-19,2026-06-19,delivered,0.9,1,False,79.38
ALB-2026-0000635,SO-2026-0000903,DC_BCN,Correos Express,2442162684166,2026-06-16,2026-06-19,2026-06-19,delivered,0.6,1,False,9.7
ALB-2026-0000637,SO-2026-0000905,DC_ZGZ,MRW,4364010942837,2026-06-17,2026-06-21,,in_transit,3.6,1,False,57.8
ALB-2026-0000638,SO-2026-0000908,DC_BCN,SEUR,4000347283784,2026-06-18,2026-06-21,,in_transit,5.1,1,True,126.11
ALB-2026-0000639,SO-2026-0000911,DC_VLC,MRW,2755577486511,2026-06-19,2026-06-22,,in_transit,1.5,1,False,65.39
